"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"AaAa - Aa",NA,-3.92516227389959,NA,1.88390421425388,NA,NA
"Aa",0.699999999999999,0.909201895367325,NA,NA,NA,NA
"AaAd",6,NA,NA,NA,3.5661733992266,NA
"Aa / AaAd",NA,NA,NA,NA,NA,NA
"AaAd / Aa",NA,NA,NA,NA,NA,NA
"Aa * AaAd",NA,51.4139338620796,NA,NA,NA,NA
"Aa + AaAd",NA,1.68904513929451,NA,NA,NA,NA
"Aa - AaAd",NA,NA,NA,NA,NA,NA
"AaAd - Aa",NA,NA,NA,NA,NA,NA
"Aa",29.459047619,29.112591641355,NA,NA,NA,NA
"AaAa",18,NA,NA,17.027306847164,NA,NA
"Aa / AaAa",NA,0.512584728350468,0.205279016269124,NA,NA,NA
"AaAa / Aa",NA,-1.01086404517439,-0.607105398354902,NA,NA,NA
"Aa * AaAa",NA,1590.80040674038,NA,NA,NA,NA
"Aa + AaAa",NA,29.5841163211783,NA,17.3068018914616,NA,NA
"Aa - AaAa",NA,28.8588954352242,NA,-17.7995643987651,NA,NA
"AaAa - Aa",NA,-28.8588954352242,NA,17.7995643987651,NA,NA
"Aa",4,3.3906705823847,NA,NA,NA,NA
"AaAa",2.6,NA,-2.17122764765456,1.13204487021929,-0.383331456574545,NA
"Aa / AaAa",NA,0.233631188564932,0.215140500599174,NA,NA,NA
"AaAa / Aa",NA,-0.126923767302611,NA,0.162002227927428,NA,NA
"Aa * AaAa",NA,48.636769977385,-65.6884592452852,NA,NA,NA
"Aa + AaAa",NA,3.32415752382837,-3.39153841490346,NA,NA,NA
"Aa - AaAa",NA,3.40710214608716,NA,-2.93879924115215,NA,NA
"AaAa - Aa",NA,-3.40710214608716,NA,2.93879924115215,NA,NA
"Aa",0.1005,0.0899419603959545,NA,NA,NA,NA
"AaAd",34.28,NA,NA,NA,35.5781253540297,NA
"Aa / AaAd",NA,NA,NA,NA,-0.0398322102170915,NA
"AaAd / Aa",NA,-0.765610023336671,NA,NA,19.7331441944391,NA
"Aa * AaAd",NA,NA,NA,NA,62.5629950332291,NA
"Aa + AaAd",NA,NA,NA,NA,35.8777377715045,NA
"Aa - AaAd",NA,NA,NA,NA,-35.2663751155916,NA
"AaAd - Aa",NA,NA,NA,NA,35.2663751155916,NA
"Aa",10.45,12.2766524197002,NA,NA,NA,NA
"AaAa",0.32,NA,NA,0.325237772727687,NA,NA
"Aa / AaAa",NA,NA,819.761935182029,NA,NA,NA
"AaAa / Aa",NA,-4.37324346169892e-05,NA,0.00135144135200118,NA,NA
"Aa * AaAa",NA,NA,NA,77.7154374551635,NA,NA
"Aa + AaAa",NA,12.2870239180747,NA,NA,NA,NA
"Aa - AaAa",NA,12.2662860080271,NA,NA,NA,NA
"AaAa - Aa",NA,-12.2662860080271,NA,NA,NA,NA
"Aa",10.4,10.0688223861886,NA,NA,NA,NA
"AdAd",3.71,NA,NA,NA,NA,2.14922008008702
"Aa / AdAd",NA,0.295346882573766,NA,0.0401376478127579,NA,NA
"AdAd / Aa",NA,-0.239548928132317,NA,NA,NA,-0.0212812780108191
"Aa * AdAd",NA,346.790397466982,NA,NA,NA,204.539079687125
"Aa + AdAd",NA,10.6997127140421,NA,NA,NA,5.20298021579342
"Aa - AdAd",NA,9.53282949952581,NA,2.13715858249418,NA,1.74158151901027
"AdAd - Aa",NA,-9.53282949952581,NA,-2.13715858249418,NA,-1.74158151901027
"Aa",47.75,67.3139113250151,NA,NA,NA,NA
"AaAd",0.54,NA,5.63979251959744e-05,NA,0.540019964480469,NA
"Aa / AaAd",NA,11799.8887817064,NA,303977.713164983,NA,305006.50928546
"AaAd / Aa",NA,NA,NA,NA,0.000650223660195378,NA
"Aa * AaAd",NA,NA,NA,NA,449.991633428393,NA
"Aa + AaAd",NA,67.3774904390022,NA,NA,NA,NA
"Aa - AaAd",NA,67.2503148271599,NA,NA,NA,NA
"AaAd - Aa",NA,-67.2503148271599,NA,NA,NA,NA
"Aa",3.01,2.26833429505165,NA,NA,NA,NA
"AdAd",65.20346,NA,NA,NA,NA,64.4984850701892
"Aa / AdAd",NA,NA,-1.81707139434716,NA,NA,NA
"AdAd / Aa",NA,NA,NA,NA,NA,0.696495884420871
"Aa * AdAd",NA,NA,NA,NA,NA,6044.92136602254
"Aa + AdAd",NA,NA,NA,NA,NA,67.75142949813
"Aa - AdAd",NA,NA,NA,NA,NA,-64.1259467589194
"AdAd - Aa",NA,NA,NA,NA,NA,64.1259467589194
"Aa",4.415,3.82709593548679,NA,NA,NA,NA
"AdAd",15.48,NA,8.62102226478371,NA,NA,NA
"Aa / AdAd",NA,0.0348062949724311,-0.130029418347731,NA,NA,NA
"AdAd / Aa",NA,-0.0342226704464378,0.203567237317068,NA,NA,NA
"Aa * AdAd",NA,269.871636781101,NA,NA,NA,867.468530295228
"Aa + AdAd",NA,NA,NA,NA,NA,10.3759413722232
"Aa - AdAd",NA,NA,-10.2939819298756,NA,NA,NA
"AdAd - Aa",NA,NA,10.2939819298756,NA,NA,NA
"Aa",1.55,1.73840045745283,NA,NA,NA,NA
"AaAd",350,NA,NA,NA,348.756474068375,NA
"Aa / AaAd",NA,0.0238209137180167,NA,NA,-0.430268090955911,NA
"AaAd / Aa",NA,-0.613706056824339,NA,NA,20.5856053631692,NA
"Aa * AaAd",NA,NA,NA,NA,6195.70995229736,NA
"Aa + AaAd",NA,NA,NA,NA,352.063488106056,NA
"Aa - AaAd",NA,2.71958258363492,NA,NA,-348.293948696719,NA
"AaAd - Aa",NA,-2.71958258363492,NA,NA,348.293948696719,NA
"Aa",2.1055,2.02167311392207,NA,NA,NA,0.718505583118144
"AdAd",27.8,-2.68332153153285,NA,NA,NA,27.8411884204716
"Aa / AdAd",NA,0.0282481121698638,NA,NA,NA,-0.0347500550707436
"AdAd / Aa",NA,-1.06809054110598,NA,NA,NA,1.38901125698594
"Aa * AdAd",NA,134.230077116239,NA,NA,NA,493.338303253455
"Aa + AdAd",NA,NA,NA,NA,NA,28.6902505463217
"Aa - AdAd",NA,5.08711004329342,NA,NA,NA,-27.0090121358755
"AdAd - Aa",NA,-5.08711004329342,NA,NA,NA,27.0090121358755
"Aa",0.89285714,0.86241875890045,NA,NA,NA,NA
"AdAd",2.771,NA,NA,NA,NA,3.2082282128127
"Aa / AdAd",NA,0.0524002488459087,-0.0280130792107221,NA,NA,NA
"AdAd / Aa",NA,-2.23469401560621,NA,NA,NA,NA
"Aa * AdAd",NA,13.9626651780607,NA,NA,NA,9.78861539550099
"Aa + AdAd",NA,0.946217668631435,NA,NA,NA,3.35454950427701
"Aa - AdAd",NA,0.774230762502527,NA,NA,NA,-3.25504705878726
"AdAd - Aa",NA,-0.774230762502527,NA,NA,NA,3.25504705878726
"Aa",0.21,0.231005493429673,NA,NA,NA,NA
"AaAd",28.2,1.00330885605927,NA,NA,25.7076486724449,NA
"Aa / AaAd",NA,0.00589196368877355,NA,NA,-0.0369247591721575,NA
"AaAd / Aa",NA,-3.21371439349902,NA,NA,20.2128935694082,NA
"Aa * AaAd",NA,9.18922707251769,NA,NA,32.5864124638049,NA
"Aa + AaAd",NA,1.24140590606916,NA,NA,25.6048826080849,NA
"Aa - AaAd",NA,-0.768651916149923,NA,NA,-25.7963586708141,NA
"AaAd - Aa",NA,0.768651916149923,NA,NA,25.7963586708141,NA
"Aa",0.53,0.590649810151957,NA,NA,NA,NA
"AaAa",50.3,NA,NA,37.526961451859,NA,NA
"Aa / AaAa",NA,0.005264602343024,0.023431689212024,NA,NA,NA
"AaAa / Aa",NA,-5.8346134510461,NA,16.3271447488839,5.08190953955955,NA
"Aa * AaAa",NA,NA,NA,92.4470122084707,NA,NA
"Aa + AaAa",NA,NA,NA,45.7022096216847,NA,NA
"Aa - AaAa",NA,NA,NA,-31.5977405092657,2.72416758599386,NA
"AaAa - Aa",NA,NA,NA,31.5977405092657,-2.72416758599386,NA
"Aa",10.84,8.72954022772607,NA,NA,NA,-2.55521102744558
"AaAa",7.8,-0.431546014437857,NA,7.12939837654732,NA,NA
"Aa / AaAa",NA,0.216762191061448,NA,-0.233892006403016,NA,NA
"AaAa / Aa",NA,-0.0956815901469403,NA,0.101143911642202,NA,NA
"Aa * AaAa",NA,342.841487227698,NA,387.892304771975,NA,NA
"Aa + AaAa",NA,8.1234583668858,-10.3984781996871,NA,NA,NA
"Aa - AaAa",NA,9.38252525504021,NA,-4.6860055445404,NA,NA
"AaAa - Aa",NA,-9.38252525504021,NA,4.6860055445404,NA,NA
"Aa",136.9,136.869162381443,NA,NA,NA,NA
"AdAd",1.17,NA,NA,NA,NA,0.688793894063764
"Aa / AdAd",NA,50.5110469944945,NA,NA,NA,-40.1113113780406
"AdAd / Aa",NA,-0.00299514199787941,NA,NA,NA,NA
"Aa * AdAd",NA,368.370303814836,401.475970855133,NA,NA,NA
"Aa + AdAd",NA,136.867446833657,NA,NA,NA,NA
"Aa - AdAd",NA,136.869957615346,NA,NA,NA,NA
"AdAd - Aa",NA,-136.869957615346,NA,NA,NA,NA
"Aa",15.63,15.3476506746755,NA,NA,NA,NA
"AdAd",2.3,NA,NA,NA,5.55189467502059,NA
"Aa / AdAd",NA,0.334593628154093,NA,NA,NA,NA
"AdAd / Aa",NA,-0.407519241854234,NA,NA,NA,NA
"Aa * AdAd",NA,695.625482029529,NA,NA,NA,NA
"Aa + AdAd",NA,15.2557204455762,NA,NA,NA,NA
"Aa - AdAd",NA,15.2155249943097,NA,NA,NA,NA
"AdAd - Aa",NA,-15.2155249943097,NA,NA,NA,NA
"Aa",2.85,2.86815672176641,NA,NA,NA,NA
"AaAa",17.65,NA,NA,4.78992778181057,NA,NA
"Aa / AaAa",NA,0.0117751508345443,NA,NA,NA,NA
"AaAa / Aa",NA,-8.03953993182224,NA,NA,NA,NA
"Aa * AaAa",NA,719.773352656199,NA,NA,NA,NA
"Aa + AaAa",NA,NA,NA,6.38562582209308,13.8060271290855,NA
"Aa - AaAa",NA,NA,NA,NA,NA,NA
"AaAa - Aa",NA,NA,NA,NA,NA,NA
"Aa",0.48,0.395132574394473,NA,NA,-0.102475163454952,0.0216356384139148
"AaAa",118.3,NA,NA,118.999520249403,NA,NA
"Aa / AaAa",NA,NA,0.066567864940587,NA,NA,NA
"AaAa / Aa",NA,NA,NA,27.4319956114703,NA,NA
"Aa * AaAa",NA,24.478648925672,NA,494.535195601773,NA,NA
"Aa + AaAa",NA,NA,NA,116.059784539981,NA,NA
"Aa - AaAa",NA,NA,NA,-119.061296780685,NA,NA
"AaAa - Aa",NA,NA,NA,119.061296780685,NA,NA
"Aa",2.7,1.94501235373634,NA,NA,NA,NA
"AaAd",44,NA,NA,NA,44.1262299082449,NA
"Aa / AaAd",NA,NA,NA,NA,-5.20247565913552,NA
"AaAd / Aa",NA,NA,NA,NA,0.898955867762358,NA
"Aa * AaAd",NA,NA,NA,NA,2155.30253237735,NA
"Aa + AaAd",NA,NA,NA,NA,48.3866508450281,NA
"Aa - AaAd",NA,NA,NA,NA,-40.7098202564396,NA
"AaAd - Aa",NA,NA,NA,NA,40.7098202564396,NA
"Aa",0.699999999999999,1.08199513134895,NA,NA,NA,NA
"AaAd",12,-0.252180009515626,NA,NA,14.7513662935068,NA
"Aa / AaAd",NA,0.0703332489914068,NA,NA,-0.576523813772163,NA
"AaAd / Aa",NA,-0.0804126542074539,NA,NA,0.75192244404254,NA
"Aa * AaAd",NA,NA,NA,NA,316.919679425804,NA
"Aa + AaAd",NA,NA,NA,NA,16.3053979470973,NA
"Aa - AaAd",NA,1.5119169047449,NA,0.314434981819091,-14.7350341630941,NA
"AaAd - Aa",NA,-1.5119169047449,NA,-0.314434981819091,14.7350341630941,NA
"Aa",532,530.101893222347,NA,NA,NA,NA
"AaAa",19.2,NA,NA,19.4329228065687,NA,NA
"Aa / AaAa",NA,14.6704916755264,NA,NA,NA,NA
"AaAa / Aa",NA,NA,NA,NA,NA,NA
"Aa * AaAa",NA,16763.6885152595,NA,NA,NA,NA
"Aa + AaAa",NA,530.038946175622,NA,NA,NA,-32.0919084546449
"Aa - AaAa",NA,529.585385721042,NA,-45.4283383618918,NA,-43.1540877227044
"AaAa - Aa",NA,-529.585385721042,NA,45.4283383618918,NA,43.1540877227044
"Aa",0.17,0.164978480219968,NA,NA,NA,NA
"AdAd",46,NA,NA,NA,-4.4105336944012,45.8720621094762
"Aa / AdAd",NA,0.00295487728747484,-0.00401875312999462,NA,NA,NA
"AdAd / Aa",NA,-31.7185972163192,NA,NA,NA,65.8153470025323
"Aa * AdAd",NA,9.09673057162577,NA,NA,NA,19.1818840998417
"Aa + AdAd",NA,NA,NA,NA,-4.51308541394348,45.8575069974282
"Aa - AdAd",NA,NA,NA,NA,3.77462661035705,-45.8849828194263
"AdAd - Aa",NA,NA,NA,NA,-3.77462661035705,45.8849828194263
"Aa",4.5,3.45104344246192,NA,NA,NA,NA
"AaAa",9.9,NA,NA,9.72371654975071,NA,NA
"Aa / AaAa",NA,0.109421154923504,NA,-0.723495828477759,NA,NA
"AaAa / Aa",NA,-0.0381264910832389,NA,0.198617155911894,NA,NA
"Aa * AaAa",NA,78.1398694331067,NA,464.699296779846,NA,NA
"Aa + AaAa",NA,NA,NA,NA,NA,NA
"Aa - AaAa",NA,2.50500334020148,NA,-7.35567273562579,NA,NA
"AaAa - Aa",NA,-2.50500334020148,NA,7.35567273562579,NA,NA
"Aa",0.825,0.81754002733558,NA,NA,NA,NA
"AdAd",29.91,NA,NA,NA,NA,30.0197055708613
"Aa / AdAd",NA,0.0117696701753154,NA,NA,NA,-0.00161036823395101
"AdAd / Aa",NA,101.069609658128,NA,NA,NA,168.432971676771
"Aa * AdAd",NA,57.9565123934566,NA,NA,NA,9.81483940401547
"Aa + AdAd",NA,NA,NA,NA,NA,29.9210539366633
"Aa - AdAd",NA,NA,NA,NA,7.38790403047876,-30.1029762398378
"AdAd - Aa",NA,NA,NA,NA,-7.38790403047876,30.1029762398378
"Aa",0.066,0.0770390926401942,NA,-0.0335120220305458,NA,NA
"AdAd",1.09,NA,NA,NA,NA,1.13606056434528
"Aa / AdAd",NA,0.0114269206834844,NA,NA,NA,NA
"AdAd / Aa",NA,-1.58852023410364,NA,NA,NA,NA
"Aa * AdAd",NA,0.480495490855289,NA,NA,NA,0.916239125993091
"Aa + AdAd",NA,NA,NA,NA,NA,1.21801583504796
"Aa - AdAd",NA,NA,NA,NA,NA,-1.11785999496649
"AdAd - Aa",NA,NA,NA,NA,NA,1.11785999496649
"Aa",0.83,0.718854696467734,NA,NA,NA,NA
"AaAa",93,NA,NA,92.8360456079707,NA,NA
"Aa / AaAa",NA,0.00585354709121559,0.155205548289574,NA,NA,0.0574586055944682
"AaAa / Aa",NA,NA,NA,8.12347348272515,NA,NA
"Aa * AaAa",NA,NA,NA,1072.68072523815,NA,NA
"Aa + AaAa",NA,0.999254766623304,NA,92.8114267140697,NA,NA
"Aa - AaAa",NA,NA,NA,-92.563882340499,NA,NA
"AaAa - Aa",NA,NA,NA,92.563882340499,NA,NA
"Aa",4.7,4.12593014353701,NA,NA,NA,NA
"AaAd",1346,NA,NA,NA,1265.1692005687,NA
"Aa / AaAd",NA,0.00133832382467291,NA,NA,-0.00345343455958735,NA
"AaAd / Aa",NA,-19.08086116199,NA,NA,39.0118595952954,NA
"Aa * AaAd",NA,13671.1685456723,NA,NA,NA,NA
"Aa + AaAd",NA,NA,NA,NA,1273.0214306142,NA
"Aa - AaAd",NA,NA,NA,NA,-1257.32342366989,NA
"AaAd - Aa",NA,NA,NA,NA,1257.32342366989,NA
"Aa",0.0534057969999999,0.0419270547661144,NA,NA,NA,NA
"AaAd",772,NA,NA,-45.4512546028713,955.249738855847,-35.473466887464
"Aa / AaAd",NA,NA,NA,NA,-0.00110588980159871,NA
"AaAd / Aa",NA,NA,NA,NA,502.120295795325,NA
"Aa * AaAd",NA,NA,NA,NA,1793.44306827771,NA
"Aa + AaAd",NA,NA,NA,-45.49827143422,955.442502231172,-35.5210857013308
"Aa - AaAd",NA,NA,NA,45.0579446877476,-955.011581278413,33.9213401206402
"AaAd - Aa",NA,NA,NA,-45.0579446877476,955.011581278413,-33.9213401206402
"Aa",13.9,14.1135510463161,NA,NA,NA,NA
"AaAa",0.11,NA,NA,0.140610531574388,NA,NA
"Aa / AaAa",NA,-13.8672561299761,7.52934598638991,NA,NA,NA
"AaAa / Aa",NA,0.00188190179737731,NA,NA,NA,-0.00211008810141603
"Aa * AaAa",NA,-13.261380301933,NA,NA,NA,NA
"Aa + AaAa",NA,14.1333117261496,NA,NA,NA,NA
"Aa - AaAa",NA,14.0931800266425,NA,NA,NA,NA
"AaAa - Aa",NA,-14.0931800266425,NA,NA,NA,NA
"Aa",19.35,19.7448300947896,NA,NA,NA,NA
"AdAd",0.502,NA,NA,NA,NA,0.505961115637842
"Aa / AdAd",NA,6.50162067416496,NA,NA,NA,-2.80770687957171
"AdAd / Aa",NA,-0.0241709516711931,NA,NA,NA,NA
"Aa * AdAd",NA,62.1363292932008,NA,NA,NA,18.1019922692913
"Aa + AdAd",NA,19.7650324565016,NA,NA,NA,NA
"Aa - AdAd",NA,19.7197177027788,NA,NA,NA,NA
"AdAd - Aa",NA,-19.7197177027788,NA,NA,NA,NA
"Aa",28.145,28.4675780377267,-1.24970186897819,NA,NA,NA
"AaAd",0.4,NA,NA,NA,0.403355289208128,NA
"Aa / AaAd",NA,28.3790051352221,NA,NA,-9.94265934326117,NA
"AaAd / Aa",NA,-0.01583143937154,NA,NA,NA,NA
"Aa * AaAd",NA,28.61501516786,NA,NA,10.2408681132012,NA
"Aa + AaAd",NA,28.5106696941876,-1.30494574070642,NA,NA,NA
"Aa - AaAd",NA,28.4544525200403,-1.0748276312574,NA,NA,NA
"AaAd - Aa",NA,-28.4544525200403,1.0748276312574,NA,NA,NA
"Aa",2.05,2.05058775246496,NA,NA,NA,NA
"AaAa",22.2,NA,NA,22.5589771348997,NA,NA
"Aa / AaAa",NA,0.0496457196683619,NA,-0.0696556765715543,NA,NA
"AaAa / Aa",NA,-1.81359030555084,NA,3.31814947810061,NA,NA
"Aa * AaAa",NA,77.8454733849379,NA,124.91445695838,NA,NA
"Aa + AaAa",NA,1.5593802154295,NA,23.3082764460564,NA,NA
"Aa - AaAa",NA,2.20385618266623,NA,-23.0677202739638,NA,NA
"AaAa - Aa",NA,-2.20385618266623,NA,23.0677202739638,NA,NA
"Aa",0.245,0.233756782139996,NA,NA,NA,NA
"AaAd",4.56,NA,NA,NA,4.94732446138274,NA
"Aa / AaAd",NA,0.0388031985452327,NA,NA,-0.0797818568798166,NA
"AaAd / Aa",NA,-1.98365969125899,NA,NA,NA,NA
"Aa * AaAd",NA,1.7329318357448,NA,NA,NA,NA
"Aa + AaAd",NA,NA,NA,NA,5.35135697873952,NA
"Aa - AaAd",NA,0.211354229352419,NA,NA,-4.95375414826909,NA
"AaAd - Aa",NA,-0.211354229352419,NA,NA,4.95375414826909,NA
"Aa",3.2,3.368796967687,NA,NA,NA,NA
"AdAd",8.3,NA,NA,NA,NA,6.455188546435
"Aa / AdAd",NA,0.0626731546217899,NA,NA,NA,-0.00812995593434416
"AdAd / Aa",NA,-2.75278214372192,NA,NA,NA,NA
"Aa * AdAd",NA,180.658018749335,NA,NA,NA,48.4411876312587
"Aa + AdAd",NA,2.97736807131192,NA,NA,NA,6.66266845128432
"Aa - AdAd",NA,3.72792836432542,NA,NA,NA,-5.64929211274432
"AdAd - Aa",NA,-3.72792836432542,NA,NA,NA,5.64929211274432
"Aa",1.25,1.21002452273447,NA,NA,NA,NA
"AdAd",31.69047,NA,NA,NA,NA,30.5445945741335
"Aa / AdAd",NA,NA,NA,NA,NA,NA
"AdAd / Aa",NA,-0.343238609764635,NA,NA,NA,3.12287822265054
"Aa * AdAd",NA,58.8794822994706,NA,NA,NA,328.328021591727
"Aa + AdAd",NA,NA,NA,NA,NA,30.9906907100647
"Aa - AdAd",NA,NA,NA,NA,NA,-30.390904260527
"AdAd - Aa",NA,NA,NA,NA,NA,30.390904260527
"Aa",0.365142715065176,0.371484220161809,NA,NA,NA,NA
"AaAa",2.7,NA,NA,2.47698981184047,NA,NA
"Aa / AaAa",NA,0.0469404457026289,NA,-0.0293125063599971,NA,NA
"AaAa / Aa",NA,NA,NA,NA,NA,NA
"Aa * AaAa",NA,2.68568715785912,NA,0.78450767410941,NA,NA
"Aa + AaAa",NA,0.247145217113727,NA,2.68540880261545,NA,NA
"Aa - AaAa",NA,0.29870667256815,NA,-2.70947708725249,NA,NA
"AaAa - Aa",NA,-0.29870667256815,NA,2.70947708725249,NA,NA
"Aa",0.0445,NA,NA,NA,0.227312380248177,NA
"AaAa",7.60000000000001,NA,NA,10.976895130716,NA,NA
"Aa / AaAa",NA,NA,NA,-0.0014769082086849,NA,NA
"AaAa / Aa",NA,NA,NA,5.44302238711103,-7.46514623372007,NA
"Aa * AaAa",NA,NA,NA,16.4758918472498,NA,NA
"Aa + AaAa",NA,NA,NA,10.9633729468514,NA,NA
"Aa - AaAa",NA,NA,NA,-10.1765614729108,1.6806575788549,NA
"AaAa - Aa",NA,NA,NA,10.1765614729108,-1.6806575788549,NA
"Aa",76.5,75.9308605600649,NA,-1.0365511732371,NA,NA
"AdAd",50.255,NA,NA,NA,0.835363355879644,34.0607115480418
"Aa / AdAd",NA,2.48800697070688,NA,NA,NA,NA
"AdAd / Aa",NA,0.207000626525676,NA,NA,NA,1.42556833036815
"Aa * AdAd",NA,1164.80014206879,NA,NA,NA,NA
"Aa + AdAd",NA,76.1062754523689,NA,NA,NA,51.7560829441851
"Aa - AdAd",NA,75.8036977119433,NA,NA,NA,-33.965632737131
"AdAd - Aa",NA,-75.8036977119433,NA,NA,NA,33.965632737131
"Aa",0.0425,0.0466888801591882,NA,NA,NA,NA
"AaAd",236.6,NA,NA,NA,236.47771714357,NA
"Aa / AaAd",NA,NA,NA,NA,NA,NA
"AaAd / Aa",NA,NA,NA,NA,374.507249515419,NA
"Aa * AaAd",NA,1.5829882549113,NA,NA,151.092259215468,NA
"Aa + AaAd",NA,NA,NA,NA,236.600393539908,NA
"Aa - AaAd",NA,NA,NA,NA,-236.354499265324,NA
"AaAd - Aa",NA,NA,NA,NA,236.354499265324,NA
"Aa",1.6,1.61036402685427,NA,NA,NA,NA
"AdAd",4.59999999999999,NA,NA,4.1837445799933,NA,5.71792926615428
"Aa / AdAd",NA,0.0399362083280613,NA,NA,NA,-0.00603732813587972
"AdAd / Aa",NA,-12.6799119845585,NA,NA,NA,NA
"Aa * AdAd",NA,65.9292387513892,NA,NA,NA,NA
"Aa + AdAd",NA,NA,NA,NA,NA,2.88686792709987
"Aa - AdAd",NA,NA,NA,NA,NA,NA
"AdAd - Aa",NA,NA,NA,NA,NA,NA
"Aa",7.7,7.64868688586575,NA,NA,-1.78055554799406,0.642348358456203
"AaAa",12,NA,NA,12.4937855354866,NA,NA
"Aa / AaAa",NA,0.202320417434763,0.318678912554007,NA,NA,NA
"AaAa / Aa",NA,-0.340538726752641,NA,0.469546179928939,NA,NA
"Aa * AaAa",NA,294.013424556282,NA,327.788507135758,-201.901207289649,NA
"Aa + AaAa",NA,7.80303328300677,NA,11.9905460989786,NA,NA
"Aa - AaAa",NA,7.14711987410297,NA,-13.032310261758,NA,NA
"AaAa - Aa",NA,-7.14711987410297,NA,13.032310261758,NA,NA
"Aa",0.8025,0.922141782187222,NA,NA,NA,NA
"AaAa",4.8,NA,NA,2.74018469500268,NA,NA
"Aa / AaAa",NA,0.0397909501077622,0.129308819181374,NA,NA,NA
"AaAa / Aa",NA,NA,NA,NA,NA,NA
"Aa * AaAa",NA,15.8293513039818,-35.4622783082857,NA,NA,NA
"Aa + AaAa",NA,NA,-3.48504588025296,NA,NA,NA
"Aa - AaAa",NA,NA,NA,-3.88157110649271,NA,NA
"AaAa - Aa",NA,NA,NA,3.88157110649271,NA,NA
"Aa",0.903,0.911065204926054,NA,NA,NA,NA
"AaAa",0.22,NA,NA,0.185966396384049,NA,NA
"Aa / AaAa",NA,0.76477750012733,NA,NA,NA,NA
"AaAa / Aa",NA,-0.382945266691938,NA,0.281796172254224,0.0619659419483748,NA
"Aa * AaAa",NA,1.10786735386508,NA,NA,NA,NA
"Aa + AaAa",NA,0.935649589725841,NA,0.175550723844961,NA,NA
"Aa - AaAa",NA,0.896038801738502,NA,-0.112390557472234,NA,NA
"AaAa - Aa",NA,-0.896038801738502,NA,0.112390557472234,NA,NA
"Aa",0.475,0.565039078491375,NA,NA,NA,-0.0660180551536026
"AaAd",3.3,NA,NA,NA,3.36582057844025,NA
"Aa / AaAd",NA,NA,NA,NA,NA,NA
"AaAd / Aa",NA,NA,NA,NA,0.42643741260989,NA
"Aa * AaAd",NA,NA,NA,NA,26.3867768614021,NA
"Aa + AaAd",NA,0.567551977113849,NA,NA,3.41624640635385,NA
"Aa - AaAd",NA,0.542942354273288,NA,NA,-3.25874378182664,NA
"AaAd - Aa",NA,-0.542942354273288,NA,NA,3.25874378182664,NA
"Aa",29.459047619,29.8685405572829,NA,NA,NA,NA
"AaAd",0.48,NA,NA,NA,0.496524747593418,NA
"Aa / AaAd",NA,19.1386467408718,NA,NA,NA,NA
"AaAd / Aa",NA,-0.0234370107247905,NA,NA,NA,NA
"Aa * AaAd",NA,46.2177946830112,NA,NA,NA,NA
"Aa + AaAd",NA,29.9094960947198,NA,NA,NA,NA
"Aa - AaAd",NA,29.8256141327704,NA,NA,NA,NA
"AaAd - Aa",NA,-29.8256141327704,NA,NA,NA,NA
"Aa",0.25375,0.258721728552619,NA,NA,NA,NA
"AdAd",1.553,NA,NA,NA,NA,1.61170888232422
"Aa / AdAd",NA,0.105649886827728,NA,NA,NA,-0.0838664552990086
"AdAd / Aa",NA,-3.20174437307148,NA,NA,NA,NA
"Aa * AdAd",NA,0.633976731465028,NA,NA,NA,0.815641344499344
"Aa + AdAd",NA,0.219402510111864,NA,NA,NA,1.62442827607479
"Aa - AdAd",NA,0.299283187898657,NA,NA,NA,-1.61295648182335
"AdAd - Aa",NA,-0.299283187898657,NA,NA,NA,1.61295648182335
"Aa",1.35,1.37425740368545,NA,NA,NA,-0.0599746947650166
"AaAd",2.8,NA,NA,NA,2.72230238083861,NA
"Aa / AaAd",NA,0.607950245429293,NA,NA,NA,NA
"AaAd / Aa",NA,NA,NA,NA,0.573365403506598,NA
"Aa * AaAd",NA,1.51161956951725,NA,NA,4.292595425653,NA
"Aa + AaAd",NA,1.39833604721053,NA,NA,2.63036902202891,NA
"Aa - AaAd",NA,1.36825408648603,NA,NA,-2.79307544059042,NA
"AaAd - Aa",NA,-1.36825408648603,NA,NA,2.79307544059042,NA
"Aa",8.95,9.82240884380022,NA,NA,NA,NA
"AdAd",2.67,NA,NA,NA,NA,1.42934941536711
"Aa / AdAd",NA,0.725660271014166,-0.622498897640051,NA,NA,NA
"AdAd / Aa",NA,-0.0407866498433757,NA,NA,NA,NA
"Aa * AdAd",NA,115.352334228332,NA,NA,NA,102.539594737332
"Aa + AdAd",NA,10.0202819625661,NA,NA,NA,NA
"Aa - AdAd",NA,9.50287914974146,NA,NA,NA,NA
"AdAd - Aa",NA,-9.50287914974146,NA,NA,NA,NA
"Aa",0.194,0.160645493254316,NA,NA,NA,NA
"AdAd",1.18,NA,NA,NA,NA,1.05729537526003
"Aa / AdAd",NA,0.0828727547403906,-0.561012761073333,NA,NA,NA
"AdAd / Aa",NA,NA,NA,NA,NA,0.331224222773692
"Aa * AdAd",NA,NA,NA,NA,NA,3.61617638069499
"Aa + AdAd",NA,0.108282743470734,NA,NA,NA,1.24264994905592
"Aa - AdAd",NA,0.132221204944417,NA,NA,NA,-0.981563749890119
"AdAd - Aa",NA,-0.132221204944417,NA,NA,NA,0.981563749890119
