"","trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"14249","Aa",1.7,1.72153802664224,NA,NA,NA,NA
"14250","Ad",10.7,NA,10.3374053203184,NA,NA,NA
"14251","Aa / Ad",0.158878504672897,0.0905707471537223,-0.0659731044281854,NA,NA,NA
"14252","Ad / Aa",6.29411764705882,-3.77364310430702,NA,NA,NA,NA
"14253","Aa * Ad",18.19,31.5185368366388,37.4221204768607,NA,NA,NA
"14254","Aa + Ad",12.4,1.38939115950063,9.35222574219315,NA,NA,NA
"14255","Aa - Ad",-9,NA,-8.80159110832389,NA,NA,NA
"14256","Ad - Aa",9,NA,8.80159110832389,NA,NA,NA
"14257","Aa",0.398125,0.403193195779066,NA,NA,-0.0204707969513592,NA
"14258","Ad",2.28,0.140951186498405,2.7997154972987,NA,3.62211741943012,NA
"14259","Aa / Ad",0.174616228070175,0.0142628816385876,NA,NA,NA,NA
"14260","Ad / Aa",5.72684458398744,89.5236388729659,NA,NA,NA,NA
"14261","Aa * Ad",0.907725,11.3486604902478,NA,NA,NA,NA
"14262","Aa + Ad",2.678125,0.544148587503456,2.80106776114625,NA,3.60162721156563,NA
"14263","Aa - Ad",-1.881875,0.262245950177573,-2.79836316869776,NA,-3.64261167203374,NA
"14264","Ad - Aa",1.881875,-0.262245950177573,2.79836316869776,NA,3.64261167203374,NA
"14265","Aa",7.205,6.73185689338963,1.6414968482291,NA,NA,NA
"14266","Ad",0.198,NA,0.0968656642542603,NA,NA,NA
"14267","Aa / Ad",36.3888888888889,7.08662386494855,NA,5.69925832320028,NA,NA
"14268","Ad / Aa",0.0274809160305344,-0.00256312775748469,NA,NA,NA,NA
"14269","Aa * Ad",1.42659,6.24708483512949,9.12768079763511,NA,NA,NA
"14270","Aa + Ad",7.403,6.73723200746192,1.82065249711961,NA,NA,NA
"14271","Aa - Ad",7.007,6.72742746687315,1.12967871162952,NA,NA,NA
"14272","Ad - Aa",-7.007,-6.72742746687315,-1.12967871162952,NA,NA,NA
"14273","Aa",6.55,6.87152445847244,NA,NA,NA,NA
"14274","Ad",1.27,NA,1.12570126536065,NA,NA,NA
"14275","Aa / Ad",5.15748031496063,NA,NA,12.8045691500639,NA,NA
"14276","Ad / Aa",0.193893129770992,NA,0.0271330354096634,NA,NA,NA
"14277","Aa * Ad",8.3185,NA,NA,-22.9591537740553,NA,NA
"14278","Aa + Ad",7.82,6.75090612644093,NA,NA,NA,NA
"14279","Aa - Ad",5.28,6.9111009053091,NA,NA,NA,NA
"14280","Ad - Aa",-5.28,-6.9111009053091,NA,NA,NA,NA
"14281","Aa",12.7,13.1256987659473,NA,-1.1601078021848,NA,NA
"14282","Ad",0.0469253472019661,NA,0.0473189987188329,NA,NA,NA
"14283","Aa / Ad",270.642643203882,NA,NA,671.73987929215,NA,NA
"14284","Ad / Aa",0.00369490922850127,-0.000236159446219438,0.0010833233198527,NA,NA,NA
"14285","Aa * Ad",0.595951909464969,0.279427476830316,1.81389464531781,NA,0.600347794712122,NA
"14286","Aa + Ad",12.746925347202,13.1263190198322,NA,-1.18139002480388,NA,NA
"14287","Aa - Ad",12.653074652798,13.1250498579626,NA,-1.13615803118988,NA,NA
"14288","Ad - Aa",-12.653074652798,-13.1250498579626,NA,1.13615803118988,NA,NA
"14289","Aa",0.175,0.17737467278623,NA,NA,NA,NA
"14290","Ad",0.731,NA,0.71436625145912,NA,NA,NA
"14291","Aa / Ad",0.239398084815321,0.199672272927448,NA,0.407490519471368,NA,NA
"14292","Ad / Aa",4.17714285714286,-0.30278228472173,0.787602987344732,NA,NA,NA
"14293","Aa * Ad",0.127925,0.118646856852289,0.287836833296631,NA,NA,NA
"14294","Aa + Ad",0.906,0.182719972334439,0.490796974039902,-0.194086445211322,NA,NA
"14295","Aa - Ad",-0.556,0.1698640208287,-0.76135588294303,NA,NA,NA
"14296","Ad - Aa",0.556,-0.1698640208287,0.76135588294303,NA,NA,NA
"14297","Aa",0.7765,0.761268938853647,NA,NA,NA,-0.059285227929814
"14298","Ad",4.96,NA,3.17557574527563,NA,NA,NA
"14299","Aa / Ad",0.156552419354839,0.0165436783677244,-0.00886008029088358,NA,NA,NA
"14300","Ad / Aa",6.38763683193818,-6.46120831931339,NA,NA,NA,NA
"14301","Aa * Ad",3.85144,34.9701869924556,7.04265225955274,NA,NA,NA
"14302","Aa + Ad",5.7365,NA,NA,NA,NA,NA
"14303","Aa - Ad",-4.1835,NA,-3.56981394928243,NA,NA,NA
"14304","Ad - Aa",4.1835,NA,3.56981394928243,NA,NA,NA
"14305","Aa",2.5,NA,NA,NA,NA,NA
"14306","Ad",13.75,NA,10.9907346202193,NA,NA,NA
"14307","Aa / Ad",0.181818181818182,NA,-0.808792003807429,NA,NA,NA
"14308","Ad / Aa",5.5,NA,0.104486430278673,NA,NA,NA
"14309","Aa * Ad",34.375,NA,1354.41934332913,NA,NA,NA
"14310","Aa + Ad",16.25,NA,8.01108857958398,NA,NA,NA
"14311","Aa - Ad",-11.25,NA,-14.4701870657015,NA,NA,NA
"14312","Ad - Aa",11.25,NA,14.4701870657015,NA,NA,NA
"14313","Aa",0.3,0.347959148917088,NA,NA,NA,NA
"14314","Ad",2.6,NA,2.3355876689882,NA,NA,NA
"14315","Aa / Ad",0.115384615384615,NA,NA,NA,NA,NA
"14316","Ad / Aa",8.66666666666667,NA,NA,NA,NA,0.380379754094417
"14317","Aa * Ad",0.78,2.94865656030246,13.8415230000476,NA,NA,NA
"14318","Aa + Ad",2.9,0.290477512219444,2.89906723676454,NA,NA,NA
"14319","Aa - Ad",-2.3,NA,NA,NA,NA,-1.76097142635615
"14320","Ad - Aa",2.3,NA,NA,NA,NA,1.76097142635615
"14321","Aa",17.33333,17.7392424715772,NA,NA,NA,NA
"14322","Ad",45.77,-1.19584927727577,44.4775219570214,NA,NA,NA
"14323","Aa / Ad",0.378705046974,0.301906044883739,NA,0.265342745434393,NA,NA
"14324","Ad / Aa",2.64057743088028,-0.852228512547728,NA,NA,NA,NA
"14325","Aa * Ad",793.3465141,972.870824369706,NA,NA,NA,NA
"14326","Aa + Ad",63.10333,16.490917854559,29.3443340621841,NA,NA,11.5140998971231
"14327","Aa - Ad",-28.43667,18.9097948057114,-45.495938620002,NA,NA,NA
"14328","Ad - Aa",28.43667,-18.9097948057114,45.495938620002,NA,NA,NA
"14329","Aa",10.665,11.9535252390585,-2.10641340148217,NA,NA,NA
"14330","Ad",11.802,NA,11.9350546767611,NA,NA,NA
"14331","Aa / Ad",0.903660396542959,0.649017142761453,NA,5.89463297838464,NA,NA
"14332","Ad / Aa",1.10661040787623,-0.0123186625180037,0.143150044910946,NA,NA,NA
"14333","Aa * Ad",125.86833,106.15266950991,978.098029348607,NA,NA,NA
"14334","Aa + Ad",22.467,12.0226530547813,8.95958729511125,NA,NA,NA
"14335","Aa - Ad",-1.137,11.8822095681952,-14.8802342533467,NA,NA,NA
"14336","Ad - Aa",1.137,-11.8822095681952,14.8802342533467,NA,NA,NA
"14337","Aa",6.35,6.06957134610487,NA,0.675106393148966,NA,NA
"14338","Ad",2.42,NA,2.24889619463167,NA,NA,NA
"14339","Aa / Ad",2.62396694214876,1.53837566360695,-2.24208499500508,NA,NA,NA
"14340","Ad / Aa",0.381102362204724,-0.0628988728843896,NA,NA,NA,NA
"14341","Aa * Ad",15.367,23.5974134674436,31.1387813914252,NA,NA,NA
"14342","Aa + Ad",8.77,6.06921669764968,NA,NA,NA,1.91602923508692
"14343","Aa - Ad",3.93,6.05368584333734,-3.48041046835593,NA,NA,NA
"14344","Ad - Aa",-3.93,-6.05368584333734,3.48041046835593,NA,NA,NA
"14345","Aa",0.13690932311622,0.137043368357369,NA,-0.00302384747264784,NA,NA
"14346","Ad",35.7,NA,22.4874490380068,-11.3895988741689,NA,NA
"14347","Aa / Ad",0.00383499504527227,0.00204312795765931,NA,NA,NA,NA
"14348","Ad / Aa",260.756529850746,-909.134572195132,NA,355.7039641916,NA,NA
"14349","Aa * Ad",4.88766283524905,9.1934153805462,NA,NA,NA,NA
"14350","Aa + Ad",35.8369093231162,NA,22.478018976584,-11.3902787777812,NA,NA
"14351","Aa - Ad",-35.5630906768838,NA,-23.1660742712125,10.7820460703265,NA,NA
"14352","Ad - Aa",35.5630906768838,NA,23.1660742712125,-10.7820460703265,NA,NA
"14353","Aa",1.85,1.82413262614497,NA,NA,NA,NA
"14354","Ad",29.91,NA,32.3266091093486,NA,NA,NA
"14355","Aa / Ad",0.0618522233366767,0.0255834788407958,NA,0.0662818964640965,NA,NA
"14356","Ad / Aa",16.1675675675676,-0.163055289826445,1.08508786843555,NA,NA,NA
"14357","Aa * Ad",55.3335,112.202782831895,683.954676574066,NA,NA,NA
"14358","Aa + Ad",31.76,2.15368296085826,32.1838414602376,NA,NA,NA
"14359","Aa - Ad",-28.06,0.993897095297445,-32.449797502757,NA,NA,NA
"14360","Ad - Aa",28.06,-0.993897095297445,32.449797502757,NA,NA,NA
"14361","Aa",14.8895,14.6552006417704,NA,NA,NA,NA
"14362","Ad",8.40000000000001,NA,NA,NA,NA,NA
"14363","Aa / Ad",1.77255952380952,0.362483153265972,NA,0.0651835836737123,-0.118148532320068,NA
"14364","Ad / Aa",0.564155948822997,-0.970541527347402,NA,NA,NA,NA
"14365","Aa * Ad",125.0718,625.600627592379,175.951774226709,NA,NA,NA
"14366","Aa + Ad",23.2895,15.4248002735165,8.01391819372285,NA,NA,NA
"14367","Aa - Ad",6.48949999999999,13.9587287185412,NA,5.66982849691992,NA,NA
"14368","Ad - Aa",-6.48949999999999,-13.9587287185412,NA,-5.66982849691992,NA,NA
"14369","Aa",13.31,14.1141473665,NA,NA,NA,NA
"14370","Ad",0.26,NA,0.230374678857323,NA,NA,NA
"14371","Aa / Ad",51.1923076923077,10.1057636253116,NA,11.5912055192546,NA,NA
"14372","Ad / Aa",0.019534184823441,-0.00129317622724984,NA,-0.00148365740780533,-0.000878411143642595,NA
"14373","Aa * Ad",3.4606,20.0659291949828,40.121649218301,NA,NA,NA
"14374","Aa + Ad",13.57,14.0713777738406,NA,NA,NA,NA
"14375","Aa - Ad",13.05,14.162356844469,NA,NA,NA,NA
"14376","Ad - Aa",-13.05,-14.162356844469,NA,NA,NA,NA
"14377","Aa",0.1005,0.0852268321916564,NA,NA,NA,NA
"14378","Ad",0.305,0.00961302504273284,0.304103714877956,NA,NA,NA
"14379","Aa / Ad",0.329508196721311,NA,NA,NA,NA,NA
"14380","Ad / Aa",3.03482587064677,-0.0385397250159793,0.17310659595919,NA,NA,NA
"14381","Aa * Ad",0.0306525,0.153182607517938,0.52383045073605,NA,NA,NA
"14382","Aa + Ad",0.4055,0.100205906704339,0.326248929872626,NA,NA,NA
"14383","Aa - Ad",-0.2045,0.0506252008092929,-0.255803342149976,NA,NA,NA
"14384","Ad - Aa",0.2045,-0.0506252008092929,0.255803342149976,NA,NA,NA
"14385","Aa",0.095,0.0939590148510156,NA,NA,NA,NA
"14386","Ad",0.201,NA,NA,-0.0852342386888955,NA,NA
"14387","Aa / Ad",0.472636815920398,0.058977064551579,NA,NA,NA,NA
"14388","Ad / Aa",2.11578947368421,NA,NA,NA,-19.0147636282694,NA
"14389","Aa * Ad",0.019095,0.149716652900052,0.0182464372418359,NA,NA,NA
"14390","Aa + Ad",0.296,0.079843294805861,NA,NA,NA,NA
"14391","Aa - Ad",-0.106,0.0472215982191567,NA,NA,NA,NA
"14392","Ad - Aa",0.106,-0.0472215982191567,NA,NA,NA,NA
"14393","Aa",0.12,0.120807433501379,NA,NA,NA,NA
"14394","Ad",17.14,NA,16.6069542335578,NA,1.59159217137573,NA
"14395","Aa / Ad",0.00700116686114352,0.00309423543984772,-0.0115379042802517,0.00610286792203704,NA,NA
"14396","Ad / Aa",142.833333333333,-1.48317827576006,9.30858490006056,NA,NA,NA
"14397","Aa * Ad",2.0568,2.15362824283402,25.3011945638759,NA,NA,NA
"14398","Aa + Ad",17.26,NA,16.6190166236995,NA,2.12936881123353,NA
"14399","Aa - Ad",-17.02,NA,-16.5801323246017,NA,NA,NA
"14400","Ad - Aa",17.02,NA,16.5801323246017,NA,NA,NA
"14401","Aa",0.1695,0.168418983099107,NA,NA,NA,NA
"14402","Ad",118.1,NA,117.651460042112,NA,NA,NA
"14403","Aa / Ad",0.00143522438611346,NA,NA,0.0378054214283856,NA,NA
"14404","Ad / Aa",696.755162241888,-1.24369788310496,57.2741233851789,NA,NA,NA
"14405","Aa * Ad",20.01795,8.48827384330868,242.686186885183,NA,NA,NA
"14406","Aa + Ad",118.2695,NA,117.678704836819,NA,NA,NA
"14407","Aa - Ad",-117.9305,NA,-117.636745489441,NA,NA,NA
"14408","Ad - Aa",117.9305,NA,117.636745489441,NA,NA,NA
"14409","Aa",16.05,16.8991177800548,NA,NA,16.2883301239503,4.24705608672134
"14410","Ad",24.5,-3.47965032089192,NA,-17.9997876852748,22.3740848848576,NA
"14411","Aa / Ad",0.655102040816327,0.0978603512110518,NA,0.0436438042893711,NA,NA
"14412","Ad / Aa",1.52647975077882,-0.2082044462674,NA,-0.0594482380281307,NA,NA
"14413","Aa * Ad",393.225,3213.68318821213,NA,NA,NA,NA
"14414","Aa + Ad",40.55,12.506495746732,NA,NA,NA,NA
"14415","Aa - Ad",-8.45,19.9583913368807,NA,14.5727381595291,NA,NA
"14416","Ad - Aa",8.45,-19.9583913368807,NA,-14.5727381595291,NA,NA
"14417","Aa",3.3,3.62277177109245,NA,NA,NA,NA
"14418","Ad",16.3,NA,14.7592801079402,NA,NA,NA
"14419","Aa / Ad",0.202453987730061,0.114042752823238,-0.179663921459528,NA,NA,NA
"14420","Ad / Aa",4.93939393939394,-0.281942583844189,0.812426196221977,NA,NA,NA
"14421","Aa * Ad",53.79,63.9720760207307,236.618012536145,NA,NA,NA
"14422","Aa + Ad",19.6,3.37244341100982,15.3437642437797,NA,NA,NA
"14423","Aa - Ad",-13,3.92119617055574,-10.5662621427229,NA,NA,NA
"14424","Ad - Aa",13,-3.92119617055574,10.5662621427229,NA,NA,NA
"14425","Aa",1.95,1.87512493222797,NA,NA,NA,NA
"14426","Ad",9.4,NA,9.14263185381929,NA,NA,NA
"14427","Aa / Ad",0.207446808510638,NA,NA,1.21637771867098,NA,NA
"14428","Ad / Aa",4.82051282051282,-0.0337298081068253,0.432313574515472,NA,NA,NA
"14429","Aa * Ad",18.33,8.78574592653107,182.224445832364,NA,NA,NA
"14430","Aa + Ad",11.35,NA,5.40829774202524,NA,NA,NA
"14431","Aa - Ad",-7.45,1.90058743211479,-10.7751967450616,NA,NA,NA
"14432","Ad - Aa",7.45,-1.90058743211479,10.7751967450616,NA,NA,NA
"14433","Aa",0.095,0.100659998623257,NA,NA,NA,NA
"14434","Ad",8.26,NA,5.56763637304832,NA,NA,3.51198559457395
"14435","Aa / Ad",0.011501210653753,0.00268879862633941,-0.000905918591078608,NA,NA,NA
"14436","Ad / Aa",86.9473684210526,-103.595462180709,NA,24.9651250408073,NA,18.9360046158098
"14437","Aa * Ad",0.7847,3.85230319470732,NA,NA,NA,1.80381464372299
"14438","Aa + Ad",8.355,NA,5.58595904852629,NA,NA,3.54233714812763
"14439","Aa - Ad",-8.165,NA,-5.54416864215722,NA,NA,-3.47559018283028
"14440","Ad - Aa",8.165,NA,5.54416864215722,NA,NA,3.47559018283028
"14441","Aa",0.85,0.403491650554391,NA,NA,NA,NA
"14442","Ad",6.18,NA,NA,NA,2.01537512100441,5.39530100720475
"14443","Aa / Ad",0.137540453074434,0.00772040180403113,NA,NA,NA,-0.016641434411164
"14444","Ad / Aa",7.27058823529412,-0.194398041008342,NA,NA,NA,0.492859774851985
"14445","Aa * Ad",5.253,17.7479946675917,NA,NA,27.3895583102426,55.9346070717386
"14446","Aa + Ad",7.03,NA,NA,NA,2.22452815952664,5.37514841973382
"14447","Aa - Ad",-5.33,NA,NA,NA,NA,-5.15477711172689
"14448","Ad - Aa",5.33,NA,NA,NA,NA,5.15477711172689
"14449","Aa",59.15,59.4097750536814,NA,NA,NA,NA
"14450","Ad",26.6,NA,26.3053794891411,NA,NA,NA
"14451","Aa / Ad",2.22368421052632,1.63960040942979,NA,NA,NA,NA
"14452","Ad / Aa",0.449704142011834,0.463911468737432,NA,NA,NA,1.47140050286983
"14453","Aa * Ad",1573.39,2003.07409309981,NA,NA,NA,NA
"14454","Aa + Ad",85.75,60.1184122699916,25.1841056817002,NA,-1.8056801060768,NA
"14455","Aa - Ad",32.55,58.9252375533295,-27.8162190929881,NA,NA,NA
"14456","Ad - Aa",-32.55,-58.9252375533295,27.8162190929881,NA,NA,NA
"14457","Aa",9.6,8.43264282318921,NA,NA,NA,NA
"14458","Ad",27.26,NA,25.9092924583202,NA,NA,NA
"14459","Aa / Ad",0.352164343360235,0.202623227272389,-0.524238894247478,NA,NA,NA
"14460","Ad / Aa",2.83958333333333,-0.118901621131766,0.329855821195961,NA,NA,NA
"14461","Aa * Ad",261.696,NA,777.973948774784,NA,NA,NA
"14462","Aa + Ad",36.86,6.96034361340824,23.1426487170267,NA,NA,NA
"14463","Aa - Ad",-17.66,8.11203813335022,-21.2632814503336,NA,NA,NA
"14464","Ad - Aa",17.66,-8.11203813335022,21.2632814503336,NA,NA,NA
"14465","Aa",0.7,0.717930539046723,NA,NA,NA,NA
"14466","Ad",0.0599999999999999,NA,0.0721361389854453,NA,NA,NA
"14467","Aa / Ad",11.6666666666667,1.03142392283373,NA,NA,NA,NA
"14468","Ad / Aa",0.0857142857142856,-0.581856546712796,NA,0.21520707437746,NA,NA
"14469","Aa * Ad",0.0419999999999999,0.507039187206071,NA,-0.081014349387143,NA,NA
"14470","Aa + Ad",0.76,0.727400638128664,NA,-0.0587291424656766,NA,NA
"14471","Aa - Ad",0.64,0.72468060528468,NA,NA,NA,NA
"14472","Ad - Aa",-0.64,-0.72468060528468,NA,NA,NA,NA
"14473","Aa",10.25,10.9957965709278,NA,NA,NA,NA
"14474","Ad",2.3,NA,NA,NA,NA,NA
"14475","Aa / Ad",4.45652173913044,0.24647673974391,NA,NA,NA,NA
"14476","Ad / Aa",0.224390243902439,-0.514608513958527,NA,0.139092336359444,NA,NA
"14477","Aa * Ad",23.575,496.851709508867,NA,NA,NA,NA
"14478","Aa + Ad",12.55,10.478886974397,NA,NA,NA,NA
"14479","Aa - Ad",7.95,11.5170299305193,NA,NA,NA,NA
"14480","Ad - Aa",-7.95,-11.5170299305193,NA,NA,NA,NA
"14481","Aa",14.1,14.030699237182,NA,NA,NA,NA
"14482","Ad",128.1,-1.18978075238957,85.8689226238927,NA,NA,NA
"14483","Aa / Ad",0.110070257611241,0.0972898301195193,NA,NA,NA,NA
"14484","Ad / Aa",9.08510638297872,8.69781413572688,NA,NA,5.25233086197385,29.6093060520781
"14485","Aa * Ad",1806.21,1583.78373153692,NA,NA,NA,NA
"14486","Aa + Ad",142.2,12.7993725281106,129.069755893659,NA,NA,NA
"14487","Aa - Ad",-114,15.4577493097716,-128.751067816102,NA,NA,NA
"14488","Ad - Aa",114,-15.4577493097716,128.751067816102,NA,NA,NA
"14489","Aa",0.193146914164031,0.193094822614042,NA,NA,NA,NA
"14490","Ad",91,NA,89.556065541039,NA,NA,NA
"14491","Aa / Ad",0.0021224935622421,0.00150026029505134,NA,NA,NA,NA
"14492","Ad / Aa",471.143949639898,493.798582048742,NA,NA,NA,1500.34967485805
"14493","Aa * Ad",17.5763691889268,21.5543454045909,4.81706588212305,NA,NA,NA
"14494","Aa + Ad",91.193146914164,NA,89.5342733778078,NA,NA,NA
"14495","Aa - Ad",-90.806853085836,NA,-89.5840722923616,NA,NA,NA
"14496","Ad - Aa",90.806853085836,NA,89.5840722923616,NA,NA,NA
"14497","Aa",0.0445,0.0999536032667164,NA,NA,NA,NA
"14498","Ad",9,NA,5.95579972435975,NA,-0.273117924112613,NA
"14499","Aa / Ad",0.00494444444444444,NA,-0.0740200424893493,NA,NA,NA
"14500","Ad / Aa",202.247191011236,NA,3.77440928737706,NA,NA,NA
"14501","Aa * Ad",0.4005,NA,11.2594721081072,NA,NA,NA
"14502","Aa + Ad",9.0445,NA,8.94059403752758,NA,NA,NA
"14503","Aa - Ad",-8.9555,NA,-8.96347203248445,NA,NA,NA
"14504","Ad - Aa",8.9555,NA,8.96347203248445,NA,NA,NA
"14505","Aa",7.535,7.86154301163843,NA,NA,NA,NA
"14506","Ad",0.34,NA,0.346945926066124,NA,NA,NA
"14507","Aa / Ad",22.1617647058824,11.4277317494778,-10.8410684025837,NA,NA,NA
"14508","Ad / Aa",0.0451227604512276,-0.0175990150834255,NA,NA,NA,0.0097420763421901
"14509","Aa * Ad",2.5619,5.41150938226821,5.78247915560717,NA,NA,NA
"14510","Aa + Ad",7.875,7.82562734146141,NA,NA,NA,NA
"14511","Aa - Ad",7.195,7.8818970816099,NA,NA,NA,NA
"14512","Ad - Aa",-7.195,-7.8818970816099,NA,NA,NA,NA
"14513","Aa",29.715,28.7092080001734,NA,NA,NA,NA
"14514","Ad",5.04496515,NA,4.77502729512609,NA,NA,NA
"14515","Aa / Ad",5.89003077652578,5.2395369635887,-6.28974297687539,NA,NA,NA
"14516","Ad / Aa",0.169778399798082,-0.0405750562780885,NA,NA,NA,0.0503863453572782
"14517","Aa * Ad",149.91113943225,126.612635542445,254.681555112119,NA,NA,NA
"14518","Aa + Ad",34.75996515,28.4493327578776,NA,NA,NA,NA
"14519","Aa - Ad",24.67003485,29.1064839099563,NA,NA,NA,NA
"14520","Ad - Aa",-24.67003485,-29.1064839099563,NA,NA,NA,NA
"14521","Aa",1.41,1.18786816308839,NA,NA,NA,NA
"14522","Ad",3.508,NA,3.20501409830343,NA,NA,NA
"14523","Aa / Ad",0.40193842645382,0.143802848327747,-0.18701488720592,0.0943159228946,NA,NA
"14524","Ad / Aa",2.48794326241135,-0.14727107930931,0.329206463354093,NA,NA,NA
"14525","Aa * Ad",4.94628,5.29612285597629,NA,NA,NA,NA
"14526","Aa + Ad",4.918,0.714071998939776,2.06116876534533,NA,NA,NA
"14527","Aa - Ad",-2.098,1.36549182793779,-3.30861922007894,NA,NA,NA
"14528","Ad - Aa",2.098,-1.36549182793779,3.30861922007894,NA,NA,NA
"14529","Aa",0.314,0.393751201553031,NA,NA,NA,NA
"14530","Ad",39.1,NA,36.6400577244727,NA,NA,NA
"14531","Aa / Ad",0.0080306905370844,0.00127855974967518,-0.00611313055529964,NA,NA,NA
"14532","Ad / Aa",124.522292993631,-1.24235389788847,NA,NA,NA,6.27196796940069
"14533","Aa * Ad",12.2774,81.1194311782996,NA,-192.295502302563,NA,NA
"14534","Aa + Ad",39.414,NA,35.7656656989041,NA,NA,NA
"14535","Aa - Ad",-38.786,NA,-37.68208885653,NA,NA,NA
"14536","Ad - Aa",38.786,NA,37.68208885653,NA,NA,NA
"14537","Aa",8.05,8.76094828131311,NA,NA,NA,NA
"14538","Ad",118.3,NA,112.610594249273,NA,NA,NA
"14539","Aa / Ad",0.0680473372781065,NA,NA,1.17051454990552,NA,NA
"14540","Ad / Aa",14.695652173913,NA,1.75056607520735,NA,NA,NA
"14541","Aa * Ad",952.315,NA,6341.33731927205,NA,NA,NA
"14542","Aa + Ad",126.35,8.23700475025318,117.770896017509,NA,NA,NA
"14543","Aa - Ad",-110.25,8.28017304659067,-118.089672035397,NA,NA,NA
"14544","Ad - Aa",110.25,-8.28017304659067,118.089672035397,NA,NA,NA
"14545","Aa",11,10.485394468754,NA,NA,2.12532558829987,NA
"14546","Ad",3.16,NA,2.91900714592464,NA,NA,NA
"14547","Aa / Ad",3.48101265822785,2.42464212126196,NA,2.89167280083131,NA,NA
"14548","Ad / Aa",0.287272727272727,-0.0492254740403937,0.0680896222578858,NA,NA,NA
"14549","Aa * Ad",34.76,42.2234628285773,73.1767009095918,NA,NA,NA
"14550","Aa + Ad",14.16,10.8875320668642,NA,NA,NA,NA
"14551","Aa - Ad",7.84,10.6415039440775,NA,1.90861284579915,NA,NA
"14552","Ad - Aa",-7.84,-10.6415039440775,NA,-1.90861284579915,NA,NA
"14553","Aa",4.9,3.79664738836332,NA,NA,NA,NA
"14554","Ad",76,NA,64.8627256572127,NA,NA,NA
"14555","Aa / Ad",0.0644736842105263,NA,-0.0743211581108597,NA,NA,NA
"14556","Ad / Aa",15.5102040816327,NA,0.808109547490194,NA,NA,NA
"14557","Aa * Ad",372.4,NA,NA,-2897.98407485183,NA,NA
"14558","Aa + Ad",80.9,NA,45.82004523231,NA,NA,NA
"14559","Aa - Ad",-71.1,NA,-73.635701596668,NA,NA,NA
"14560","Ad - Aa",71.1,NA,73.635701596668,NA,NA,NA
"14561","Aa",6.335,6.86268865381755,NA,NA,NA,NA
"14562","Ad",5.636,NA,4.96521929309802,NA,NA,NA
"14563","Aa / Ad",1.12402413058907,0.225149285923411,-0.176259032442294,NA,NA,NA
"14564","Ad / Aa",0.889660615627466,-0.123325479701376,0.0733402897479338,NA,NA,NA
"14565","Aa * Ad",35.70406,202.526489208575,205.384479207053,NA,NA,NA
"14566","Aa + Ad",11.971,6.55447434718623,2.96395663291975,NA,NA,NA
"14567","Aa - Ad",0.699,6.88408033495675,-4.06861660553714,NA,NA,NA
"14568","Ad - Aa",-0.699,-6.88408033495675,4.06861660553714,NA,NA,NA
"14569","Aa",4501.85,4597.16736060051,-861.196351020714,NA,NA,NA
"14570","Ad",2.59999999999999,NA,NA,-3.6542054218906,1.80783317701505,NA
"14571","Aa / Ad",1731.48076923078,89.5095635711218,NA,NA,NA,NA
"14572","Ad / Aa",0.000577540344525026,-0.00121615637552818,NA,NA,7.28120315608499e-05,9.9388263033905e-05
"14573","Aa * Ad",11704.81,220655.115712506,NA,NA,NA,NA
"14574","Aa + Ad",4504.45,4597.51200325992,-857.062526397446,NA,NA,NA
"14575","Aa - Ad",4499.25,4596.90495664806,-865.28858884385,NA,NA,NA
"14576","Ad - Aa",-4499.25,-4596.90495664806,865.28858884385,NA,NA,NA
"14577","Aa",2.85,2.78088592737455,NA,NA,NA,NA
"14578","Ad",0.588,NA,0.622998670123505,NA,-0.0236648526567587,NA
"14579","Aa / Ad",4.8469387755102,2.53493509926365,NA,NA,NA,NA
"14580","Ad / Aa",0.206315789473684,-0.0482009544737489,0.0436391797084849,NA,NA,NA
"14581","Aa * Ad",1.6758,1.59594615540763,4.24616536472121,NA,NA,NA
"14582","Aa + Ad",3.438,2.77364515057791,0.684276491469285,NA,NA,NA
"14583","Aa - Ad",2.262,2.77444549998103,-0.345474548760812,NA,NA,NA
"14584","Ad - Aa",-2.262,-2.77444549998103,0.345474548760812,NA,NA,NA
"14585","Aa",1.15,2.23530819826609,NA,NA,-4.91193253268662,NA
"14586","Ad",3.93,-0.118562435647099,3.90995279361483,NA,NA,NA
"14587","Aa / Ad",0.292620865139949,NA,-1.41452599391957,NA,NA,NA
"14588","Ad / Aa",3.41739130434783,-0.00597783633296511,0.0808047962238604,NA,NA,NA
"14589","Aa * Ad",4.5195,NA,176.355027747415,NA,NA,NA
"14590","Aa + Ad",5.08,NA,NA,NA,NA,NA
"14591","Aa - Ad",-2.78,NA,NA,NA,NA,NA
"14592","Ad - Aa",2.78,NA,NA,NA,NA,NA
"14593","Aa",0.08,0.0790491690962697,NA,NA,-0.0517131773164279,NA
"14594","Ad",3.2,NA,2.99819521221585,NA,NA,NA
"14595","Aa / Ad",0.025,0.00683322215124424,-0.00918652408394747,NA,-0.0034610142384672,NA
"14596","Ad / Aa",40,-3.49537794257036,2.79513934776781,NA,NA,NA
"14597","Aa * Ad",0.256,0.574256495548197,1.06341862921788,NA,NA,NA
"14598","Aa + Ad",3.28,NA,2.94472863564076,NA,NA,NA
"14599","Aa - Ad",-3.12,NA,-2.96733054978102,NA,NA,NA
"14600","Ad - Aa",3.12,NA,2.96733054978102,NA,NA,NA
