trait,beta,Aa,Ad,AaAa,AaAd,AdAd
Aa,0.15,0.154275811,NA,NA,NA,NA
AdAd,1.497,NA,NA,NA,NA,1.554372355
Aa / AdAd,NA,0.087459684,-0.374774023,NA,NA,NA
AdAd / Aa,NA,-0.18451305,NA,NA,NA,1.462285525
Aa * AdAd,NA,0.185440861,NA,NA,NA,1.577488521
Aa + AdAd,NA,0.096509574,NA,NA,NA,1.54739617
Aa - AdAd,NA,0.150581183,NA,NA,NA,-1.536575076
AdAd - Aa,NA,-0.150581183,NA,NA,NA,1.536575076
Aa,0.2,0.196933371,NA,NA,NA,NA
AdAd,3.3,NA,NA,NA,NA,2.596690519
Aa / AdAd,NA,0.007957046,NA,NA,NA,-0.003314398
AdAd / Aa,NA,-3.823704284,NA,NA,NA,2.652068143
Aa * AdAd,NA,4.692324634,NA,NA,NA,NA
Aa + AdAd,NA,NA,NA,NA,NA,2.404450091
Aa - AdAd,NA,NA,NA,NA,NA,-2.857009693
AdAd - Aa,NA,NA,NA,NA,NA,2.857009693
Aa,25.5,26.18247383,NA,NA,NA,NA
AdAd,2.003,NA,NA,NA,NA,2.021797833
Aa / AdAd,NA,7.312059823,NA,NA,NA,NA
AdAd / Aa,NA,-0.004240976,NA,NA,NA,0.014636472
Aa * AdAd,NA,53.50203198,NA,NA,NA,268.6121052
Aa + AdAd,NA,26.10479312,NA,NA,NA,NA
Aa - AdAd,NA,27.19496108,2.561525718,NA,-10.93899717,NA
AdAd - Aa,NA,-27.19496108,-2.561525718,NA,10.93899717,NA
Aa,0.5315,0.474206974,NA,NA,NA,NA
AaAa,1.35,NA,NA,1.330492185,NA,NA
Aa / AaAa,NA,NA,0.303181365,NA,NA,NA
AaAa / Aa,NA,NA,NA,0.049340343,NA,NA
Aa * AaAa,NA,NA,NA,16.94479498,NA,NA
Aa + AaAa,NA,NA,NA,NA,NA,NA
Aa - AaAa,NA,NA,NA,NA,NA,NA
AaAa - Aa,NA,NA,NA,NA,NA,NA
Aa,0.091,0.089396079,NA,NA,NA,NA
AaAd,237.5,NA,NA,NA,243.4225218,NA
Aa / AaAd,NA,NA,NA,NA,-0.002511577,NA
AaAd / Aa,NA,NA,NA,NA,697.1607856,NA
Aa * AaAd,NA,7.759314255,NA,NA,64.08440108,NA
Aa + AaAd,NA,NA,NA,NA,243.5739505,NA
Aa - AaAd,NA,NA,NA,NA,-243.265349,NA
AaAd - Aa,NA,NA,NA,NA,243.265349,NA
Aa,11,11.81474558,NA,NA,NA,NA
AaAa,11.17,NA,NA,11.26053708,NA,NA
Aa / AaAa,NA,0.338951507,NA,-0.404711623,NA,NA
AaAa / Aa,NA,-0.367141764,NA,0.413898018,NA,NA
Aa * AaAa,NA,386.7554097,NA,354.9135831,NA,NA
Aa + AaAa,NA,12.26005882,NA,12.44273214,NA,NA
Aa - AaAa,NA,11.27496271,NA,-11.56397656,NA,NA
AaAa - Aa,NA,-11.27496271,NA,11.56397656,NA,NA
Aa,0.115,0.118257328,-0.050182327,NA,0.2569737,NA
AaAd,26.6,NA,NA,NA,25.03632539,NA
Aa / AaAd,NA,NA,NA,NA,-0.021834708,NA
AaAd / Aa,NA,NA,NA,NA,7.391525791,NA
Aa * AaAd,NA,4.566392839,NA,NA,54.03670652,NA
Aa + AaAd,NA,NA,NA,NA,25.56244464,NA
Aa - AaAd,NA,NA,NA,NA,-24.51571014,NA
AaAd - Aa,NA,NA,NA,NA,24.51571014,NA
Aa,0.85,1.00350854,NA,NA,NA,NA
AaAa,0.0625,NA,NA,0.0544158,NA,NA
Aa / AaAa,NA,NA,NA,-19.12154217,NA,NA
AaAa / Aa,NA,NA,NA,0.001828839,NA,NA
Aa * AaAa,NA,0.174687543,NA,1.395904017,NA,NA
Aa + AaAa,NA,1.00290657,NA,NA,NA,NA
Aa - AaAa,NA,0.989481175,NA,NA,NA,NA
AaAa - Aa,NA,-0.989481175,NA,NA,NA,NA
Aa,1.08,1.012144703,NA,0.103614757,NA,NA
AaAa,0.284,NA,NA,0.282025369,NA,NA
Aa / AaAa,NA,0.868925684,NA,-4.769025878,NA,NA
AaAa / Aa,NA,-0.004910721,NA,0.025064001,NA,NA
Aa * AaAa,NA,0.707612503,NA,3.21347915,NA,NA
Aa + AaAa,NA,1.015486334,NA,0.460568215,NA,NA
Aa - AaAa,NA,1.00901599,NA,-0.064189126,NA,NA
AaAa - Aa,NA,-1.00901599,NA,0.064189126,NA,NA
Aa,5.225,4.98921117,NA,NA,NA,NA
AaAd,12.8,NA,NA,NA,12.69650237,NA
Aa / AaAd,NA,NA,NA,NA,-1.783560869,NA
AaAd / Aa,NA,-0.068815513,NA,NA,0.481499258,NA
Aa * AaAd,NA,43.35859248,NA,-12.66613501,245.3589662,NA
Aa + AaAd,NA,5.081518767,NA,NA,12.97842159,NA
Aa - AaAd,NA,4.765322435,NA,NA,-11.29203755,NA
AaAd - Aa,NA,-4.765322435,NA,NA,11.29203755,NA
Aa,0.208,0.207331035,NA,NA,NA,NA
AaAd,47.6,NA,NA,NA,48.77850612,NA
Aa / AaAd,NA,0.007562783,NA,NA,-0.081386607,NA
AaAd / Aa,NA,NA,NA,NA,48.29931887,NA
Aa * AaAd,NA,NA,NA,NA,42.79182207,NA
Aa + AaAd,NA,NA,NA,NA,48.94765534,NA
Aa - AaAd,NA,NA,NA,NA,-48.47011158,NA
AaAd - Aa,NA,NA,NA,NA,48.47011158,NA
Aa,0.12,0.113112555,NA,NA,NA,NA
AaAa,0.575,NA,NA,0.569666781,NA,NA
Aa / AaAa,NA,0.062172986,NA,NA,NA,NA
AaAa / Aa,NA,-0.146793503,NA,0.76413329,NA,NA
Aa * AaAa,NA,0.113191786,NA,0.381663005,NA,NA
Aa + AaAa,NA,0.119996982,NA,0.550799203,NA,NA
Aa - AaAa,NA,0.108220659,NA,-0.588460824,NA,NA
AaAa - Aa,NA,-0.108220659,NA,0.588460824,NA,NA
Aa,1.55,1.783401567,NA,NA,NA,NA
AaAd,11.16,NA,NA,NA,11.66994929,NA
Aa / AaAd,NA,0.034058661,NA,NA,NA,NA
AaAd / Aa,NA,-0.328015113,NA,NA,0.532239549,NA
Aa * AaAd,NA,78.1909913,NA,NA,119.5769323,NA
Aa + AaAd,NA,1.144556333,NA,NA,12.96184713,NA
Aa - AaAd,NA,2.078503838,NA,NA,-11.98003354,-0.390942157
AaAd - Aa,NA,-2.078503838,NA,NA,11.98003354,0.390942157
Aa,6.335,5.164845571,NA,NA,NA,NA
AdAd,6.48,NA,NA,NA,NA,NA
Aa / AdAd,NA,0.119125792,-0.137161104,NA,-0.045427604,NA
AdAd / Aa,NA,-0.099923714,0.10746098,NA,NA,NA
Aa * AdAd,NA,226.2104831,NA,NA,NA,264.101058
Aa + AdAd,NA,5.784855807,NA,NA,NA,6.271742524
Aa - AdAd,NA,4.512312588,-5.043879052,NA,NA,NA
AdAd - Aa,NA,-4.512312588,5.043879052,NA,NA,NA
Aa,1.6,2.398117797,NA,NA,NA,NA
AaAa,16,NA,NA,16.35927909,NA,NA
Aa / AaAa,NA,NA,0.815027856,NA,NA,NA
AaAa / Aa,NA,NA,NA,0.295470299,NA,NA
Aa * AaAa,NA,NA,NA,789.6537496,NA,NA
Aa + AaAa,NA,NA,NA,13.80257305,NA,NA
Aa - AaAa,NA,NA,NA,-12.56198488,NA,NA
AaAa - Aa,NA,NA,NA,12.56198488,NA,NA
Aa,1.405,1.526693362,NA,-1.250681001,NA,NA
AaAd,5.542,NA,NA,NA,6.070354957,NA
Aa / AaAd,NA,NA,NA,NA,-0.57379308,NA
AaAd / Aa,NA,NA,NA,NA,0.101306578,NA
Aa * AaAd,NA,NA,NA,NA,NA,NA
Aa + AaAd,NA,1.519018573,NA,NA,NA,NA
Aa - AaAd,NA,NA,NA,NA,NA,NA
AaAd - Aa,NA,NA,NA,NA,NA,NA
Aa,0.065,0.062253946,NA,NA,NA,NA
AaAa,3.4,NA,NA,3.009035836,NA,NA
Aa / AaAa,NA,0.011306435,0.052580172,NA,0.021548368,NA
AaAa / Aa,NA,-13.33984497,NA,24.53477418,12.41108733,NA
Aa * AaAa,NA,0.262374222,NA,0.488796879,NA,NA
Aa + AaAa,NA,NA,NA,3.265106232,NA,NA
Aa - AaAa,NA,NA,NA,-3.293455559,NA,NA
AaAa - Aa,NA,NA,NA,3.293455559,NA,NA
Aa,13.4,13.74736349,NA,NA,NA,NA
AaAa,5.22,NA,NA,5.476054485,-0.523373651,NA
Aa / AaAa,NA,0.787997027,NA,-3.712500428,NA,NA
AaAa / Aa,NA,-0.0198358,NA,0.061278868,NA,NA
Aa * AaAa,NA,157.6769653,NA,505.8562416,NA,NA
Aa + AaAa,NA,14.22300458,NA,NA,NA,NA
Aa - AaAa,NA,13.686436,NA,NA,NA,NA
AaAa - Aa,NA,-13.686436,NA,NA,NA,NA
Aa,3.497,3.447665007,NA,NA,NA,NA
AaAa,95.5,NA,NA,95.27823441,NA,NA
Aa / AaAa,NA,0.003958727,NA,NA,NA,NA
AaAa / Aa,NA,-115.7589452,NA,NA,NA,NA
Aa * AaAa,NA,3074.708149,NA,426.3406062,NA,NA
Aa + AaAa,NA,NA,NA,96.11009993,NA,NA
Aa - AaAa,NA,NA,NA,-94.88888221,NA,NA
AaAa - Aa,NA,NA,NA,94.88888221,NA,NA
Aa,16.6,16.82608326,NA,NA,NA,NA
AaAa,1.912,NA,NA,1.912649452,NA,NA
Aa / AaAa,NA,7.825638138,NA,NA,NA,NA
AaAa / Aa,NA,0.136331314,NA,NA,NA,0.031718281
Aa * AaAa,NA,32.74779104,NA,14.74493575,-48.401413,NA
Aa + AaAa,NA,16.82469739,NA,1.943716262,NA,NA
Aa - AaAa,NA,16.820709,NA,-1.626157168,NA,NA
AaAa - Aa,NA,-16.820709,NA,1.626157168,NA,NA
Aa,136.9,142.8931336,NA,NA,NA,NA
AaAd,54.22,NA,NA,NA,53.33212093,NA
Aa / AaAd,NA,NA,NA,NA,NA,NA
AaAd / Aa,NA,NA,NA,NA,0.070559068,NA
Aa * AaAd,NA,4570.142178,NA,NA,19271.42395,NA
Aa + AaAd,NA,143.8634668,NA,NA,49.00662079,NA
Aa - AaAd,NA,136.8154676,NA,NA,NA,NA
AaAd - Aa,NA,-136.8154676,NA,NA,NA,NA
Aa,27,28.51988012,NA,NA,NA,NA
AaAd,1,NA,NA,NA,0.99180205,NA
Aa / AaAd,NA,37.73817264,NA,NA,-242.5535668,NA
AaAd / Aa,NA,-0.000740243,NA,NA,0.006609229,NA
Aa * AaAd,NA,17.66909064,NA,NA,135.2293464,NA
Aa + AaAd,NA,28.60223468,NA,NA,NA,NA
Aa - AaAd,NA,28.43124502,NA,NA,NA,NA
AaAd - Aa,NA,-28.43124502,NA,NA,NA,NA
Aa,17.835,17.51856022,NA,NA,NA,NA
AdAd,4.5,-0.358667955,NA,NA,NA,5.818196295
Aa / AdAd,NA,0.356010753,NA,NA,NA,-0.162764158
AdAd / Aa,NA,-0.214270399,NA,NA,NA,NA
Aa * AdAd,NA,858.7646019,263.2486361,NA,NA,NA
Aa + AdAd,NA,17.12886629,2.748025329,NA,NA,NA
Aa - AdAd,NA,17.93191109,NA,NA,NA,-7.220506281
AdAd - Aa,NA,-17.93191109,NA,NA,NA,7.220506281
Aa,0.85,1.242061908,NA,NA,NA,NA
AdAd,9.41,NA,NA,NA,NA,9.924683143
Aa / AdAd,NA,0.049247746,NA,NA,NA,-0.146767329
AdAd / Aa,NA,-0.121237752,NA,NA,NA,0.494960038
Aa * AdAd,NA,18.10677442,NA,NA,NA,186.1497343
Aa + AdAd,NA,0.564609003,NA,NA,2.32969269,10.26883817
Aa - AdAd,NA,1.033950198,NA,NA,NA,-9.219933754
AdAd - Aa,NA,-1.033950198,NA,NA,NA,9.219933754
Aa,4.7,4.481333172,-1.116464152,NA,NA,NA
AaAd,1.46,NA,NA,NA,1.347676996,NA
Aa / AaAd,NA,1.238075307,NA,NA,-2.770710652,NA
AaAd / Aa,NA,-0.020582928,NA,NA,0.049629262,NA
Aa * AaAd,NA,15.9313677,NA,NA,NA,NA
Aa + AaAd,NA,4.530929853,NA,NA,NA,NA
Aa - AaAd,NA,4.317829336,NA,NA,NA,NA
AaAd - Aa,NA,-4.317829336,NA,NA,NA,NA
Aa,0.1245,0.154899657,NA,NA,NA,NA
AaAd,2363.6,NA,NA,NA,2310.489034,NA
Aa / AaAd,NA,NA,NA,NA,-0.003914866,NA
AaAd / Aa,NA,-26.18725705,NA,NA,1149.359848,NA
Aa * AaAd,NA,NA,NA,NA,4655.768301,NA
Aa + AaAd,NA,NA,NA,NA,2310.871821,NA
Aa - AaAd,NA,NA,NA,NA,-2310.106385,NA
AaAd - Aa,NA,NA,NA,NA,2310.106385,NA
Aa,0.088980064,0.089995929,NA,NA,NA,NA
AdAd,3.5625,NA,NA,NA,NA,3.322076139
Aa / AdAd,NA,0.013392529,NA,NA,-0.001521297,-0.003345475
AdAd / Aa,NA,NA,NA,NA,NA,NA
Aa * AdAd,NA,0.605447976,NA,NA,0.1359668,0.203637361
Aa + AdAd,NA,NA,NA,NA,NA,2.774714269
Aa - AdAd,NA,NA,NA,NA,NA,-3.402722792
AdAd - Aa,NA,NA,NA,NA,NA,3.402722792
Aa,5.6,6.486650263,NA,NA,NA,NA
AdAd,17.3,NA,NA,NA,NA,17.37235581
Aa / AdAd,NA,NA,-6.962703808,NA,NA,NA
AdAd / Aa,NA,-0.007539901,NA,NA,NA,0.305811691
Aa * AdAd,NA,44.91048464,NA,NA,NA,991.4414004
Aa + AdAd,NA,6.562731342,NA,NA,NA,17.86608981
Aa - AdAd,NA,6.386324097,NA,NA,NA,-16.8876154
AdAd - Aa,NA,-6.386324097,NA,NA,NA,16.8876154
Aa,0.675,0.75572369,NA,NA,NA,NA
AaAd,0.452,NA,NA,NA,0.423783149,NA
Aa / AaAd,NA,0.567393925,NA,NA,-1.701801857,NA
AaAd / Aa,NA,-0.035306025,NA,0.010668775,0.101545971,NA
Aa * AaAd,NA,1.387105732,NA,NA,NA,NA
Aa + AaAd,NA,0.847367413,NA,NA,NA,NA
Aa - AaAd,NA,0.688839115,NA,NA,NA,NA
AaAd - Aa,NA,-0.688839115,NA,NA,NA,NA
Aa,3.8,5.790216743,NA,NA,NA,NA
AaAd,85.134,NA,NA,NA,82.18868014,NA
Aa / AaAd,NA,NA,NA,NA,-1.691451214,NA
AaAd / Aa,NA,-0.028474157,NA,NA,0.890303579,NA
Aa * AaAd,NA,NA,NA,NA,7696.379444,NA
Aa + AaAd,NA,NA,NA,NA,77.96854099,NA
Aa - AaAd,NA,3.55891201,NA,NA,-87.47969803,NA
AaAd - Aa,NA,-3.55891201,NA,NA,87.47969803,NA
Aa,0.089690546,0.090259946,NA,NA,NA,NA
AaAd,2.36,NA,NA,NA,2.109122328,NA
Aa / AaAd,NA,0.050347648,NA,NA,-0.033034896,NA
AaAd / Aa,NA,NA,NA,NA,NA,NA
Aa * AaAd,NA,0.172360327,NA,NA,NA,NA
Aa + AaAd,NA,0.062631803,NA,NA,2.158847988,NA
Aa - AaAd,NA,0.112196246,NA,NA,-2.153848294,NA
AaAd - Aa,NA,-0.112196246,NA,NA,2.153848294,NA
Aa,0.4135,0.43238814,NA,NA,NA,NA
AaAd,2.348,NA,NA,NA,2.194593157,-0.021459397
Aa / AaAd,NA,NA,NA,NA,-1.57848131,NA
AaAd / Aa,NA,-0.100030449,NA,NA,1.071786385,NA
Aa * AaAd,NA,0.49888624,NA,NA,4.204927822,NA
Aa + AaAd,NA,0.419565511,NA,NA,2.289204715,NA
Aa - AaAd,NA,0.428380489,NA,NA,-2.115807057,NA
AaAd - Aa,NA,-0.428380489,NA,NA,2.115807057,NA
Aa,0.7485,0.773039452,NA,NA,NA,NA
AaAa,63,NA,NA,63.00026416,NA,NA
Aa / AaAa,NA,0.003945664,NA,NA,NA,NA
AaAa / Aa,NA,-152.4168602,NA,142.9119209,78.20513145,NA
Aa * AaAa,NA,148.0775386,NA,62.25143643,NA,NA
Aa + AaAa,NA,NA,NA,64.04531714,NA,NA
Aa - AaAa,NA,NA,NA,-62.68435514,NA,NA
AaAa - Aa,NA,NA,NA,62.68435514,NA,NA
Aa,4.455,4.636533121,NA,NA,NA,NA
AaAa,10.67,0.117595655,NA,7.714441015,NA,NA
Aa / AaAa,NA,0.140362016,NA,NA,NA,NA
AaAa / Aa,NA,NA,NA,NA,NA,NA
Aa * AaAa,NA,153.7202809,NA,43.77249426,NA,NA
Aa + AaAa,NA,4.736761838,NA,10.41216952,NA,NA
Aa - AaAa,NA,4.553237833,NA,-10.61271872,NA,NA
AaAa - Aa,NA,-4.553237833,NA,10.61271872,NA,NA
Aa,53.5,53.70589079,NA,NA,NA,NA
AaAd,306,NA,NA,NA,308.9217287,NA
Aa / AaAd,NA,NA,NA,NA,NA,NA
AaAd / Aa,NA,NA,NA,NA,1.479765272,NA
Aa * AaAd,NA,NA,NA,NA,60418.57198,NA
Aa + AaAd,NA,52.69615193,NA,NA,315.8204079,NA
Aa - AaAd,NA,53.18654897,NA,NA,-303.7926639,NA
AaAd - Aa,NA,-53.18654897,NA,NA,303.7926639,NA
Aa,26.5,25.95154204,NA,NA,NA,NA
AdAd,79,NA,NA,NA,-15.22035886,85.648528
Aa / AdAd,NA,0.12786221,NA,NA,NA,-0.083266552
AdAd / Aa,NA,-1.647487972,NA,NA,NA,NA
Aa * AdAd,NA,5456.946787,NA,NA,NA,5501.697468
Aa + AdAd,NA,25.52652251,NA,NA,NA,86.18019562
Aa - AdAd,NA,27.28107638,NA,NA,NA,-85.41424274
AdAd - Aa,NA,-27.28107638,NA,NA,NA,85.41424274
Aa,0.03125,0.03378902,NA,0.003319036,NA,NA
AaAa,3.71,NA,-1.959476917,NA,NA,NA
Aa / AaAa,NA,0.000934135,0.000308401,NA,NA,NA
AaAa / Aa,NA,-26.90555262,-11.69720391,NA,NA,NA
Aa * AaAa,NA,1.23776817,NA,0.838824596,NA,NA
Aa + AaAa,NA,NA,-1.964581862,NA,NA,NA
Aa - AaAa,NA,NA,1.96751514,NA,NA,NA
AaAa - Aa,NA,NA,-1.96751514,NA,NA,NA
Aa,16.05,17.5051908,NA,NA,NA,4.41021898
AaAd,0.326079113,NA,NA,NA,0.325446859,NA
Aa / AaAd,NA,NA,NA,NA,-2853.562127,NA
AaAd / Aa,NA,-7.63E-05,NA,NA,0.002289793,NA
Aa * AaAd,NA,NA,NA,NA,46.11307427,NA
Aa + AaAd,NA,17.53041519,NA,NA,NA,4.5328931
Aa - AaAd,NA,17.48003592,NA,NA,NA,4.275729378
AaAd - Aa,NA,-17.48003592,NA,NA,NA,-4.275729378
Aa,0.0745,0.123520445,NA,NA,NA,NA
AaAa,22.24,NA,NA,21.21470428,NA,NA
Aa / AaAa,NA,NA,NA,-0.002158843,NA,NA
AaAa / Aa,NA,NA,NA,7.26246926,NA,NA
Aa * AaAa,NA,NA,NA,45.64081816,NA,NA
Aa + AaAa,NA,NA,NA,21.26865405,NA,NA
Aa - AaAa,NA,NA,NA,-21.16469298,NA,NA
AaAa - Aa,NA,NA,NA,21.16469298,NA,NA
Aa,0.13,0.115141721,NA,NA,NA,0.043749426
AaAd,3.4,NA,NA,NA,2.86023428,NA
Aa / AaAd,NA,0.005539006,NA,NA,NA,NA
AaAd / Aa,NA,-0.916550625,NA,NA,NA,NA
Aa * AaAd,NA,2.499791731,NA,NA,NA,NA
Aa + AaAd,NA,NA,NA,NA,3.106651677,NA
Aa - AaAd,NA,NA,NA,NA,-2.739582604,NA
AaAd - Aa,NA,NA,NA,NA,2.739582604,NA
Aa,26.5835,25.6265649,NA,-3.86208315,NA,-4.594649384
AaAd,0.814614389,NA,0.001328218,NA,0.819144486,NA
Aa / AaAd,NA,NA,NA,NA,NA,NA
AaAd / Aa,NA,NA,NA,NA,0.013104561,NA
Aa * AaAd,NA,NA,NA,NA,44.14973585,NA
Aa + AaAd,NA,25.51955178,NA,NA,NA,NA
Aa - AaAd,NA,25.30704325,NA,NA,NA,NA
AaAd - Aa,NA,-25.30704325,NA,NA,NA,NA
Aa,8.295,8.526720245,NA,NA,NA,NA
AdAd,0.131,NA,NA,NA,NA,0.114731107
Aa / AdAd,NA,NA,NA,NA,NA,NA
AdAd / Aa,NA,NA,NA,NA,NA,NA
Aa * AdAd,NA,3.878882566,NA,NA,NA,NA
Aa + AdAd,NA,8.506793759,NA,-5.430001773,NA,-6.288292511
Aa - AdAd,NA,8.550508754,NA,NA,NA,NA
AdAd - Aa,NA,-8.550508754,NA,NA,NA,NA
Aa,16.8,15.79890646,NA,NA,NA,NA
AaAa,12.8,NA,NA,12.44029454,NA,NA
Aa / AaAa,NA,0.713694999,8.427330569,NA,NA,NA
AaAa / Aa,NA,-0.022831727,NA,0.122430482,NA,NA
Aa * AaAa,NA,271.8079091,NA,1279.779913,NA,NA
Aa + AaAa,NA,14.81868456,NA,NA,NA,NA
Aa - AaAa,NA,15.70690382,15.41129728,NA,NA,NA
AaAa - Aa,NA,-15.70690382,-15.41129728,NA,NA,NA
Aa,1.845,1.699646647,NA,NA,NA,NA
AaAd,2.66,NA,NA,NA,2.323669343,NA
Aa / AaAd,NA,0.344965279,NA,NA,-0.823792997,NA
AaAd / Aa,NA,-0.128090339,NA,NA,0.314000745,NA
Aa * AaAd,NA,8.7492574,NA,NA,10.12068116,NA
Aa + AaAd,NA,1.81408215,NA,-0.145980554,1.905025081,NA
Aa - AaAd,NA,1.62066139,NA,NA,-2.22970946,NA
AaAd - Aa,NA,-1.62066139,NA,NA,2.22970946,NA
Aa,3.32,2.865586988,NA,NA,NA,NA
AaAd,5.74,NA,NA,NA,5.64217894,NA
Aa / AaAd,NA,0.312534253,NA,NA,-5.89246026,NA
AaAd / Aa,NA,-0.01637184,NA,NA,0.179256023,NA
Aa * AaAd,NA,18.04348288,NA,NA,177.9310179,-7.241763516
Aa + AaAd,NA,3.531431687,NA,NA,NA,NA
Aa - AaAd,NA,2.822261747,NA,NA,-6.785087789,NA
AaAd - Aa,NA,-2.822261747,NA,NA,6.785087789,NA
Aa,9.4,8.764193984,NA,-0.577115819,1.977025845,NA
AaAd,51.02,NA,NA,NA,51.75921164,NA
Aa / AaAd,NA,0.053769294,NA,NA,NA,NA
AaAd / Aa,NA,-1.874874677,NA,NA,NA,NA
Aa * AaAd,NA,1362.272107,NA,NA,1288.474953,NA
Aa + AaAd,NA,NA,NA,NA,73.56556758,NA
Aa - AaAd,NA,NA,NA,NA,NA,NA
AaAd - Aa,NA,NA,NA,NA,NA,NA
Aa,446,441.5787312,NA,NA,NA,NA
AdAd,0.796697255,NA,NA,NA,NA,0.537962009
Aa / AdAd,NA,NA,NA,7196.437149,NA,NA
AdAd / Aa,NA,NA,NA,NA,NA,0.000575149
Aa * AdAd,NA,39.66168773,NA,NA,174.9320813,958.6925663
Aa + AdAd,NA,441.5795589,NA,NA,NA,NA
Aa - AdAd,NA,441.5779161,NA,NA,NA,NA
AdAd - Aa,NA,-441.5779161,NA,NA,NA,NA
Aa,1.45,1.222471539,NA,NA,NA,NA
AaAa,301.09,NA,NA,172.9491225,NA,NA
Aa / AaAa,NA,0.001528471,0.014586914,NA,NA,NA
AaAa / Aa,NA,-3.526115211,NA,20.16784029,NA,NA
Aa * AaAa,NA,798.9660041,NA,4102.971102,NA,NA
Aa + AaAa,NA,NA,NA,186.4331977,NA,NA
Aa - AaAa,NA,NA,NA,-172.3758431,NA,NA
AaAa - Aa,NA,NA,NA,172.3758431,NA,NA
Aa,0.5,0.545731295,NA,NA,NA,NA
AdAd,0.5,NA,NA,NA,NA,0.357755582
Aa / AdAd,NA,0.110477305,NA,NA,NA,NA
AdAd / Aa,NA,-0.072037626,NA,NA,NA,NA
Aa * AdAd,NA,1.932807563,NA,NA,NA,1.426036928
Aa + AdAd,NA,0.601416758,NA,NA,NA,0.318007899
Aa - AdAd,NA,0.463076696,NA,NA,NA,NA
AdAd - Aa,NA,-0.463076696,NA,NA,NA,NA
Aa,9.878,9.973325377,NA,NA,NA,NA
AaAd,24.04,0.57868855,NA,NA,21.62667562,NA
Aa / AaAd,NA,NA,NA,NA,-3.925926998,NA
AaAd / Aa,NA,-0.018581943,NA,NA,0.243619767,0.000205941
Aa * AaAd,NA,247.4244283,NA,NA,1847.886308,NA
Aa + AaAd,NA,10.45248401,NA,NA,23.76032057,NA
Aa - AaAd,NA,8.713884312,NA,NA,-17.12505336,NA
AaAd - Aa,NA,-8.713884312,NA,NA,17.12505336,NA
Aa,16.6,16.45799323,NA,NA,NA,NA
AdAd,2.9,NA,NA,NA,NA,2.984621541
Aa / AdAd,NA,6.750137287,NA,NA,NA,NA
AdAd / Aa,NA,0.154513104,NA,NA,NA,0.653037016
Aa * AdAd,NA,36.45080738,NA,NA,NA,NA
Aa + AdAd,NA,16.48096409,NA,NA,NA,3.148942782
Aa - AdAd,NA,16.42595237,NA,NA,NA,-2.815122374
AdAd - Aa,NA,-16.42595237,NA,NA,NA,2.815122374
Aa,19.46,19.54394667,NA,NA,NA,NA
AaAa,7,NA,NA,4.850707912,NA,NA
Aa / AaAa,NA,0.590149503,NA,-0.508948428,NA,NA
AaAa / Aa,NA,-0.176395404,NA,0.171434938,NA,NA
Aa * AaAa,NA,638.4286167,-411.9063058,NA,NA,NA
Aa + AaAa,NA,20.07240444,NA,NA,NA,-6.516013754
Aa - AaAa,NA,19.1664375,NA,-7.004621354,NA,NA
AaAa - Aa,NA,-19.1664375,NA,7.004621354,NA,NA
Aa,16.85,20.78570042,NA,NA,NA,NA
AaAa,0.21,NA,NA,NA,NA,NA
Aa / AaAa,NA,19.66845875,NA,NA,NA,NA
AaAa / Aa,NA,-0.00220814,NA,0.00285924,0.003104459,NA
Aa * AaAa,NA,20.80915893,-22.31140368,NA,NA,NA
Aa + AaAa,NA,20.75698894,NA,NA,NA,NA
Aa - AaAa,NA,20.79810374,NA,NA,NA,NA
AaAa - Aa,NA,-20.79810374,NA,NA,NA,NA
Aa,5.35,5.463902822,NA,NA,NA,NA
AdAd,14.45,-0.271723265,NA,NA,-0.227666318,14.45323386
Aa / AdAd,NA,0.31414098,NA,NA,NA,-0.333972517
AdAd / Aa,NA,-0.395560519,NA,NA,NA,0.58835749
Aa * AdAd,NA,92.924566,NA,NA,NA,249.0973575
Aa + AdAd,NA,5.173415696,NA,NA,NA,14.68739365
Aa - AdAd,NA,5.770801317,NA,NA,NA,-14.26132739
AdAd - Aa,NA,-5.770801317,NA,NA,NA,14.26132739
Aa,6.5,4.118840186,NA,NA,NA,NA
AaAa,8.22,NA,NA,8.612388647,-0.295221999,NA
Aa / AaAa,NA,NA,21.29740034,NA,NA,NA
AaAa / Aa,NA,NA,NA,0.042353946,NA,NA
Aa * AaAa,NA,NA,NA,1776.991768,NA,NA
Aa + AaAa,NA,NA,NA,NA,NA,NA
Aa - AaAa,NA,NA,NA,-6.017084182,NA,NA
AaAa - Aa,NA,NA,NA,6.017084182,NA,NA
Aa,4.51,5.051951224,NA,NA,NA,NA
AaAd,0.042,NA,NA,NA,0.034156687,NA
Aa / AaAd,NA,32.72189932,NA,NA,-27.36236476,NA
AaAd / Aa,NA,-0.001543664,NA,NA,NA,NA
Aa * AaAd,NA,0.779522529,NA,NA,NA,NA
Aa + AaAd,NA,5.055374629,NA,NA,NA,NA
Aa - AaAd,NA,5.048432726,NA,NA,NA,NA
AaAd - Aa,NA,-5.048432726,NA,NA,NA,NA
Aa,8.65,8.667924867,NA,NA,NA,NA
AaAd,9.92,NA,NA,NA,9.841838834,NA
Aa / AaAd,NA,0.136380864,NA,NA,NA,NA
AaAd / Aa,NA,12.09181239,13.12738099,NA,NA,6.148439336
Aa * AaAd,NA,554.5377713,NA,NA,NA,NA
