"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"Ad * Ad",NA,NA,134.400969326715,NA,NA,NA
"Ad + Ad",NA,NA,6.54119568912628,NA,NA,NA
"Ad - Ad",NA,NA,-7.94380149346886,NA,NA,NA
"Ad - Ad",NA,NA,7.94380149346886,NA,NA,NA
"Ad",95.5,NA,73.9434222308413,NA,NA,NA
"Ad",3.4,NA,2.90998503395674,NA,NA,NA
"Ad / Ad",NA,NA,NA,88.3631600103762,NA,NA
"Ad / Ad",NA,NA,0.00245322888358862,NA,NA,NA
"Ad * Ad",NA,NA,3121.7323075574,NA,NA,NA
"Ad + Ad",NA,NA,77.8208937056629,NA,NA,NA
"Ad - Ad",NA,NA,68.4982378534573,NA,NA,NA
"Ad - Ad",NA,NA,-68.4982378534573,NA,NA,NA
"Ad",7.8,NA,NA,-4.80838849715211,6.14880494555088,NA
"Ad",34.57143,NA,22.4701409787937,NA,-2.83691577367567,NA
"Ad / Ad",NA,NA,-0.402353512086615,0.230727757836858,0.175933787475632,NA
"Ad / Ad",NA,NA,0.445119059942133,NA,-0.156481017554403,NA
"Ad * Ad",NA,NA,2002.68602805061,NA,NA,NA
"Ad + Ad",NA,NA,39.3667085123312,NA,NA,NA
"Ad - Ad",NA,NA,-18.2738855259381,NA,8.90871428747296,-6.90786445479138
"Ad - Ad",NA,NA,18.2738855259381,NA,-8.90871428747296,6.90786445479138
"Ad",3.576,NA,3.13408528347173,NA,NA,NA
"Ad",90.3,NA,62.9134283593437,NA,-13.1399716468979,21.8317643777415
"Ad / Ad",NA,NA,NA,NA,NA,-0.00114394640733073
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,1043.50249686421,NA,NA,458.602633265292
"Ad + Ad",NA,NA,65.1658340831531,NA,-13.1112462065887,22.3186311366085
"Ad - Ad",NA,NA,-61.7705487512362,NA,13.0889001651559,-20.5581843043542
"Ad - Ad",NA,NA,61.7705487512362,NA,-13.0889001651559,20.5581843043542
"Ad",28.2,NA,26.4358579887618,NA,NA,NA
"Ad",7.46,NA,6.76108924718087,NA,-1.97878086234156,NA
"Ad / Ad",NA,NA,0.491666697447597,-0.23735901403782,NA,NA
"Ad / Ad",NA,NA,NA,2.52960616665052,NA,NA
"Ad * Ad",NA,NA,723.570359917741,NA,-42.3239908974815,286.607788190249
"Ad + Ad",NA,NA,31.5116527670431,NA,-2.02631559994842,NA
"Ad - Ad",NA,NA,17.7694241382103,NA,1.65404922774813,NA
"Ad - Ad",NA,NA,-17.7694241382103,NA,-1.65404922774813,NA
"Ad",4.58333327,0.44350822095103,4.50523384147109,NA,-1.54879655607997,NA
"Ad",5.9,NA,6.11074374851078,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,205.477738618174,NA,NA,NA
"Ad + Ad",NA,NA,10.2130966434402,NA,NA,NA
"Ad - Ad",NA,NA,-1.28853754799776,NA,NA,NA
"Ad - Ad",NA,NA,1.28853754799776,NA,NA,NA
"Ad",25.4,NA,17.649141575516,NA,-4.26138213493446,NA
"Ad",0.268,NA,0.176256055402846,NA,NA,NA
"Ad / Ad",NA,NA,7.99027315455203,NA,NA,NA
"Ad / Ad",NA,NA,NA,0.0157215647584142,NA,NA
"Ad * Ad",NA,NA,65.1082145720607,NA,NA,NA
"Ad + Ad",NA,NA,19.3341213061138,NA,-4.10792823852023,NA
"Ad - Ad",NA,NA,17.442165904669,NA,-4.42058181061946,NA
"Ad - Ad",NA,NA,-17.442165904669,NA,4.42058181061946,NA
"Ad",5.7,NA,5.16321970230024,NA,NA,NA
"Ad",27,NA,25.7103646370991,NA,NA,NA
"Ad / Ad",NA,NA,-0.0113393093619014,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,344.844223535999,NA,NA,192.138882926451
"Ad + Ad",NA,NA,30.5638169339192,NA,NA,NA
"Ad - Ad",NA,NA,-20.613608278178,NA,NA,NA
"Ad - Ad",NA,NA,20.613608278178,NA,NA,NA
"Ad",62,NA,56.9419191311032,NA,NA,NA
"Ad",2.2,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,1.29330967464493,NA,NA,NA
"Ad / Ad",NA,NA,-0.0324360398692294,NA,NA,NA
"Ad * Ad",NA,NA,2194.17144270558,NA,NA,NA
"Ad + Ad",NA,NA,59.3398914771119,NA,NA,NA
"Ad - Ad",NA,NA,54.4999075514551,NA,NA,NA
"Ad - Ad",NA,NA,-54.4999075514551,NA,NA,NA
"Ad",9.5,NA,6.68234596158564,NA,NA,NA
"Ad",0.13,NA,0.11624287707058,NA,NA,NA
"Ad / Ad",NA,NA,-43.0550744644242,18.8206776639604,NA,NA
"Ad / Ad",NA,NA,0.00160286979911796,NA,NA,NA
"Ad * Ad",NA,NA,6.56420597528057,NA,NA,NA
"Ad + Ad",NA,NA,6.74812880552661,NA,NA,NA
"Ad - Ad",NA,NA,6.55386488277197,NA,NA,NA
"Ad - Ad",NA,NA,-6.55386488277197,NA,NA,NA
"Ad",42.4,NA,34.4679537394094,NA,NA,NA
"Ad",4.41,NA,3.9781442953007,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,-1.221211428699
"Ad / Ad",NA,NA,NA,NA,NA,0.00550674174736103
"Ad * Ad",NA,NA,1064.60876246034,NA,NA,NA
"Ad + Ad",NA,NA,40.468650609385,NA,NA,NA
"Ad - Ad",NA,NA,28.8360628307679,NA,NA,NA
"Ad - Ad",NA,NA,-28.8360628307679,NA,NA,NA
"Ad",1.657,NA,1.31484870333649,NA,NA,NA
"Ad",0.198,NA,0.191654937819048,NA,NA,NA
"Ad / Ad",NA,NA,1.06528436677843,NA,NA,NA
"Ad / Ad",NA,NA,NA,0.208368967609411,NA,NA
"Ad * Ad",NA,NA,1.36314833039403,NA,NA,0.503263333192682
"Ad + Ad",NA,NA,1.60203287768802,NA,NA,NA
"Ad - Ad",NA,NA,1.29621598075674,NA,NA,NA
"Ad - Ad",NA,NA,-1.29621598075674,NA,NA,NA
"Ad",16.1,NA,12.1353929280183,NA,NA,NA
"Ad",8.7,NA,6.26212691009476,NA,NA,NA
"Ad / Ad",NA,NA,NA,0.189455737525639,NA,0.173378312207239
"Ad / Ad",NA,NA,NA,-0.0409150528279783,NA,-0.0378146680220331
"Ad * Ad",NA,NA,878.395439775873,NA,NA,NA
"Ad + Ad",NA,NA,21.3055503361295,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,7.57616768515613
"Ad - Ad",NA,NA,NA,NA,NA,-7.57616768515613
"Ad",0.198,NA,0.171123985185616,NA,NA,NA
"Ad",0.163039556725646,NA,0.147052646782469,NA,NA,NA
"Ad / Ad",NA,NA,NA,4.02233669752699,NA,NA
"Ad / Ad",NA,NA,0.124901851018652,NA,NA,NA
"Ad * Ad",NA,NA,0.136858396214203,NA,NA,NA
"Ad + Ad",NA,NA,0.340108391777118,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad",0.690257400798529,NA,0.578248255335074,NA,NA,NA
"Ad",1.28,NA,1.10352293525473,NA,NA,NA
"Ad / Ad",NA,NA,0.0958084130462536,NA,NA,NA
"Ad / Ad",NA,NA,NA,1.9600795700278,NA,NA
"Ad * Ad",NA,NA,2.53663126499984,NA,NA,1.06153196112061
"Ad + Ad",NA,NA,1.75994932480834,NA,NA,NA
"Ad - Ad",NA,NA,-0.402213312276226,NA,NA,NA
"Ad - Ad",NA,NA,0.402213312276226,NA,NA,NA
"Ad",13.885,-0.555860508083514,9.30170046202724,NA,NA,NA
"Ad",2.9,NA,2.3051618261848,NA,NA,NA
"Ad / Ad",NA,NA,-2.53410400540337,NA,NA,NA
"Ad / Ad",NA,NA,0.0180571820206624,NA,NA,NA
"Ad * Ad",NA,NA,162.696543021013,NA,NA,NA
"Ad + Ad",NA,NA,12.3205279448173,NA,NA,NA
"Ad - Ad",NA,-0.588874054468442,6.34007818936953,-3.84038425663315,NA,NA
"Ad - Ad",NA,0.588874054468442,-6.34007818936953,3.84038425663315,NA,NA
"Ad",0.133,NA,0.105325704413271,NA,NA,NA
"Ad",0.163039556725646,NA,0.125475402620943,NA,NA,NA
"Ad / Ad",NA,NA,NA,4.63528821669946,NA,NA
"Ad / Ad",NA,NA,0.122710981733122,NA,NA,NA
"Ad * Ad",NA,NA,0.143139631419367,NA,NA,NA
"Ad + Ad",NA,NA,0.277801822451473,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad",50.17,NA,37.8490779891759,NA,NA,NA
"Ad",9.3,NA,6.41563263493957,NA,-0.34346562304265,NA
"Ad / Ad",NA,NA,NA,8.58327124296099,1.19597473943936,NA
"Ad / Ad",NA,NA,0.0311473990425902,NA,-0.00425334105340832,NA
"Ad * Ad",NA,NA,1328.8187766327,NA,NA,510.300709534774
"Ad + Ad",NA,NA,45.1011299461405,NA,NA,NA
"Ad - Ad",NA,NA,30.8082455037701,NA,NA,NA
"Ad - Ad",NA,NA,-30.8082455037701,NA,NA,NA
"Ad",126.89,NA,113.785054739936,NA,NA,NA
"Ad",3.2,NA,3.08894404316778,NA,NA,NA
"Ad / Ad",NA,NA,3.51818345991442,-1.77786381169792,-0.670405613268151,NA
"Ad / Ad",NA,0.000528905104325705,-0.0142639195559585,0.0105729994896481,NA,NA
"Ad * Ad",NA,NA,2186.00910083033,NA,NA,NA
"Ad + Ad",NA,NA,117.191929764788,NA,NA,NA
"Ad - Ad",NA,NA,110.421756633069,NA,NA,NA
"Ad - Ad",NA,NA,-110.421756633069,NA,NA,NA
"Ad",1.64,-0.0348803704009063,1.24638077883536,NA,NA,NA
"Ad",153,NA,143.802517643921,NA,NA,NA
"Ad / Ad",NA,NA,NA,0.0418919938739784,NA,NA
"Ad / Ad",NA,NA,23.1711824785094,-15.9111699703181,NA,NA
"Ad * Ad",NA,-1.53783217091888,415.804166369027,NA,NA,229.600948754373
"Ad + Ad",NA,NA,145.209875672881,NA,NA,NA
"Ad - Ad",NA,NA,-142.32395652062,NA,NA,NA
"Ad - Ad",NA,NA,142.32395652062,NA,NA,NA
"Ad",17.3,NA,16.4206243754467,NA,NA,NA
"Ad",2.003,NA,1.57703921571674,NA,NA,NA
"Ad / Ad",NA,NA,2.0402112091396,-1.52423559680612,NA,NA
"Ad / Ad",NA,NA,NA,0.179197755376922,NA,NA
"Ad * Ad",NA,NA,54.147622024082,NA,NA,31.3635937100324
"Ad + Ad",NA,NA,17.7566165036462,NA,NA,NA
"Ad - Ad",NA,NA,14.9545969427373,NA,NA,NA
"Ad - Ad",NA,NA,-14.9545969427373,NA,NA,NA
"Ad",153,NA,141.783816061704,NA,NA,NA
"Ad",31.2,NA,29.1403752511017,NA,NA,NA
"Ad / Ad",NA,NA,1.23524354477938,-0.871132961287605,NA,NA
"Ad / Ad",NA,NA,NA,0.552353252618732,NA,NA
"Ad * Ad",NA,NA,7407.54401392787,NA,NA,4225.15049540606
"Ad + Ad",NA,NA,172.947897749975,NA,NA,NA
"Ad - Ad",NA,NA,110.714916979207,NA,NA,NA
"Ad - Ad",NA,NA,-110.714916979207,NA,NA,NA
"Ad",0.021,NA,NA,-0.0151487261220099,NA,NA
"Ad",0.32,NA,0.278192918647733,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,-0.0062256931247844
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,0.0637353332488787,NA,NA,NA
"Ad + Ad",NA,NA,0.294704669400576,NA,NA,NA
"Ad - Ad",NA,NA,-0.259862476622826,NA,NA,NA
"Ad - Ad",NA,NA,0.259862476622826,NA,NA,NA
"Ad",17.3,NA,15.3754650998554,NA,NA,NA
"Ad",4.3,NA,3.00159013132125,NA,NA,NA
"Ad / Ad",NA,NA,NA,-0.677029337581438,NA,NA
"Ad / Ad",NA,NA,NA,0.429332333009961,NA,NA
"Ad * Ad",NA,NA,127.082330713381,NA,NA,68.3404136292637
"Ad + Ad",NA,NA,19.8750664738314,NA,NA,NA
"Ad - Ad",NA,NA,10.9137607162503,NA,NA,NA
"Ad - Ad",NA,NA,-10.9137607162503,NA,NA,NA
"Ad",1.54,NA,1.37829894956946,NA,NA,NA
"Ad",2.96,NA,2.35156845130564,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,14.0845089045314,NA,NA,NA
"Ad + Ad",NA,NA,3.29900806899403,NA,NA,NA
"Ad - Ad",NA,NA,-1.19109536797759,NA,NA,NA
"Ad - Ad",NA,NA,1.19109536797759,NA,NA,NA
"Ad",2.7,NA,2.51772848551233,NA,NA,NA
"Ad",0.0828870363353122,NA,0.0587087006751712,NA,0.00102251188614095,NA
"Ad / Ad",NA,NA,NA,83.1194005468486,NA,NA
"Ad / Ad",NA,NA,NA,-0.00722656294866281,NA,NA
"Ad * Ad",NA,NA,0.290581191032839,NA,NA,0.190526747762742
"Ad + Ad",NA,NA,2.59708911917028,NA,NA,NA
"Ad - Ad",NA,NA,2.44076430083013,NA,NA,NA
"Ad - Ad",NA,NA,-2.44076430083013,NA,NA,NA
"Ad",11.312,NA,10.8797189135288,NA,NA,NA
"Ad",2.42,NA,2.14810395589346,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,72.3223665690227,NA,NA,27.7805645685998
"Ad + Ad",NA,0.397778502583552,13.2467796970622,NA,NA,NA
"Ad - Ad",NA,NA,8.47025270933992,NA,NA,NA
"Ad - Ad",NA,NA,-8.47025270933992,NA,NA,NA
"Ad",2.3,NA,1.60004356477165,NA,NA,NA
"Ad",153,NA,146.163026496045,NA,NA,NA
"Ad / Ad",NA,NA,NA,0.281905580204677,NA,NA
"Ad / Ad",NA,NA,6.02066716708233,NA,NA,NA
"Ad * Ad",NA,NA,2319.57585345515,NA,NA,NA
"Ad + Ad",NA,NA,148.795731084144,NA,NA,NA
"Ad - Ad",NA,NA,-134.53784422115,NA,NA,NA
"Ad - Ad",NA,NA,134.53784422115,NA,NA,NA
"Ad",4.68,NA,NA,-2.87291822775697,NA,NA
"Ad",62,NA,54.5256418247497,NA,NA,NA
"Ad / Ad",NA,0.0093987363804799,-0.0809085763007041,NA,NA,NA
"Ad / Ad",NA,NA,0.945694487102853,NA,NA,NA
"Ad * Ad",NA,NA,3463.51282297122,NA,NA,NA
"Ad + Ad",NA,NA,62.5055576908944,NA,NA,NA
"Ad - Ad",NA,2.30984900480514,-47.0871967795225,NA,NA,NA
"Ad - Ad",NA,-2.30984900480514,47.0871967795225,NA,NA,NA
"Ad",1.26,NA,0.97115554488105,NA,NA,NA
"Ad",76,NA,66.5048539498056,NA,NA,NA
"Ad / Ad",NA,NA,-0.00664372095795126,NA,NA,NA
"Ad / Ad",NA,NA,4.22513142015766,NA,NA,NA
"Ad * Ad",NA,NA,703.102904277111,NA,NA,NA
"Ad + Ad",NA,NA,66.6234032912652,NA,NA,NA
"Ad - Ad",NA,NA,-66.2855406635344,NA,NA,NA
"Ad - Ad",NA,NA,66.2855406635344,NA,NA,NA
"Ad",20.88,NA,8.94864280611471,NA,NA,NA
"Ad",89.62,NA,72.4048874452713,NA,NA,NA
"Ad / Ad",NA,NA,-0.0924544443886288,NA,NA,NA
"Ad / Ad",NA,NA,0.560881211274976,NA,NA,NA
"Ad * Ad",NA,NA,10504.0725516031,NA,NA,NA
"Ad + Ad",NA,NA,93.0360835223318,NA,NA,NA
"Ad - Ad",NA,NA,-67.8085845149704,NA,NA,NA
"Ad - Ad",NA,NA,67.8085845149704,NA,NA,NA
"Ad",9.63000000000001,NA,8.91412927543216,NA,NA,NA
"Ad",8.4,-0.694501178357605,9.15859537234163,NA,NA,NA
"Ad / Ad",NA,0.0605992589123629,-0.0864508084582357,NA,-0.170125195116707,NA
"Ad / Ad",NA,-0.0234579007516739,0.0450274467287217,NA,0.0700459989712803,NA
"Ad * Ad",NA,NA,868.575272466829,NA,NA,NA
"Ad + Ad",NA,NA,17.1047766320425,NA,NA,NA
"Ad - Ad",NA,2.55459497086226,NA,NA,-8.24095935639019,NA
"Ad - Ad",NA,-2.55459497086226,NA,NA,8.24095935639019,NA
"Ad",0.82,NA,0.65089668114913,NA,NA,NA
"Ad",116.5,NA,NA,NA,NA,82.0166618463031
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,1380.44170241816,NA,NA,NA
"Ad + Ad",NA,NA,NA,NA,NA,82.061083047945
"Ad - Ad",NA,NA,NA,NA,NA,-81.9602441449044
"Ad - Ad",NA,NA,NA,NA,NA,81.9602441449044
"Ad",9.51,NA,8.41824065065826,NA,NA,NA
"Ad",12.37,1.33468827207365,15.7150204869964,NA,NA,NA
"Ad / Ad",NA,NA,0.0911637015090912,NA,NA,NA
"Ad / Ad",NA,NA,NA,2.49333732444968,NA,NA
"Ad * Ad",NA,NA,603.739704956396,NA,NA,234.885798312413
"Ad + Ad",NA,1.27870780942682,25.1832430185916,NA,NA,NA
"Ad - Ad",NA,-1.24692258800126,-4.48823664761912,NA,NA,NA
"Ad - Ad",NA,1.24692258800126,4.48823664761912,NA,NA,NA
"Ad",0.27,NA,0.262719616104678,NA,NA,NA
"Ad",2.17,NA,1.9351043869734,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,5.7612142992063,NA,NA,NA
"Ad + Ad",NA,NA,2.19314478174038,NA,NA,NA
"Ad - Ad",NA,NA,-1.64563841894284,NA,NA,NA
"Ad - Ad",NA,NA,1.64563841894284,NA,NA,NA
"Ad",2.9,NA,2.24406753059251,NA,NA,NA
"Ad",3.4,NA,3.38009185807876,NA,NA,NA
"Ad / Ad",NA,NA,0.099906065087241,NA,NA,NA
"Ad / Ad",NA,NA,-0.496063197234058,0.260739765578446,NA,NA
"Ad * Ad",NA,NA,41.4747969285423,NA,NA,16.8048702444295
"Ad + Ad",NA,NA,6.02991135076026,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad",0.13,NA,0.11464440977279,NA,NA,NA
"Ad",3.75,-0.263876711001281,3.36219999675492,NA,NA,NA
"Ad / Ad",NA,0.000484265370704054,0.00296101994207048,-0.0023545673475057,NA,NA
"Ad / Ad",NA,-2.15527789092942,NA,19.0465663739678,NA,NA
"Ad * Ad",NA,NA,2.22941406224412,NA,NA,NA
"Ad + Ad",NA,-0.261629361963121,3.50132323763313,NA,NA,NA
"Ad - Ad",NA,0.265846224208066,-3.2214618591421,NA,NA,NA
"Ad - Ad",NA,-0.265846224208066,3.2214618591421,NA,NA,NA
"Ad",2.65,NA,2.25778165035841,NA,NA,NA
"Ad",273.8,NA,221.965597086227,NA,NA,NA
"Ad / Ad",NA,NA,0.00125240514547962,-0.00060955966398755,0.000202402752372587,NA
"Ad / Ad",NA,NA,NA,28.2331920285287,-5.91962414025658,NA
"Ad * Ad",NA,NA,1534.77136456725,NA,NA,685.087898343768
"Ad + Ad",NA,NA,224.108943828857,NA,NA,NA
"Ad - Ad",NA,NA,-219.825997368737,NA,NA,NA
"Ad - Ad",NA,NA,219.825997368737,NA,NA,NA
"Ad",20.8,NA,17.6005940392138,NA,NA,NA
"Ad",0.3,NA,0.22005794900039,NA,NA,0.0918222294797756
"Ad / Ad",NA,NA,8.38477992916239,-4.25297759694709,NA,NA
"Ad / Ad",NA,NA,NA,0.0224003839629834,NA,NA
"Ad * Ad",NA,NA,22.205200217578,NA,NA,10.3294013046902
"Ad + Ad",NA,NA,17.4744650369601,NA,NA,NA
"Ad - Ad",NA,NA,18.0679680527037,NA,NA,NA
"Ad - Ad",NA,NA,-18.0679680527037,NA,NA,NA
"Ad",3.3,NA,2.37467726275284,NA,NA,NA
"Ad",44.1,NA,39.7779742520004,NA,NA,NA
"Ad / Ad",NA,NA,-0.0594218791233101,NA,NA,NA
"Ad / Ad",NA,NA,1.18243177970143,NA,NA,NA
"Ad * Ad",NA,NA,1189.06250527905,NA,NA,NA
"Ad + Ad",NA,NA,42.4422503299146,NA,NA,NA
"Ad - Ad",NA,NA,-36.8606533743892,NA,NA,NA
"Ad - Ad",NA,NA,36.8606533743892,NA,NA,NA
"Ad",18.6,NA,18.9300699154279,NA,NA,NA
"Ad",0.43,NA,0.367483019887114,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,55.3397209510689,NA,NA,NA
"Ad + Ad",NA,NA,19.3263885773721,NA,NA,NA
"Ad - Ad",NA,NA,18.5337078985544,NA,NA,NA
"Ad - Ad",NA,NA,-18.5337078985544,NA,NA,NA
"Ad",5.7,NA,4.90910439412856,NA,NA,NA
"Ad",0.182,NA,0.180809714623988,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,2.59201785151965,NA,NA,1.11396290570573
"Ad + Ad",NA,NA,5.02089007671754,NA,NA,NA
"Ad - Ad",NA,NA,4.79008379344732,NA,NA,NA
"Ad - Ad",NA,NA,-4.79008379344732,NA,NA,NA
"Ad",20.5,NA,18.9610300596202,NA,NA,NA
"Ad",2.24,-0.333105989568898,1.82885476630161,NA,1.79980574027806,NA
"Ad / Ad",NA,NA,0.67349586153745,NA,NA,NA
"Ad / Ad",NA,NA,-0.170651354968191,NA,NA,NA
"Ad * Ad",NA,NA,511.139720796362,NA,NA,NA
"Ad + Ad",NA,NA,20.3792743341598,NA,NA,NA
"Ad - Ad",NA,NA,17.5362280221698,NA,NA,NA
"Ad - Ad",NA,NA,-17.5362280221698,NA,NA,NA
"Ad",1.7,NA,1.76800854501136,NA,NA,NA
"Ad",0.99999997,NA,0.840020675555986,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,8.95727467213633,NA,NA,NA
"Ad + Ad",NA,NA,2.73468110522296,NA,NA,NA
"Ad - Ad",NA,NA,0.632134124533295,NA,NA,NA
"Ad - Ad",NA,NA,-0.632134124533295,NA,NA,NA
"Ad",5.2,NA,4.83829978790226,NA,NA,NA
"Ad",2.16,NA,1.94623908429917,NA,NA,NA
"Ad / Ad",NA,NA,0.214240723210785,NA,NA,NA
"Ad / Ad",NA,NA,-0.156651087522708,NA,NA,NA
"Ad * Ad",NA,NA,76.4067307348996,NA,NA,NA
"Ad + Ad",NA,NA,6.75916290058713,NA,NA,NA
"Ad - Ad",NA,NA,2.86525142827506,NA,NA,NA
"Ad - Ad",NA,NA,-2.86525142827506,NA,NA,NA
"Ad",0.06,NA,0.0568804486353309,NA,-0.0077887218535546,NA
"Ad",2.77,NA,2.73185070640969,NA,NA,NA
"Ad / Ad",NA,NA,0.00200862642294521,NA,-0.00100996154285237,NA
"Ad / Ad",NA,NA,NA,6.87703068625554,5.50474552047968,NA
"Ad * Ad",NA,NA,0.466195148319532,NA,NA,0.190496047463324
"Ad + Ad",NA,NA,2.78606723542837,NA,NA,NA
"Ad - Ad",NA,NA,-2.67765096500132,NA,NA,NA
"Ad - Ad",NA,NA,2.67765096500132,NA,NA,NA
"Ad",9.58,NA,8.73652191458684,NA,NA,NA
"Ad",4.6,NA,NA,NA,NA,3.74210513380653
"Ad / Ad",NA,NA,0.106735305996563,-0.0437898421258599,NA,NA
"Ad / Ad",NA,NA,NA,2.10658989395856,NA,NA
"Ad * Ad",NA,NA,419.184211892294,NA,NA,NA
"Ad + Ad",NA,NA,10.0949948657218,NA,NA,NA
"Ad - Ad",NA,NA,NA,-4.65563574705408,NA,NA
"Ad - Ad",NA,NA,NA,4.65563574705408,NA,NA
"Ad",3.54,NA,NA,-2.70938346439392,NA,NA
"Ad",3.1,NA,3.07221476500211,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,212.100213092981,NA,NA,NA
"Ad + Ad",NA,NA,4.4624416025269,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad",10.8,NA,10.4358906356957,NA,NA,NA
"Ad",3.16,NA,2.8360475956766,NA,NA,NA
"Ad / Ad",NA,NA,NA,-0.603555998708274,NA,NA
"Ad / Ad",NA,NA,NA,0.183783350801027,NA,NA
"Ad * Ad",NA,NA,66.1653765133408,NA,NA,33.4236940079251
"Ad + Ad",NA,NA,12.9914607083972,NA,NA,NA
"Ad - Ad",NA,NA,7.74822770735295,NA,NA,NA
"Ad - Ad",NA,NA,-7.74822770735295,NA,NA,NA
"Ad",8.7,NA,7.57593394131355,NA,NA,NA
"Ad",0.562,NA,0.399932736838026,NA,NA,NA
"Ad / Ad",NA,NA,1.24513245152123,NA,NA,NA
"Ad / Ad",NA,NA,-0.0707170157900431,NA,NA,NA
"Ad * Ad",NA,NA,32.3723509603267,NA,4.6546936850702,12.6891871341144
"Ad + Ad",NA,NA,7.67740757478197,NA,NA,NA
"Ad - Ad",NA,NA,7.18937014512479,NA,NA,NA
"Ad - Ad",NA,NA,-7.18937014512479,NA,NA,NA
"Ad",0.33,NA,0.243700165330381,NA,NA,NA
"Ad",0.13,NA,0.108278803733793,NA,NA,NA
"Ad / Ad",NA,NA,NA,7.11817516681167,NA,NA
"Ad / Ad",NA,NA,0.0230864298364371,NA,NA,NA
"Ad * Ad",NA,NA,0.574412474667905,NA,NA,NA
"Ad + Ad",NA,NA,0.381132198054049,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,NA
"Ad",16.55,NA,16.2779345077935,NA,NA,NA
"Ad",8.08,NA,8.1672688292409,NA,NA,NA
"Ad / Ad",NA,NA,0.191152434416109,NA,NA,NA
"Ad / Ad",NA,NA,-0.164843981521589,NA,NA,NA
"Ad * Ad",NA,NA,656.009421565893,NA,NA,233.058735380058
"Ad + Ad",NA,NA,23.6934852177478,NA,NA,NA
"Ad - Ad",NA,NA,7.3019517327407,NA,NA,NA
"Ad - Ad",NA,NA,-7.3019517327407,NA,NA,NA
"Ad",7.73999999999999,NA,NA,-5.64721720828572,NA,NA
"Ad",17.78,1.89637212061571,NA,NA,-6.35062378286667,13.2204514086349
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,1883.7315705113,NA,NA,NA
"Ad + Ad",NA,NA,23.7978065034751,NA,NA,NA
"Ad - Ad",NA,NA,NA,NA,NA,-7.69765706939172
"Ad - Ad",NA,NA,NA,NA,NA,7.69765706939172
"Ad",45.77,NA,43.6722771212374,NA,NA,NA
"Ad",273.8,NA,258.122496780988,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad / Ad",NA,NA,NA,NA,NA,NA
"Ad * Ad",NA,NA,31149.4940500005,NA,NA,12475.6836083103
"Ad + Ad",NA,NA,298.448503862857,NA,NA,NA
"Ad - Ad",NA,NA,-216.616308564546,NA,NA,NA
"Ad - Ad",NA,NA,216.616308564546,NA,NA,NA
"Ad",3.4,NA,2.38002332743129,NA,NA,NA
"Ad",0.5,NA,NA,NA,NA,0.251334899310918
