"trait","beta","Aa","Ad","AaAa","AaAd","AdAd"
"Aa - AaAd",NA,0.873413699782142,NA,NA,-19.5079601346394,NA
"AaAd - Aa",NA,-0.873413699782142,NA,NA,19.5079601346394,NA
"Aa",4.8,4.73534765575436,NA,NA,NA,NA
"AaAd",3.82,NA,NA,NA,3.79908279026301,NA
"Aa / AaAd",NA,1.42452747250668,NA,NA,-3.40822918308137,NA
"AaAd / Aa",NA,-0.181833078109701,-0.181638147863881,NA,0.413656809214329,0.127256827153914
"Aa * AaAd",NA,14.911760076205,37.4292126382388,14.5598166485613,40.7953258734443,-21.5584477056913
"Aa + AaAd",NA,4.5870462126501,NA,NA,4.24220773791347,NA
"Aa - AaAd",NA,4.70277790491524,NA,NA,-3.50760738500122,NA
"AaAd - Aa",NA,-4.70277790491524,NA,NA,3.50760738500122,NA
"Aa",0.099,0.0963532076431971,NA,NA,NA,NA
"AdAd",0.26,NA,NA,NA,NA,0.248555426072144
"Aa / AdAd",NA,0.0539846374602746,NA,NA,NA,-0.0875291273171147
"AdAd / Aa",NA,-0.172877779736726,NA,NA,NA,0.348800271377606
"Aa * AdAd",NA,0.167352345656202,NA,NA,NA,NA
"Aa + AdAd",NA,0.113579104569605,NA,NA,NA,0.193508372076777
"Aa - AdAd",NA,0.0744623650001864,NA,NA,NA,-0.281597204249988
"AdAd - Aa",NA,-0.0744623650001864,NA,NA,NA,0.281597204249988
"Aa",6.8,6.91501137476981,NA,NA,NA,NA
"AaAd",0.4,-0.011750135873047,NA,NA,0.423395017567833,NA
"Aa / AaAd",NA,7.44746393871787,NA,NA,-4.85806397619282,NA
"AaAd / Aa",NA,-0.354539046904849,-0.776810458244857,0.0332384523082089,0.552404851476278,0.510498736797102
"Aa * AaAd",NA,6.59796059954138,9.10914825896596,3.44339503788184,2.84523487714103,-5.51050650897406
"Aa + AaAd",NA,6.91054846949377,3.02161820344131,1.32797401438046,NA,-1.67278388201985
"Aa - AaAd",NA,7.01165295912999,NA,NA,-1.22501509120303,NA
"AaAd - Aa",NA,-7.01165295912999,NA,NA,1.22501509120303,NA
"Aa",16.86,17.0893596988958,NA,NA,NA,NA
"AaAd",12.4,NA,NA,NA,12.478151330484,NA
"Aa / AaAd",NA,2.65576497987692,3.79052587937051,1.28158558246456,-8.00020696424228,-2.60040124140189
"AaAd / Aa",NA,-0.393179452877046,-1.06841950884908,-0.0677393949452116,0.934810822646044,0.716177483433075
"Aa * AaAd",NA,109.578247045681,269.345694549549,82.6097184442874,317.787475610182,-191.772359405754
"Aa + AaAd",NA,16.8694286085673,NA,NA,13.3762740288926,NA
"Aa - AaAd",NA,16.9290879079647,NA,NA,-11.1217270263383,NA
"AaAd - Aa",NA,-16.9290879079647,NA,NA,11.1217270263383,NA
"Aa",31.85,31.2872931851809,NA,NA,NA,NA
"AaAa",22.4,NA,NA,22.6155660250354,NA,NA
"Aa / AaAa",NA,0.351398634336981,NA,-0.409177999215965,NA,NA
"AaAa / Aa",NA,-0.200767548556505,NA,0.226572997062877,0.100253446521183,NA
"Aa * AaAa",NA,2798.84997420837,NA,2681.28011778627,NA,NA
"Aa + AaAa",NA,31.4728728694275,NA,20.8302648226357,NA,NA
"Aa - AaAa",NA,31.4054083353032,NA,-22.9272916201514,NA,NA
"AaAa - Aa",NA,-31.4054083353032,NA,22.9272916201514,NA,NA
"Aa",0.64,0.618354707953759,NA,NA,NA,NA
"AdAd",100.81,NA,NA,NA,NA,98.5601087576952
"Aa / AdAd",NA,0.0012482805943795,NA,NA,NA,-0.000667311122742284
"AdAd / Aa",NA,-28.184979303422,NA,NA,NA,25.4597611414328
"Aa * AdAd",NA,310.261577217173,NA,NA,NA,357.096761178681
"Aa + AdAd",NA,NA,NA,NA,NA,98.7018717830119
"Aa - AdAd",NA,NA,NA,NA,NA,-98.412554673624
"AdAd - Aa",NA,NA,NA,NA,NA,98.412554673624
"Aa",2.61,2.55613643874977,NA,NA,NA,NA
"AdAd",6.98,NA,NA,NA,NA,6.65741449268805
"Aa / AdAd",NA,0.129009825277665,-0.0764361390966636,NA,NA,-0.0677969093464234
"AdAd / Aa",NA,-0.685696711717261,NA,NA,NA,0.899155497073917
"Aa * AdAd",NA,48.1937727685377,NA,NA,16.4295256222334,49.6116105295651
"Aa + AdAd",NA,2.7749556126381,NA,NA,NA,6.47953020806995
"Aa - AdAd",NA,2.44029775081374,NA,NA,NA,-6.76791469272554
"AdAd - Aa",NA,-2.44029775081374,NA,NA,NA,6.76791469272554
"Aa",9.25,9.3497421993672,NA,NA,NA,NA
"AaAa",2.9,NA,NA,2.86642326054255,NA,NA
"Aa / AaAa",NA,1.88791524876077,-13.308164605489,-10.7067010534948,2.72770823965385,8.76275128912075
"AaAa / Aa",NA,-0.130460549849586,-0.118785925891465,0.157645339508748,0.143612354143245,0.0797755252767005
"Aa * AaAa",NA,46.8480074792485,NA,60.3048369260148,-41.553257779269,NA
"Aa + AaAa",NA,9.35381779935835,NA,2.04262987295554,NA,NA
"Aa - AaAa",NA,9.3380436980358,NA,-3.63583165012111,NA,NA
"AaAa - Aa",NA,-9.3380436980358,NA,3.63583165012111,NA,NA
"Aa",5.2,4.80293499077387,NA,NA,NA,NA
"AaAd",1134,NA,NA,-171.478399149508,1027.06771575621,NA
"Aa / AaAd",NA,0.00160608078783147,NA,NA,-0.0027255476034517,NA
"AaAd / Aa",NA,-23.323540961976,NA,NA,38.0505054588784,NA
"Aa * AaAd",NA,13783.0386348716,NA,-4692.08754104718,27568.2393150749,NA
"Aa + AaAd",NA,NA,NA,-173.442004981236,1036.113099765,NA
"Aa - AaAd",NA,NA,NA,169.336430286166,-1018.05386485854,NA
"AaAd - Aa",NA,NA,NA,-169.336430286166,1018.05386485854,NA
"Aa",4.65,4.58830174400938,NA,NA,NA,NA
"AaAd",69.33332,NA,NA,-0.653392143243868,70.5541821064284,NA
"Aa / AaAd",NA,0.113380494531782,NA,NA,-0.209719060517621,NA
"AaAd / Aa",NA,-4.60855662330777,NA,1.66980884766431,6.26927489798299,NA
"Aa * AaAd",NA,181.475486104102,466.435579848395,145.928889218989,363.708229194449,-311.753151022588
"Aa + AaAd",NA,4.31179924569554,NA,-0.762522195506535,71.2937584356913,NA
"Aa - AaAd",NA,4.82644397797176,NA,NA,-70.7042612742756,NA
"AaAd - Aa",NA,-4.82644397797176,NA,NA,70.7042612742756,NA
"Aa",2.2,NA,NA,NA,5.53514952011897,NA
"AaAd",7.2,NA,NA,NA,7.16843878370075,NA
"Aa / AaAd",NA,0.420087192271151,235.634714696716,79.0829978244985,-110.15783159019,-156.796650885785
"AaAd / Aa",NA,-0.00185268697799731,NA,NA,0.156684893048864,NA
"Aa * AaAd",NA,NA,NA,NA,331.284524420402,NA
"Aa + AaAd",NA,NA,NA,NA,12.6368879943263,NA
"Aa - AaAd",NA,NA,NA,NA,NA,NA
"AaAd - Aa",NA,NA,NA,NA,NA,NA
"Aa",0.865,0.869712825867319,NA,NA,NA,NA
"AaAd",5.19999999999999,NA,NA,NA,3.03163891335228,NA
"Aa / AaAd",NA,0.0174662924867521,0.0176720495469599,0.00348079307988006,NA,-0.0144619573613793
"AaAd / Aa",NA,-4.45802344135407,-5.15808212577776,NA,1.34384156475097,4.22148127142688
"Aa * AaAd",NA,42.0849639239782,NA,NA,NA,NA
"Aa + AaAd",NA,NA,NA,NA,4.58626668843945,NA
"Aa - AaAd",NA,0.872171730327148,NA,NA,-2.48547075504718,NA
"AaAd - Aa",NA,-0.872171730327148,NA,NA,2.48547075504718,NA
"Aa",0.0399999999999999,0.0279766172751254,NA,NA,NA,NA
"AaAa",2.98,NA,NA,2.84102805895711,NA,NA
"Aa / AaAa",NA,NA,NA,-0.0619412648376774,0.0153449154131602,NA
"AaAa / Aa",NA,NA,NA,2.59878603935052,NA,NA
"Aa * AaAa",NA,NA,NA,3.15891288551618,NA,NA
"Aa + AaAa",NA,NA,NA,2.83107822567718,NA,NA
"Aa - AaAa",NA,NA,NA,-2.84559641121397,NA,NA
"AaAa - Aa",NA,NA,NA,2.84559641121397,NA,NA
"Aa",1.0015,1.00411109667255,NA,NA,NA,NA
"AaAa",1.094,NA,NA,1.00901802515613,NA,0.262297294281062
"Aa / AaAa",NA,0.297525282318513,NA,-0.334718351655496,0.210266586611517,NA
"AaAa / Aa",NA,-1.02314200390089,NA,0.909486361995419,0.744610223378654,NA
"Aa * AaAa",NA,3.24010856626998,NA,1.99582710969046,-1.25746585611302,NA
"Aa + AaAa",NA,1.00745728359934,NA,0.998883167996173,NA,NA
"Aa - AaAa",NA,0.990071705500126,NA,-1.17192935003905,NA,NA
"AaAa - Aa",NA,-0.990071705500126,NA,1.17192935003905,NA,NA
"Aa",0.903,0.914279815416562,NA,NA,NA,NA
"AaAa",328.09,NA,NA,338.666672956322,NA,NA
"Aa / AaAa",NA,0.00143209478750373,-0.0070468969971211,-0.0053384395211307,0.00126640876328668,0.00466228488174893
"AaAa / Aa",NA,-201.121311331034,NA,259.868761434514,182.38709665569,NA
"Aa * AaAa",NA,605.24936341837,NA,665.856155160108,-500.215398358897,NA
"Aa + AaAa",NA,NA,NA,338.516673917788,NA,NA
"Aa - AaAa",NA,NA,NA,-338.610555205079,NA,NA
"AaAa - Aa",NA,NA,NA,338.610555205079,NA,NA
"Aa",4.75,5.37547208138477,NA,NA,-1.22612332415381,NA
"AdAd",24.75,NA,NA,NA,NA,25.3749879531362
"Aa / AdAd",NA,0.106449500340954,NA,NA,-0.0531094190329126,-0.118159926844954
"AdAd / Aa",NA,-0.700478834316421,-0.322867129874274,NA,NA,1.4019285493086
"Aa * AdAd",NA,275.941794625068,NA,NA,NA,530.293913651228
"Aa + AdAd",NA,4.58346115314985,NA,NA,NA,25.4209928370921
"Aa - AdAd",NA,6.07176341362893,NA,NA,NA,-25.4654594540562
"AdAd - Aa",NA,-6.07176341362893,NA,NA,NA,25.4654594540562
"Aa",16.176375,16.040028504404,NA,NA,NA,NA
"AaAd",5.3,NA,NA,NA,5.2691446420192,NA
"Aa / AaAd",NA,7.66255865365355,68.1570448130438,21.8067105314453,-47.3014936568858,-46.0220088028257
"AaAd / Aa",NA,-0.125219435681575,-0.405871108927364,-0.0394604782805754,0.370492806577621,0.273305107178874
"Aa * AaAd",NA,32.7563198038638,125.156063922087,40.4419431676645,127.56831814559,-85.1426678843825
"Aa + AaAd",NA,15.7892941648497,NA,NA,6.98254813655975,NA
"Aa - AaAd",NA,15.6440235772603,NA,NA,-3.22308975369653,NA
"AaAd - Aa",NA,-15.6440235772603,NA,NA,3.22308975369653,NA
"Aa",2.15,2.05042257792969,NA,NA,NA,NA
"AaAd",2.66,NA,NA,NA,2.74561723509066,NA
"Aa / AaAd",NA,0.473262626595132,NA,NA,-0.683629976299806,NA
"AaAd / Aa",NA,-0.382705805701068,NA,0.0890838092876906,0.563273955576197,NA
"Aa * AaAd",NA,8.77903199416668,NA,NA,15.3985017757127,NA
"Aa + AaAd",NA,1.93621839160998,NA,NA,3.01732582784584,NA
"Aa - AaAd",NA,2.10852343292707,NA,NA,-2.59565218187592,NA
"AaAd - Aa",NA,-2.10852343292707,NA,NA,2.59565218187592,NA
"Aa",446,424.865072777037,NA,NA,49.7353656734407,NA
"AaAa",0.28,-0.00195185193697023,NA,0.279313010390348,NA,NA
"Aa / AaAa",NA,1248.33349338748,-77061.7570387076,-42047.7424888073,4222.00436960096,50560.4836662047
"AaAa / Aa",NA,-0.000101917522575638,NA,0.000246714089200423,0.000120514021609955,NA
"Aa * AaAa",NA,139.658086898941,NA,350.063342592552,-156.308946553972,NA
"Aa + AaAa",NA,424.855087209067,NA,NA,49.7791252842775,NA
"Aa - AaAa",NA,424.875421283006,NA,NA,49.6902026369204,NA
"AaAa - Aa",NA,-424.875421283006,NA,NA,-49.6902026369204,NA
"Aa",6.1,5.63193651552128,NA,NA,NA,NA
"AdAd",17.3,NA,NA,NA,NA,17.3461464841777
"Aa / AdAd",NA,1.25536832369085,-7.75527107575086,NA,-1.48721478346545,2.42945342267655
"AdAd / Aa",NA,-0.0304182921569482,NA,NA,NA,0.428496816871064
"Aa * AdAd",NA,30.7203906160613,NA,NA,NA,689.024652395918
"Aa + AdAd",NA,5.48952874880021,NA,NA,NA,21.8131856294968
"Aa - AdAd",NA,5.69675124666804,-11.1016366323756,NA,NA,-8.84389622527254
"AdAd - Aa",NA,-5.69675124666804,11.1016366323756,NA,NA,8.84389622527254
"Aa",2.115,1.76120776181116,NA,-0.644930775165557,NA,NA
"AaAa",6.19,NA,NA,6.21587673919313,NA,NA
"Aa / AaAa",NA,0.182033260376087,-8.85702187802744,-6.42046768308556,NA,5.69372804125486
"AaAa / Aa",NA,-0.0308075185685239,NA,0.288632289259436,NA,NA
"Aa * AaAa",NA,15.6943172508996,NA,132.492226717836,NA,NA
"Aa + AaAa",NA,1.75088934689341,NA,5.24347119067976,NA,NA
"Aa - AaAa",NA,1.77201957731182,NA,-7.11371657266915,NA,NA
"AaAa - Aa",NA,-1.77201957731182,NA,7.11371657266915,NA,NA
"Aa",0.015625,0.017027819514909,NA,NA,-0.00374573731047232,NA
"AdAd",9.5,NA,NA,NA,NA,10.8517045948482
"Aa / AdAd",NA,0.000795762500447309,NA,NA,-0.000244899334138611,-0.000574937180567175
"AdAd / Aa",NA,-259.06575923466,NA,82.7444480693693,NA,304.750112342043
"Aa * AdAd",NA,0.360761238826232,-0.3716443701993,-0.171270321617313,NA,0.584477919320874
"Aa + AdAd",NA,NA,NA,NA,NA,10.8916541648072
"Aa - AdAd",NA,NA,NA,NA,NA,-10.8385923918182
"AdAd - Aa",NA,NA,NA,NA,NA,10.8385923918182
"Aa",0.208,0.208989117335499,NA,NA,NA,NA
"AaAd",11.834,NA,NA,-1.39150622717585,11.694267375596,NA
"Aa / AaAd",NA,0.0104978934528157,NA,0.00339664882910077,-0.0237301044434629,NA
"AaAd / Aa",NA,-6.87807877216326,-2.37361333147344,NA,14.9205324219191,NA
"Aa * AaAd",NA,4.40728478889677,NA,NA,9.94434698645873,NA
"Aa + AaAd",NA,NA,NA,-1.37582250090614,12.069242957033,NA
"Aa - AaAd",NA,NA,NA,1.3360525982714,-11.4359741786039,NA
"AaAd - Aa",NA,NA,NA,-1.3360525982714,11.4359741786039,NA
"Aa",8.445,8.33265554904175,NA,NA,NA,NA
"AaAd",4.6,NA,NA,NA,5.13583323796021,NA
"Aa / AaAd",NA,0.449911142198546,NA,NA,-0.336413538650349,NA
"AaAd / Aa",NA,-0.391941284226401,NA,0.182125999050014,0.346368553606329,NA
"Aa * AaAd",NA,157.903377457864,NA,NA,134.177657250204,NA
"Aa + AaAd",NA,7.82432133516473,NA,NA,5.61946094679918,NA
"Aa - AaAd",NA,9.22697666601771,NA,-0.807474282037881,-6.30178314197158,NA
"AaAd - Aa",NA,-9.22697666601771,NA,0.807474282037881,6.30178314197158,NA
"Aa",16.8,16.4819526632682,NA,NA,NA,NA
"AaAd",13,NA,NA,NA,13.2357425630215,NA
"Aa / AaAd",NA,1.95042436063736,24.4996126766886,8.26521593611569,-23.7868678011027,-15.8523512312217
"AaAd / Aa",NA,-0.0118558958201586,NA,NA,0.126025923335126,NA
"Aa * AaAd",NA,143.959294408738,NA,NA,1423.12929192983,NA
"Aa + AaAd",NA,15.8859235859488,NA,NA,16.6462383888802,NA
"Aa - AaAd",NA,15.9294497120234,NA,NA,-10.3755612095263,NA
"AaAd - Aa",NA,-15.9294497120234,NA,NA,10.3755612095263,NA
"Aa",38,39.425855154764,-6.99693670579236,NA,NA,NA
"AdAd",9.5,NA,NA,NA,NA,9.23706922260854
"Aa / AdAd",NA,1.08948915820171,-0.804565934859338,NA,NA,-0.388260217512895
"AdAd / Aa",NA,-0.0563698064329114,NA,NA,NA,0.0586528424547328
"Aa * AdAd",NA,1407.47944996151,NA,NA,NA,1277.18622135177
"Aa + AdAd",NA,38.8635477918276,NA,NA,NA,NA
"Aa - AdAd",NA,39.7597506861339,-18.490820747438,NA,NA,NA
"AdAd - Aa",NA,-39.7597506861339,18.490820747438,NA,NA,NA
"Aa",14.8895,15.0862722460839,NA,NA,NA,NA
"AaAa",8.34,NA,NA,7.86347062941001,NA,NA
"Aa / AaAa",NA,0.792902412183623,NA,-0.95891914047806,0.91057927788862,NA
"AaAa / Aa",NA,-0.525141870168706,NA,0.546079526000979,0.317431218592391,NA
"Aa * AaAa",NA,284.567010044858,NA,193.663581281802,-189.065720341403,NA
"Aa + AaAa",NA,15.1045679085565,NA,7.79707296791595,NA,NA
"Aa - AaAa",NA,15.090559213317,NA,-8.51542107406918,NA,NA
"AaAa - Aa",NA,-15.090559213317,NA,8.51542107406918,NA,NA
"Aa",9.45,9.04772864101919,NA,NA,NA,NA
"AaAd",0.4325,NA,NA,NA,0.460037373764928,NA
"Aa / AaAd",NA,33.6642213866245,442.057943696056,150.351870221284,-416.511053600583,-293.025464035295
"AaAd / Aa",NA,-0.000644292287543247,NA,NA,0.0070531292765242,NA
"Aa * AaAd",NA,2.23863705042683,NA,NA,30.9520219137785,NA
"Aa + AaAd",NA,9.14020514792232,NA,NA,NA,NA
"Aa - AaAd",NA,8.95344017913365,NA,NA,NA,NA
"AaAd - Aa",NA,-8.95344017913365,NA,NA,NA,NA
"Aa",0.044,0.0371646731090869,NA,NA,NA,NA
"AaAd",4.488,NA,NA,NA,3.7495737765589,NA
"Aa / AaAd",NA,NA,NA,NA,-0.00659301636138696,NA
"AaAd / Aa",NA,NA,NA,NA,3.57650258063432,NA
"Aa * AaAd",NA,0.835227260577322,NA,NA,2.16422110678831,NA
"Aa + AaAd",NA,NA,NA,NA,3.73278881941897,NA
"Aa - AaAd",NA,NA,NA,NA,-3.75001558073625,NA
"AaAd - Aa",NA,NA,NA,NA,3.75001558073625,NA
"Aa",0.00546875,0.00531641083790349,NA,NA,NA,NA
"AaAd",9,NA,NA,NA,8.95871560901238,NA
"Aa / AaAd",NA,0.000245382798551829,NA,0.000118534198642779,-0.000578527867404043,NA
"AaAd / Aa",NA,-108.331516167078,NA,NA,238.936251221145,NA
"Aa * AaAd",NA,0.101527930266609,NA,NA,0.35020997145495,NA
"Aa + AaAd",NA,NA,NA,NA,8.96516371023303,NA
"Aa - AaAd",NA,NA,NA,NA,-8.9523966862249,NA
"AaAd - Aa",NA,NA,NA,NA,8.9523966862249,NA
"Aa",1.545,1.53171157921885,NA,NA,-0.330475323240304,NA
"AaAd",130,NA,NA,NA,117.595470992981,NA
"Aa / AaAd",NA,0.00715161234780155,NA,NA,-0.0202560372518336,NA
"AaAd / Aa",NA,-6.48061689815332,-2.06089056934088,NA,17.9593175227166,NA
"Aa * AaAd",NA,349.15826757077,NA,NA,847.183929971633,NA
"Aa + AaAd",NA,NA,NA,NA,119.744111858479,NA
"Aa - AaAd",NA,NA,NA,NA,-116.130466364928,NA
"AaAd - Aa",NA,NA,NA,NA,116.130466364928,NA
"Aa",5.8,6.14475688980092,NA,NA,NA,NA
"AaAa",0.0799999999999998,NA,NA,0.0740300479028747,NA,NA
"Aa / AaAa",NA,5.39610680523183,NA,NA,NA,NA
"AaAa / Aa",NA,-0.0164957412772538,NA,0.00484629845256323,0.00701618065158065,NA
"Aa * AaAa",NA,6.99598145013654,NA,2.40243933789654,NA,NA
"Aa + AaAa",NA,6.10433191493948,NA,NA,NA,NA
"Aa - AaAa",NA,6.18544122740606,NA,NA,NA,NA
"AaAa - Aa",NA,-6.18544122740606,NA,NA,NA,NA
"Aa",4.505,4.53538634990219,NA,NA,NA,NA
"AdAd",0.092,NA,NA,NA,NA,0.128397640741641
"Aa / AdAd",NA,4.62262830062238,NA,NA,NA,-5.13451534404247
"AdAd / Aa",NA,-0.00233034873783346,NA,NA,NA,0.00310121933051089
"Aa * AdAd",NA,4.09276400007603,NA,3.07892230522415,NA,4.42007365891198
"Aa + AdAd",NA,4.54231660876674,NA,NA,NA,NA
"Aa - AdAd",NA,4.52836962360626,NA,NA,NA,NA
"AdAd - Aa",NA,-4.52836962360626,NA,NA,NA,NA
"Aa",1.45,1.53049437288219,NA,NA,-0.344737018434775,NA
"AaAa",3.4,0.217631005632975,NA,3.50158871707653,NA,NA
"Aa / AaAa",NA,0.0938703617558934,NA,-0.0723761160674642,NA,NA
"AaAa / Aa",NA,-1.45788195548753,NA,1.32325214269933,0.852257997440591,NA
"Aa * AaAa",NA,25.5665828655162,NA,16.4779875799182,-13.5221580516982,NA
"Aa + AaAa",NA,1.80023301369036,NA,3.60617772575749,NA,NA
"Aa - AaAa",NA,1.13823083666378,NA,-3.44293666462569,NA,NA
"AaAa - Aa",NA,-1.13823083666378,NA,3.44293666462569,NA,NA
"Aa",0.945,NA,NA,NA,NA,NA
"AaAa",3.65,NA,NA,3.48577625814947,NA,NA
"Aa / AaAa",NA,NA,NA,-4.4461265918986,NA,NA
"AaAa / Aa",NA,NA,NA,0.0373737852088225,NA,NA
"Aa * AaAa",NA,NA,NA,313.196471122632,NA,NA
"Aa + AaAa",NA,NA,NA,NA,NA,NA
"Aa - AaAa",NA,NA,NA,NA,NA,NA
"AaAa - Aa",NA,NA,NA,NA,NA,NA
"Aa",30.75,29.4526028156657,NA,NA,NA,NA
"AaAd",17.04,NA,NA,NA,16.8939938601838,NA
"Aa / AaAd",NA,5.22792307102099,603.189503590765,201.221401850508,-253.368362658631,-402.280149520017
"AaAd / Aa",NA,-0.00750787599557535,-0.0384148641658954,-0.0117300291121238,0.120457110492112,0.0253473058584481
"Aa * AaAd",NA,158.705572906978,803.543775693388,264.738898872605,2404.29581770696,-525.744434257779
"Aa + AaAd",NA,28.5381007217638,NA,NA,26.7162712222245,NA
"Aa - AaAd",NA,27.3416840269155,NA,NA,NA,NA
"AaAd - Aa",NA,-27.3416840269155,NA,NA,NA,NA
"Aa",8.4,8.2812490813081,NA,NA,NA,NA
"AaAa",30.88096,NA,NA,31.4053310860757,NA,NA
"Aa / AaAa",NA,0.132774815631008,-0.35473741394776,-0.480037739961519,0.177514969535162,0.231504285138339
"AaAa / Aa",NA,-0.841758938011822,NA,1.39029871076771,0.579310127013838,NA
"Aa * AaAa",NA,515.190986490676,NA,819.391235803215,-399.775278319873,NA
"Aa + AaAa",NA,7.65223847021161,NA,31.5558725115173,NA,NA
"Aa - AaAa",NA,8.92659474418776,NA,-30.2556660745719,NA,NA
"AaAa - Aa",NA,-8.92659474418776,NA,30.2556660745719,NA,NA
"Aa",0.15,0.157916109112541,NA,NA,-0.0686090669827727,NA
"AdAd",1.497,NA,NA,NA,NA,1.47589927202978
"Aa / AdAd",NA,0.114427268415627,-0.394125491961519,NA,-0.0756913384676462,-0.0648111242606722
"AdAd / Aa",NA,-0.192668710774696,NA,NA,NA,1.44737311695355
"Aa * AdAd",NA,0.210957351143756,NA,NA,NA,1.47511524387466
"Aa + AdAd",NA,0.162439978817507,NA,NA,NA,1.48577974931161
"Aa - AdAd",NA,0.127976592510685,NA,NA,NA,-1.46727149829217
"AdAd - Aa",NA,-0.127976592510685,NA,NA,NA,1.46727149829217
"Aa",0.2,0.196439688383473,NA,NA,NA,NA
"AdAd",3.3,NA,NA,NA,NA,3.52131063741229
"Aa / AdAd",NA,0.00839401430052891,NA,NA,NA,-0.00697271685630192
"AdAd / Aa",NA,-3.96919929291582,NA,NA,NA,4.21536334457915
"Aa * AdAd",NA,4.59657310345737,NA,NA,NA,2.56958514416492
"Aa + AdAd",NA,0.407293287836726,NA,NA,NA,3.46282634929674
"Aa - AdAd",NA,NA,NA,NA,NA,-3.50861337941577
"AdAd - Aa",NA,NA,NA,NA,NA,3.50861337941577
"Aa",25.5,26.1695744913852,NA,NA,NA,NA
"AdAd",2.003,NA,NA,NA,NA,2.0579008398026
"Aa / AdAd",NA,13.9720458211412,-16.8517267641575,NA,-7.39895010532789,-13.4198536100399
"AdAd / Aa",NA,-0.00443361940660837,NA,NA,NA,0.0169812570957326
"Aa * AdAd",NA,52.9479345897595,NA,NA,NA,256.374218123453
"Aa + AdAd",NA,26.0255683965089,NA,NA,NA,NA
"Aa - AdAd",NA,26.1583271089998,NA,NA,NA,NA
"AdAd - Aa",NA,-26.1583271089998,NA,NA,NA,NA
"Aa",0.531499999999999,0.38994799739148,NA,NA,NA,NA
"AaAa",1.35,NA,1.17920152577794,1.78051279787954,NA,-0.745110713169838
"Aa / AaAa",NA,0.0841858486930677,NA,-0.450473154378227,NA,NA
"AaAa / Aa",NA,-0.0161058175978986,NA,0.0901272601652747,NA,NA
"Aa * AaAa",NA,NA,40.321072510865,35.5072320362933,NA,-23.4530445156197
"Aa + AaAa",NA,NA,NA,1.86379691599561,NA,NA
"Aa - AaAa",NA,0.460009407072357,NA,-0.837166014243455,NA,NA
"AaAa - Aa",NA,-0.460009407072357,NA,0.837166014243455,NA,NA
"Aa",0.091,0.0898916089212602,NA,NA,NA,NA
"AaAd",237.5,NA,NA,NA,235.627684610055,NA
"Aa / AaAd",NA,0.000868224516438097,0.0150738401615781,0.00500881679275408,-0.00993840496050612,-0.0101630534842279
"AaAd / Aa",NA,-118.125744350237,-430.564666366599,-107.283706708968,873.787478738427,298.216636617725
"Aa * AaAd",NA,8.97230496024686,35.763925591805,12.0944017649817,66.427559924576,-23.6491939188685
"Aa + AaAd",NA,NA,NA,NA,235.501527411247,NA
"Aa - AaAd",NA,NA,NA,NA,-235.733459407327,NA
"AaAd - Aa",NA,NA,NA,NA,235.733459407327,NA
"Aa",11,11.437414121731,NA,2.40999351672107,NA,NA
"AaAa",11.17,NA,NA,11.3730795664631,NA,NA
"Aa / AaAa",NA,0.325140102810032,NA,-0.40396256246954,0.168766298646359,NA
"AaAa / Aa",NA,-0.443963170298297,-0.455455883157358,0.341556463920064,0.327245930029577,0.273350649562101
"Aa * AaAa",NA,421.104417333584,NA,411.540263110173,-282.000467713804,NA
"Aa + AaAa",NA,11.8374253462512,NA,13.0791689824201,NA,NA
"Aa - AaAa",NA,10.8948438047111,6.54404278748744,-8.26793721698781,NA,NA
"AaAa - Aa",NA,-10.8948438047111,-6.54404278748744,8.26793721698781,NA,NA
"Aa",0.115,0.125198743968014,NA,NA,NA,NA
"AaAd",26.6,NA,NA,NA,27.9311315988378,NA
"Aa / AaAd",NA,0.00227252063281989,NA,NA,-0.0358843787938639,NA
"AaAd / Aa",NA,-1.22918788437452,NA,NA,14.9661436059252,NA
"Aa * AaAd",NA,4.28312861627571,NA,NA,53.0344520636921,NA
"Aa + AaAd",NA,NA,NA,NA,28.1892127270409,NA
"Aa - AaAd",NA,NA,NA,NA,-27.6808564101138,NA
"AaAd - Aa",NA,NA,NA,NA,27.6808564101138,NA
"Aa",0.85,0.879800001511684,NA,NA,NA,NA
"AaAa",0.0625,NA,NA,0.0599002646848423,NA,NA
"Aa / AaAa",NA,4.13745075706202,NA,-25.2991431751091,NA,NA
"AaAa / Aa",NA,-0.000589092782617359,NA,0.00274419219149632,NA,NA
"Aa * AaAa",NA,NA,NA,1.27086855732655,NA,NA
"Aa + AaAa",NA,0.876341058160646,NA,NA,NA,NA
"Aa - AaAa",NA,0.883660385130146,NA,NA,NA,NA
"AaAa - Aa",NA,-0.883660385130146,NA,NA,NA,NA
"Aa",1.08,1.0514836526217,NA,NA,NA,NA
"AaAa",0.284,NA,NA,0.28456368159618,NA,NA
"Aa / AaAa",NA,1.51551931929227,-10.413571982443,-14.0931933016437,NA,6.48347594798432
"AaAa / Aa",NA,-0.00493545284618129,NA,0.0255849840519478,NA,NA
"Aa * AaAa",NA,0.690221327214531,NA,3.2002259792533,NA,NA
"Aa + AaAa",NA,1.05724753184026,NA,NA,NA,NA
"Aa - AaAa",NA,1.06039809901962,NA,NA,NA,NA
"AaAa - Aa",NA,-1.06039809901962,NA,NA,NA,NA
"Aa",5.225,5.02492408796977,NA,NA,NA,NA
