"","gen1","gen2","gen3","gen4","gen5","gen6","gen7","gen8","gen9","gen10","gen11","gen12","gen13","gen14","gen15","gen16","gen17","gen18","gen19","gen20","gen21","gen22","gen23","gen24","gen25","gen26","gen27","gen28","gen29","gen30","gen31","gen32","gen33","gen34","gen35","gen36","gen37","gen38","gen39","gen40","gen41","gen42","gen43","gen44","gen45","gen46","gen47","gen48","gen49","gen50","gen51","gen52","gen53","gen54","gen55","gen56","gen57","gen58","gen59","gen60","gen61","gen62","gen63","gen64","gen65","gen66","gen67","gen68","gen69","gen70","gen71","gen72","gen73","gen74","gen75","gen76","gen77","gen78","gen79","gen80","gen81","gen82","gen83","gen84","gen85","gen86","gen87","gen88","gen89","gen90","gen91","gen92","gen93","gen94","gen95","gen96","gen97","gen98","gen99","gen100"
"rep23",9.4428485,9.44395625,9.44,9.465082625,9.44965325,9.45819875,9.459385625,9.4662695,9.464133125,9.469118,9.47798,9.464054,9.466665125,9.470621375,9.484943,9.482331875,9.48383525,9.474735875,9.48288575,9.49143125,9.471887375,9.47813825,9.477584375,9.474735875,9.478850375,9.48098675,9.482173625,9.481857125,9.486762875,9.4808285,9.48478475,9.477347,9.482964875,9.480591125,9.47370725,9.490007,9.48383525,9.483123125,9.480591125,9.485180375,9.4808285,9.4719665,9.49712825,9.488108,9.48953225,9.475448,9.488187125,9.487712375,9.469671875,9.47244125,9.480274625,9.473153375,9.489136625,9.476318375,9.490244375,9.492618125,9.47877125,9.47782175,9.480512,9.479483375,9.482964875,9.4719665,9.487554125,9.480907625,9.487395875,9.48383525,9.501954875,9.493251125,9.478613,9.474815,9.49016525,9.472995125,9.479166875,9.489927875,9.48067025,9.4890575,9.49554575,9.474735875,9.497682125,9.477267875,9.482331875,9.48953225,9.480274625,9.492934625,9.486129875,9.4833605,9.48415175,9.492934625,9.487395875,9.485338625,9.484389125,9.48351875,9.489453125,9.4839935,9.489374,9.482490125,9.48431,9.4801955,9.480432875,9.479879
"rep24",9.443402375,9.435806375,9.449257625,9.45408425,9.44902025,9.45788225,9.45535025,9.45186875,9.471096125,9.468405875,9.455271125,9.465082625,9.4662695,9.466348625,9.468247625,9.470937875,9.467772875,9.468405875,9.47054225,9.474735875,9.46832675,9.47813825,9.47655575,9.476081,9.471254375,9.4637375,9.4732325,9.478850375,9.477742625,9.484072625,9.476081,9.491273,9.485971625,9.482490125,9.47497325,9.475527125,9.472045625,9.48383525,9.480432875,9.475685375,9.474815,9.482015375,9.474894125,9.47782175,9.4795625,9.4770305,9.4770305,9.483123125,9.4858925,9.487870625,9.49174775,9.481540625,9.48161975,9.478533875,9.478613,9.487554125,9.486762875,9.49143125,9.476081,9.479325125,9.487079375,9.488345375,9.4915895,9.477742625,9.472995125,9.4757645,9.483044,9.49681175,9.4801955,9.48478475,9.480274625,9.4947545,9.484389125,9.49364675,9.48446825,9.47908775,9.475052375,9.47845475,9.483914375,9.491906,9.481382375,9.474735875,9.482173625,9.484389125,9.482964875,9.4744985,9.47782175,9.486762875,9.488741,9.496099625,9.490402625,9.48431,9.488661875,9.472045625,9.496732625,9.4839935,9.48098675,9.479008625,9.4966535,9.483756125
"rep25",9.447200375,9.45313475,9.447596,9.451947875,9.452264375,9.457724,9.460256,9.45376775,9.465873875,9.459623,9.465715625,9.469988375,9.47149175,9.468405875,9.468880625,9.468564125,9.481145,9.470779625,9.476318375,9.479641625,9.480512,9.476001875,9.478613,9.4719665,9.485338625,9.47180825,9.4871585,9.4776635,9.489374,9.4814615,9.47244125,9.475368875,9.47813825,9.4833605,9.479879,9.48003725,9.4871585,9.4865255,9.488187125,9.483123125,9.487237625,9.48383525,9.485655125,9.481145,9.470937875,9.48636725,9.478375625,9.48858275,9.481145,9.491273,9.470146625,9.486604625,9.480274625,9.489294875,9.485180375,9.48130325,9.470304875,9.480432875,9.477109625,9.48731675,9.48351875,9.479958125,9.480432875,9.48288575,9.484072625,9.47307425,9.4827275,9.480274625,9.488345375,9.480512,9.474577625,9.4789295,9.492143375,9.48193625,9.489453125,9.484943,9.4770305,9.480907625,9.488503625,9.4865255,9.483044,9.4877915,9.487475,9.483597875,9.482806625,9.491273,9.472362125,9.480907625,9.4808285,9.480116375,9.500214125,9.49364675,9.476793125,9.47528975,9.47845475,9.48984875,9.47592275,9.4871585,9.488108,9.484705625
"rep26",9.44870375,9.439920875,9.45155225,9.454954625,9.45250175,9.460651625,9.454796375,9.458436125,9.460335125,9.45440075,9.476793125,9.460018625,9.464133125,9.4618385,9.47085875,9.467852,9.47370725,9.474419375,9.471412625,9.47687225,9.472916,9.47402375,9.490402625,9.47560625,9.475368875,9.484547375,9.492459875,9.490719125,9.471887375,9.493409375,9.485971625,9.4801955,9.480274625,9.49048175,9.479246,9.489453125,9.48763325,9.478533875,9.479879,9.482015375,9.48035375,9.477584375,9.471570875,9.483914375,9.476634875,9.472916,9.480512,9.48984875,9.481540625,9.47022575,9.488503625,9.474419375,9.479325125,9.4865255,9.483914375,9.48763325,9.476318375,9.4808285,9.4820945,9.468485,9.495783125,9.493805,9.47877125,9.4814615,9.48826625,9.4776635,9.4909565,9.48636725,9.48605075,9.487475,9.473153375,9.489927875,9.475052375,9.497682125,9.48431,9.479641625,9.482964875,9.49427975,9.483044,9.490402625,9.479641625,9.491906,9.489294875,9.492934625,9.4820945,9.490244375,9.494042375,9.48161975,9.47877125,9.47655575,9.47402375,9.481382375,9.483914375,9.482411,9.476634875,9.489294875,9.47908775,9.482964875,9.488503625,9.5010845
"rep27",9.440395625,9.437072375,9.43541075,9.44933675,9.44965325,9.454638125,9.45661625,9.47339075,9.47528975,9.465082625,9.4732325,9.48161975,9.467772875,9.48130325,9.48225275,9.469038875,9.470146625,9.47434025,9.47465675,9.475843625,9.478059125,9.479483375,9.47845475,9.481778,9.484705625,9.48415175,9.479641625,9.48320225,9.4884245,9.483597875,9.479166875,9.483123125,9.47244125,9.488345375,9.482331875,9.48130325,9.484072625,9.478059125,9.486842,9.478613,9.476634875,9.49364675,9.483677,9.488503625,9.466348625,9.487712375,9.475843625,9.480274625,9.4865255,9.482806625,9.483677,9.490086125,9.484547375,9.48731675,9.48478475,9.490560875,9.486604625,9.47655575,9.484072625,9.487712375,9.485338625,9.475210625,9.479166875,9.48984875,9.479166875,9.489927875,9.48067025,9.476476625,9.47877125,9.4789295,9.487712375,9.479799875,9.48320225,9.487554125,9.483677,9.476318375,9.486842,9.4865255,9.495150125,9.484072625,9.490086125,9.464291375,9.47940425,9.480512,9.490244375,9.46737725,9.4789295,9.485813375,9.487395875,9.486288125,9.474419375,9.48256925,9.47165,9.479008625,9.49459625,9.479325125,9.483914375,9.47434025,9.475843625,9.481540625
"rep28",9.433590875,9.448149875,9.45123575,9.448229,9.447358625,9.443718875,9.451156625,9.465715625,9.462155,9.457486625,9.466586,9.473549,9.46864325,9.47085875,9.475210625,9.480432875,9.4846265,9.47750525,9.4865255,9.474182,9.479483375,9.4757645,9.479641625,9.495466625,9.481540625,9.47465675,9.479325125,9.500372375,9.490086125,9.4833605,9.483281375,9.484547375,9.4852595,9.489611375,9.484943,9.47370725,9.4725995,9.486288125,9.47782175,9.477742625,9.48763325,9.484547375,9.493409375,9.486288125,9.495704,9.472916,9.4808285,9.484547375,9.4808285,9.47434025,9.482173625,9.48256925,9.477426125,9.479325125,9.479246,9.480512,9.489374,9.483044,9.480274625,9.48541775,9.482015375,9.47592275,9.488108,9.474419375,9.484943,9.485655125,9.480432875,9.490719125,9.486446375,9.47434025,9.4757645,9.48161975,9.477742625,9.477742625,9.487395875,9.482331875,9.498948125,9.49238075,9.488028875,9.48035375,9.484072625,9.482173625,9.493172,9.4890575,9.476476625,9.480274625,9.485655125,9.48067025,9.480274625,9.487712375,9.476714,9.474419375,9.4903235,9.487712375,9.480274625,9.485022125,9.491906,9.48826625,9.4719665,9.481778
"rep29",9.440870375,9.446567375,9.436439375,9.441819875,9.443402375,9.459623,9.46009775,9.451156625,9.457011875,9.458277875,9.461522,9.470937875,9.466981625,9.479166875,9.469988375,9.484230875,9.48700025,9.47370725,9.482411,9.481857125,9.48573425,9.47623925,9.47592275,9.493884125,9.479008625,9.494675375,9.47718875,9.4763975,9.47782175,9.4820945,9.48984875,9.483044,9.48826625,9.482648375,9.485338625,9.49396325,9.478692125,9.489136625,9.487712375,9.488345375,9.47212475,9.480749375,9.48003725,9.47972075,9.494042375,9.48636725,9.480749375,9.48067025,9.48130325,9.4896905,9.485180375,9.483677,9.47940425,9.477267875,9.485576,9.47434025,9.48130325,9.488820125,9.49681175,9.479641625,9.485180375,9.48003725,9.484389125,9.473549,9.488503625,9.47718875,9.472836875,9.495624875,9.482490125,9.4656365,9.479958125,9.4738655,9.472283,9.479879,9.48003725,9.49111475,9.48383525,9.480116375,9.478613,9.479799875,9.486921125,9.491906,9.4795625,9.484547375,9.47877125,9.490007,9.48700025,9.48035375,9.480116375,9.485655125,9.47798,9.478613,9.487395875,9.481698875,9.491035625,9.47940425,9.467614625,9.476081,9.483914375,9.488028875
"rep30",9.433749125,9.444510125,9.44,9.451394,9.435015125,9.46168025,9.456220625,9.456378875,9.46484525,9.46895975,9.471887375,9.460809875,9.4738655,9.47908775,9.469513625,9.472678625,9.485022125,9.475843625,9.474182,9.489136625,9.478850375,9.484705625,9.500214125,9.4877915,9.480907625,9.4877915,9.47117525,9.483123125,9.48573425,9.482331875,9.47908775,9.480907625,9.482964875,9.483281375,9.4795625,9.485496875,9.478059125,9.480116375,9.495150125,9.48351875,9.483756125,9.488345375,9.48225275,9.47718875,9.4820945,9.481224125,9.4738655,9.477109625,9.482806625,9.485655125,9.477426125,9.480591125,9.47718875,9.477742625,9.487554125,9.48700025,9.487395875,9.488503625,9.48431,9.481540625,9.49554575,9.48383525,9.48668375,9.483597875,9.48446825,9.496416125,9.48826625,9.492618125,9.48351875,9.488108,9.488741,9.49697,9.483914375,9.484863875,9.476001875,9.4776635,9.480591125,9.480749375,9.48193625,9.478533875,9.4877915,9.477347,9.4839935,9.47877125,9.491352125,9.49143125,9.479958125,9.487475,9.483281375,9.480749375,9.4719665,9.475210625,9.479483375,9.491510375,9.480116375,9.47908775,9.48668375,9.472836875,9.485576,9.49301375
"rep31",9.435489875,9.44110775,9.4409495,9.4485455,9.466665125,9.4643705,9.460176875,9.47528975,9.460968125,9.465399125,9.471412625,9.467614625,9.47813825,9.47275775,9.464924375,9.4770305,9.47687225,9.48383525,9.478375625,9.48193625,9.479325125,9.4789295,9.482411,9.486604625,9.491510375,9.488108,9.474182,9.47497325,9.483914375,9.490560875,9.47940425,9.483677,9.489927875,9.482331875,9.48573425,9.487870625,9.467139875,9.475368875,9.47750525,9.48320225,9.472045625,9.487079375,9.485655125,9.496890875,9.482964875,9.48794975,9.48953225,9.48225275,9.476951375,9.490877375,9.484230875,9.49269725,9.48541775,9.493092875,9.48510125,9.485971625,9.48193625,9.486288125,9.476951375,9.48826625,9.476951375,9.49016525,9.476318375,9.48573425,9.49333025,9.47655575,9.48984875,9.486209,9.484863875,9.484072625,9.486762875,9.47054225,9.47402375,9.486762875,9.478375625,9.47180825,9.47655575,9.48826625,9.4801955,9.468722375,9.492934625,9.480116375,9.484389125,9.484389125,9.47940425,9.48035375,9.472203875,9.487237625,9.475527125,9.4732325,9.4884245,9.477426125,9.469038875,9.476160125,9.4871585,9.47782175,9.486762875,9.477347,9.482490125,9.492618125
"rep32",9.43003025,9.447042125,9.443165,9.459543875,9.434223875,9.45693275,9.4555085,9.450207125,9.463025375,9.46706075,9.461126375,9.464687,9.4650035,9.466506875,9.453372125,9.477109625,9.46421225,9.47972075,9.469988375,9.483756125,9.48320225,9.479166875,9.49333025,9.478533875,9.4707005,9.47497325,9.492934625,9.478850375,9.478850375,9.485180375,9.486129875,9.483597875,9.483597875,9.48668375,9.48510125,9.483044,9.485180375,9.491352125,9.48288575,9.47592275,9.47085875,9.486129875,9.47845475,9.48256925,9.481857125,9.4782965,9.48161975,9.48003725,9.4909565,9.485180375,9.4909565,9.47798,9.474735875,9.479799875,9.482964875,9.47370725,9.483044,9.489611375,9.476476625,9.477900875,9.476714,9.48858275,9.479246,9.4827275,9.486209,9.474261125,9.482806625,9.48383525,9.476634875,9.48541775,9.483597875,9.487554125,9.47750525,9.48763325,9.48605075,9.468089375,9.47877125,9.471729125,9.4839935,9.4884245,9.485813375,9.481778,9.47718875,9.48921575,9.477584375,9.47813825,9.48130325,9.489453125,9.485180375,9.48431,9.483597875,9.489453125,9.488345375,9.485576,9.477584375,9.48256925,9.487079375,9.4903235,9.4909565,9.4744985
"rep33",9.450523625,9.441978125,9.443877125,9.4498115,9.453372125,9.45693275,9.457170125,9.4650035,9.45566675,9.459860375,9.4618385,9.469830125,9.46895975,9.456695375,9.4688015,9.471729125,9.471017,9.475368875,9.4732325,9.477900875,9.480432875,9.476160125,9.483123125,9.474735875,9.486762875,9.477347,9.481065875,9.478850375,9.481778,9.47972075,9.473311625,9.488028875,9.483044,9.48858275,9.473786375,9.469118,9.484389125,9.47655575,9.488661875,9.488820125,9.482490125,9.476634875,9.478217375,9.485971625,9.482806625,9.48351875,9.48383525,9.480512,9.4820945,9.47117525,9.48889925,9.472203875,9.4915895,9.486842,9.483677,9.466981625,9.477584375,9.47339075,9.47798,9.48225275,9.48510125,9.480591125,9.4890575,9.4941215,9.4833605,9.47877125,9.48510125,9.479166875,9.477900875,9.492776375,9.491352125,9.482331875,9.477584375,9.48953225,9.477267875,9.48889925,9.488661875,9.4877915,9.49111475,9.480591125,9.47908775,9.48953225,9.484863875,9.48605075,9.4789295,9.488028875,9.485813375,9.4700675,9.476634875,9.4846265,9.488503625,9.48984875,9.4814615,9.485496875,9.489453125,9.484943,9.47592275,9.48889925,9.481857125,9.481540625
"rep34",9.435173375,9.433037,9.43636025,9.4561415,9.46262975,9.455271125,9.463500125,9.467852,9.466032125,9.476951375,9.465240875,9.462075875,9.471254375,9.475843625,9.470463125,9.4688015,9.47212475,9.476160125,9.47908775,9.470779625,9.47528975,9.47940425,9.471412625,9.475527125,9.4827275,9.48858275,9.47908775,9.485655125,9.485496875,9.481224125,9.480907625,9.496416125,9.48035375,9.48003725,9.4801955,9.476793125,9.483597875,9.487237625,9.480432875,9.48003725,9.471254375,9.4776635,9.486288125,9.483597875,9.482411,9.491273,9.4833605,9.482173625,9.470937875,9.4789295,9.47402375,9.488187125,9.479483375,9.485971625,9.478375625,9.4833605,9.488503625,9.484943,9.48003725,9.48636725,9.491985125,9.489136625,9.48098675,9.486129875,9.487475,9.482806625,9.49206425,9.477267875,9.486762875,9.491826875,9.481540625,9.471412625,9.4719665,9.4751315,9.490086125,9.47798,9.484943,9.4846265,9.4820945,9.479799875,9.47798,9.49174775,9.489294875,9.482648375,9.4770305,9.489611375,9.49333025,9.482490125,9.4839935,9.480432875,9.487475,9.47623925,9.48067025,9.474894125,9.48288575,9.48446825,9.47908775,9.48731675,9.490007,9.472916
"rep35",9.444193625,9.430109375,9.44269025,9.451394,9.450998375,9.4441145,9.46294625,9.46073075,9.47307425,9.452106125,9.473311625,9.477426125,9.46516175,9.471729125,9.467298125,9.47750525,9.467614625,9.478692125,9.474894125,9.472283,9.486446375,9.48161975,9.483044,9.471729125,9.4871585,9.472203875,9.481382375,9.48130325,9.477900875,9.482964875,9.476793125,9.487870625,9.487870625,9.470146625,9.48003725,9.482015375,9.48383525,9.474182,9.478217375,9.482964875,9.4713335,9.4820945,9.482411,9.480749375,9.493409375,9.48953225,9.488503625,9.483914375,9.482648375,9.49269725,9.483439625,9.48826625,9.480116375,9.475685375,9.4877915,9.481065875,9.48700025,9.47845475,9.48415175,9.489453125,9.47908775,9.481540625,9.4808285,9.472520375,9.484072625,9.486446375,9.481145,9.483123125,9.480116375,9.4757645,9.47560625,9.47655575,9.4719665,9.474577625,9.4839935,9.4751315,9.492776375,9.485576,9.487079375,9.48225275,9.487870625,9.484072625,9.48889925,9.48636725,9.484943,9.49143125,9.485576,9.48858275,9.47940425,9.488741,9.485496875,9.479325125,9.478059125,9.490402625,9.480907625,9.47497325,9.485022125,9.4732325,9.4877915,9.487554125
"rep36",9.43097975,9.452739125,9.44902025,9.4650035,9.452106125,9.47054225,9.4675355,9.45471725,9.46864325,9.473153375,9.473628125,9.46041425,9.47085875,9.478692125,9.47275775,9.475527125,9.47085875,9.490560875,9.481698875,9.474419375,9.48446825,9.477347,9.483756125,9.480907625,9.492618125,9.49396325,9.479246,9.47149175,9.485655125,9.48573425,9.48003725,9.479166875,9.486762875,9.4922225,9.470779625,9.476714,9.479879,9.468722375,9.487870625,9.48067025,9.47782175,9.47908775,9.484943,9.474102875,9.484389125,9.489927875,9.48605075,9.4846265,9.480591125,9.477584375,9.478059125,9.4770305,9.4839935,9.47022575,9.4732325,9.489611375,9.47307425,9.4865255,9.478692125,9.47782175,9.488187125,9.47339075,9.476081,9.47592275,9.469513625,9.481224125,9.47718875,9.468247625,9.487475,9.49143125,9.48858275,9.485180375,9.498156875,9.48700025,9.475368875,9.4763975,9.470779625,9.483439625,9.49079825,9.477267875,9.486762875,9.487475,9.477584375,9.48605075,9.494358875,9.489136625,9.476081,9.4801955,9.48605075,9.478375625,9.487554125,9.486921125,9.48636725,9.47798,9.47845475,9.487712375,9.487475,9.4789295,9.479641625,9.486762875
"rep37",9.442769375,9.45266,9.457091,9.4529765,9.453372125,9.45408425,9.448941125,9.45598325,9.46009775,9.465557375,9.46706075,9.46895975,9.47592275,9.4763975,9.46959275,9.475368875,9.4732325,9.48288575,9.482648375,9.4744985,9.496574375,9.47560625,9.481778,9.4903235,9.479483375,9.47149175,9.49143125,9.48288575,9.48889925,9.485576,9.474102875,9.485971625,9.4732325,9.48035375,9.477742625,9.479799875,9.48067025,9.47877125,9.478217375,9.480512,9.479008625,9.474735875,9.47402375,9.4770305,9.47718875,9.48984875,9.4852595,9.48256925,9.4858925,9.48636725,9.475368875,9.49174775,9.47655575,9.477742625,9.477267875,9.48351875,9.482806625,9.467219,9.47687225,9.47845475,9.489927875,9.492618125,9.4808285,9.47560625,9.474577625,9.4814615,9.475052375,9.473944625,9.489453125,9.483677,9.482964875,9.473786375,9.482490125,9.48067025,9.482648375,9.48003725,9.488028875,9.474815,9.48225275,9.48067025,9.48098675,9.4801955,9.481224125,9.47623925,9.481145,9.491352125,9.48288575,9.478692125,9.468485,9.481698875,9.483756125,9.499897625,9.499897625,9.476793125,9.4890575,9.4763975,9.480907625,9.477584375,9.478059125,9.4865255
"rep38",9.433116125,9.44205725,9.4371515,9.4498115,9.433749125,9.446567375,9.4485455,9.447358625,9.451947875,9.46547825,9.474102875,9.4675355,9.469118,9.4865255,9.4852595,9.477584375,9.47149175,9.476714,9.483439625,9.476318375,9.48478475,9.483044,9.476001875,9.48510125,9.487554125,9.482411,9.47782175,9.467772875,9.487475,9.47798,9.49111475,9.474577625,9.491668625,9.478850375,9.485971625,9.478613,9.484863875,9.48003725,9.487079375,9.48700025,9.48225275,9.48351875,9.49238075,9.475685375,9.4871585,9.480591125,9.475685375,9.484705625,9.486129875,9.491826875,9.479166875,9.48510125,9.47655575,9.498315125,9.477347,9.494200625,9.47940425,9.476714,9.48605075,9.4915895,9.476714,9.485971625,9.482411,9.483914375,9.4770305,9.491510375,9.489927875,9.48889925,9.489136625,9.478692125,9.491273,9.487870625,9.48003725,9.47465675,9.47434025,9.48193625,9.474577625,9.484863875,9.490719125,9.486446375,9.483756125,9.481698875,9.4903235,9.48541775,9.491668625,9.49333025,9.479799875,9.4751315,9.48193625,9.47940425,9.489453125,9.485971625,9.504645125,9.474419375,9.483281375,9.4827275,9.47972075,9.4865255,9.491668625,9.474894125
"rep39",9.437388875,9.447596,9.44902025,9.457961375,9.456062375,9.463500125,9.465557375,9.472203875,9.459543875,9.474261125,9.4713335,9.469751,9.463658375,9.477267875,9.47465675,9.481698875,9.48003725,9.484705625,9.477584375,9.4852595,9.490877375,9.474815,9.47813825,9.47750525,9.47845475,9.47592275,9.47180825,9.473469875,9.484863875,9.4833605,9.485180375,9.4757645,9.47798,9.491906,9.484230875,9.486129875,9.48161975,9.482964875,9.481857125,9.467772875,9.48320225,9.48573425,9.489294875,9.480116375,9.489136625,9.48130325,9.48098675,9.473469875,9.476318375,9.486446375,9.48351875,9.48003725,9.4782965,9.481382375,9.47623925,9.483597875,9.481145,9.488187125,9.47845475,9.47798,9.492459875,9.4732325,9.48794975,9.48256925,9.482490125,9.47687225,9.488108,9.48225275,9.486446375,9.475052375,9.47782175,9.481382375,9.47813825,9.47845475,9.4846265,9.47845475,9.4757645,9.47782175,9.49079825,9.478217375,9.48700025,9.478613,9.486921125,9.48130325,9.47117525,9.486446375,9.48067025,9.474735875,9.491193875,9.483123125,9.479958125,9.474182,9.48605075,9.486129875,9.4776635,9.479483375,9.484230875,9.478613,9.48067025,9.48668375
"rep40",9.429872,9.444826625,9.45756575,9.454163375,9.456458,9.457961375,9.463658375,9.46642775,9.467772875,9.4612055,9.4688015,9.47244125,9.46990925,9.4732325,9.4707005,9.473786375,9.474577625,9.482015375,9.476951375,9.475843625,9.486446375,9.485655125,9.494358875,9.48446825,9.478533875,9.488187125,9.471570875,9.488978375,9.473944625,9.476001875,9.47877125,9.488187125,9.48288575,9.4903235,9.483123125,9.48984875,9.48446825,9.481382375,9.485971625,9.487554125,9.4795625,9.476714,9.4839935,9.468722375,9.481540625,9.487395875,9.4985525,9.479799875,9.4707005,9.4776635,9.483756125,9.489769625,9.475210625,9.477109625,9.48288575,9.486762875,9.4947545,9.481065875,9.484547375,9.47877125,9.491193875,9.4808285,9.480274625,9.47908775,9.482173625,9.48320225,9.4846265,9.492143375,9.485576,9.478692125,9.49048175,9.469513625,9.49206425,9.47845475,9.464449625,9.495150125,9.48431,9.480432875,9.485576,9.476001875,9.48035375,9.480116375,9.479483375,9.476793125,9.482173625,9.48320225,9.496574375,9.48161975,9.4789295,9.476001875,9.487395875,9.464607875,9.492459875,9.4789295,9.48889925,9.4858925,9.487079375,9.484230875,9.483281375,9.477426125
"rep41",9.448862,9.426153125,9.436835,9.44870375,9.4498115,9.446567375,9.461759375,9.471096125,9.46611125,9.4643705,9.467219,9.46452875,9.48130325,9.48636725,9.47528975,9.479246,9.46674425,9.469830125,9.4770305,9.478217375,9.481145,9.46294625,9.469830125,9.47845475,9.471729125,9.46737725,9.476160125,9.49174775,9.480907625,9.481778,9.48984875,9.4808285,9.46864325,9.48541775,9.485655125,9.48351875,9.48763325,9.485813375,9.474894125,9.486842,9.480274625,9.46801025,9.483914375,9.4744985,9.483281375,9.48889925,9.481224125,9.492143375,9.48067025,9.488661875,9.47782175,9.4795625,9.484547375,9.472995125,9.479799875,9.48826625,9.482173625,9.488978375,9.4833605,9.473469875,9.487475,9.477426125,9.490560875,9.4839935,9.4757645,9.48858275,9.482964875,9.469355375,9.48889925,9.476793125,9.48431,9.48921575,9.485576,9.480591125,9.4782965,9.476001875,9.48193625,9.493409375,9.487475,9.48161975,9.48193625,9.47687225,9.48510125,9.4858925,9.493567625,9.4820945,9.467772875,9.48636725,9.486842,9.472045625,9.490244375,9.48636725,9.487395875,9.487475,9.48098675,9.486129875,9.48383525,9.486446375,9.484943,9.48098675
"rep42",9.444035375,9.44996975,9.448941125,9.430742375,9.456853625,9.438496625,9.445617875,9.4574075,9.469988375,9.459702125,9.462234125,9.473469875,9.47244125,9.47655575,9.485338625,9.474102875,9.478059125,9.47434025,9.47655575,9.478613,9.490244375,9.477109625,9.4808285,9.474261125,9.474577625,9.4776635,9.49143125,9.4757645,9.478613,9.476714,9.487475,9.491668625,9.4763975,9.472362125,9.492539,9.489453125,9.480432875,9.4782965,9.475448,9.4820945,9.48320225,9.48098675,9.481224125,9.47782175,9.477347,9.484943,9.479879,9.488741,9.4776635,9.48225275,9.490086125,9.481145,9.488108,9.48225275,9.478533875,9.49238075,9.4947545,9.486129875,9.477900875,9.490560875,9.47465675,9.4782965,9.490560875,9.47560625,9.475052375,9.476793125,9.48636725,9.47972075,9.4725995,9.47877125,9.492776375,9.486129875,9.48668375,9.487237625,9.483914375,9.489374,9.484230875,9.483044,9.47972075,9.487237625,9.480749375,9.46864325,9.472045625,9.482331875,9.491668625,9.4814615,9.47750525,9.478217375,9.48541775,9.48446825,9.4770305,9.479008625,9.487475,9.48130325,9.493567625,9.493805,9.487395875,9.486446375,9.478850375,9.4896905
"rep43",9.433590875,9.447991625,9.440395625,9.454954625,9.456220625,9.456853625,9.4650035,9.46516175,9.470384,9.46326275,9.470384,9.467219,9.470621375,9.472836875,9.48541775,9.476081,9.471570875,9.481778,9.475052375,9.47434025,9.481145,9.48858275,9.478613,9.48763325,9.49079825,9.47022575,9.479879,9.499502,9.481065875,9.476793125,9.48763325,9.472045625,9.47940425,9.4808285,9.49238075,9.479325125,9.484072625,9.463183625,9.494833625,9.485576,9.47528975,9.482015375,9.50060975,9.486842,9.49269725,9.4808285,9.49522925,9.481857125,9.47528975,9.483044,9.47117525,9.47908775,9.48731675,9.481778,9.490007,9.481382375,9.498869,9.491035625,9.479958125,9.496732625,9.480116375,9.482648375,9.49064,9.474419375,9.48431,9.4941215,9.474577625,9.492301625,9.488978375,9.48510125,9.485338625,9.48431,9.48541775,9.486921125,9.491352125,9.47434025,9.487554125,9.474735875,9.490719125,9.490402625,9.48320225,9.47528975,9.482331875,9.483914375,9.475368875,9.485338625,9.471412625,9.476318375,9.48288575,9.49238075,9.486129875,9.485655125,9.482964875,9.478533875,9.467772875,9.473786375,9.485338625,9.482411,9.496574375,9.493884125
"rep44",9.43857575,9.44648825,9.454796375,9.43920875,9.453530375,9.45345125,9.455745875,9.455271125,9.44965325,9.463816625,9.450365375,9.466665125,9.475843625,9.469988375,9.472045625,9.484943,9.464687,9.471017,9.478059125,9.46990925,9.481540625,9.47560625,9.474102875,9.475368875,9.482015375,9.481065875,9.472203875,9.48288575,9.485576,9.472203875,9.4763975,9.47434025,9.480116375,9.47718875,9.47940425,9.472203875,9.4732325,9.48067025,9.482411,9.494358875,9.49111475,9.4827275,9.491193875,9.47655575,9.479641625,9.476081,9.48731675,9.48225275,9.474102875,9.4789295,9.470463125,9.4896905,9.479325125,9.467772875,9.485971625,9.474894125,9.487079375,9.48731675,9.478850375,9.494438,9.48794975,9.478692125,9.48668375,9.488820125,9.491826875,9.47592275,9.486762875,9.48035375,9.49681175,9.49206425,9.47560625,9.486209,9.47497325,9.48794975,9.467139875,9.485022125,9.487712375,9.488741,9.487079375,9.48320225,9.484072625,9.472678625,9.4852595,9.480512,9.4890575,9.489453125,9.480591125,9.481698875,9.479879,9.4789295,9.490244375,9.48731675,9.483597875,9.486842,9.483123125,9.482490125,9.487475,9.483597875,9.494833625,9.486129875
