"","gen1","gen2","gen3","gen4","gen5","gen6","gen7","gen8","gen9","gen10","gen11","gen12","gen13","gen14","gen15","gen16","gen17","gen18","gen19","gen20","gen21","gen22","gen23","gen24","gen25","gen26","gen27","gen28","gen29","gen30","gen31","gen32","gen33","gen34","gen35","gen36","gen37","gen38","gen39","gen40","gen41","gen42","gen43","gen44","gen45","gen46","gen47","gen48","gen49","gen50","gen51","gen52","gen53","gen54","gen55","gen56","gen57","gen58","gen59","gen60","gen61","gen62","gen63","gen64","gen65","gen66","gen67","gen68","gen69","gen70","gen71","gen72","gen73","gen74","gen75","gen76","gen77","gen78","gen79","gen80","gen81","gen82","gen83","gen84","gen85","gen86","gen87","gen88","gen89","gen90","gen91","gen92","gen93","gen94","gen95","gen96","gen97","gen98","gen99","gen100"
"rep23",8.4945511,8.4971985,8.4932274,8.4712918,8.4922819,8.4809359,8.4990895,8.4894454,8.486798,8.4909582,8.4960639,8.4977658,8.4875544,8.4971985,8.4953075,8.4884999,8.518945,8.558656,8.5749186,8.6252192,8.6987791,8.7823613,8.8568667,8.9374233,9.0312169,9.0835976,9.1314399,9.1800386,9.2240989,9.2418743,9.2804507,9.3137323,9.3523087,9.3583599,9.392587,9.4130098,9.4362691,9.439862,9.4515862,9.4580156,9.4638777,9.4727654,9.4835441,9.479573,9.4939446,9.4935664,9.4956465,9.5071816,9.5158802,9.53063,9.5298736,9.5285499,9.5323319,9.5302518,9.532521,9.5323319,9.5389504,9.5434888,9.5489727,9.553322,9.551431,9.5572931,9.5499182,9.5593732,9.5614533,9.5661808,9.577905,9.5794178,9.5796069,9.5818761,9.5822543,9.5814979,9.5839562,9.591142,9.5977605,9.5934112,9.591142,9.5928439,9.5960586,9.594924,9.5973823,9.602488,9.6074046,9.6058918,9.6034335,9.600597,9.6013534,9.6055136,9.6092956,9.6053245,9.6089174,9.6087283,9.6070264,9.6134558,9.6140231,9.6104302,9.6125103,9.6109975,9.6121321,9.6113757
"rep24",8.4729937,8.4892563,8.4966312,8.481125,8.4862307,8.4765866,8.4877435,8.4805577,8.4847179,8.4745065,8.483016,8.4954966,8.4964421,8.5002241,8.492471,8.5100573,8.5323711,8.5325602,8.6070656,8.6265429,8.6747634,8.7469996,8.8232069,8.9183242,8.9848874,9.0703606,9.1248214,9.1662343,9.2136984,9.2551113,9.2997389,9.3313186,9.3600618,9.3819974,9.4009074,9.4235994,9.4408075,9.4519644,9.4616085,9.4752237,9.4861915,9.49281,9.5077489,9.5187167,9.517393,9.5185276,9.5302518,9.53063,9.5351684,9.5406523,9.538194,9.5480272,9.5591841,9.5656135,9.5735557,9.5807415,9.5788505,9.5828216,9.5858472,9.579796,9.5867927,9.5841453,9.581687,9.5794178,9.5864145,9.5877382,9.5879273,9.5875491,9.5813088,9.5841453,9.5881164,9.5864145,9.5850908,9.5847126,9.5881164,9.5888728,9.591142,9.596815,9.6013534,9.6040008,9.6028662,9.6030553,9.602488,9.6098629,9.6121321,9.6140231,9.6123212,9.6098629,9.6089174,9.6072155,9.6077828,9.6125103,9.6153468,9.6155359,9.6168596,9.6149686,9.6153468,9.6094847,9.6142122,9.6117539
"rep25",8.4658079,8.4937947,8.4890672,8.5006023,8.4782885,8.5021151,8.494362,8.5310474,8.5507138,8.5684892,8.6369434,8.6654975,8.7390574,8.8345529,8.9113275,8.9805381,9.0259221,9.0932417,9.1720964,9.2161567,9.2674028,9.2861237,9.3273475,9.3517414,9.3753789,9.3785936,9.3933434,9.4160354,9.4385383,9.4489388,9.4527208,9.4669033,9.4805185,9.4820313,9.4964029,9.5051015,9.5120982,9.5224987,9.5240115,9.5253352,9.5366812,9.5393286,9.5485945,9.5603187,9.5671263,9.5712865,9.5771486,9.576014,9.5809306,9.583578,9.5875491,9.5926548,9.5979496,9.5985169,9.6009752,9.6047572,9.6030553,9.6045681,9.598706,9.6009752,9.6013534,9.6030553,9.6045681,9.6022989,9.6015425,9.6009752,9.6055136,9.6085392,9.6121321,9.6128885,9.6142122,9.6174269,9.6142122,9.6145904,9.6153468,9.6168596,9.6198852,9.6187506,9.6164814,9.6212089,9.6189397,9.617616,9.6206416,9.6234781,9.6244236,9.6274492,9.6266928,9.62518,9.6204525,9.6210198,9.6244236,9.6234781,9.6242345,9.6223435,9.6193179,9.6172378,9.6200743,9.6230999,9.6246127,9.6266928
"rep26",8.4850961,8.4860416,8.4798013,8.4718591,8.4763975,8.4839615,8.4813141,8.4968203,8.5058971,8.5064644,8.5437171,8.5658418,8.621059,8.6876222,8.7555091,8.8407932,8.9128403,8.9886694,9.0563672,9.120283,9.1843879,9.2420634,9.2953896,9.3229982,9.3492831,9.3555234,9.3742443,9.3810519,9.4107406,9.432298,9.4506407,9.4506407,9.4646341,9.4773038,9.4820313,9.4892171,9.4933773,9.5005631,9.5090726,9.5052906,9.5139892,9.5221205,9.5270371,9.5374376,9.5453798,9.5531329,9.5565367,9.5659917,9.572232,9.5756358,9.5716647,9.5763922,9.5726102,9.5746903,9.5796069,9.5752576,9.5805524,9.5896292,9.5888728,9.596815,9.5964368,9.5985169,9.6045681,9.6089174,9.6128885,9.6126994,9.6060809,9.6022989,9.6038117,9.6015425,9.6053245,9.6032444,9.5973823,9.5936003,9.5941676,9.5937894,9.5928439,9.5936003,9.5943567,9.5971932,9.594924,9.5981387,9.5983278,9.6017316,9.6030553,9.6053245,9.5998406,9.598706,9.6004079,9.6036226,9.6040008,9.6026771,9.6058918,9.6045681,9.6074046,9.6089174,9.6108084,9.6134558,9.6191288,9.6221544
"rep27",8.4835833,8.4658079,8.4748847,8.5021151,8.486798,8.483016,8.4625932,8.4843397,8.4850961,8.4954966,8.488689,8.4850961,8.4966312,8.4951184,8.4979549,8.5386114,8.5524157,8.6080111,8.664552,8.7182564,8.7948419,8.8922284,8.9682466,9.0474795,9.1125299,9.1700163,9.203487,9.2530312,9.2972806,9.3222418,9.3369916,9.3570362,9.3808628,9.3995837,9.4135771,9.4253013,9.4364582,9.4394838,9.4669033,9.4918645,9.5026432,9.5128546,9.5196622,9.519284,9.5207968,9.5291172,9.5364921,9.5446234,9.5444343,9.5468926,9.5557803,9.5616424,9.5588059,9.5580495,9.5563476,9.557104,9.5693955,9.572232,9.5843344,9.5792287,9.5758249,9.5831998,9.5831998,9.5828216,9.5828216,9.5866036,9.5858472,9.593033,9.598706,9.6004079,9.5975714,9.5951131,9.5898183,9.6015425,9.6045681,9.6034335,9.6036226,9.6098629,9.6091065,9.6132667,9.6106193,9.6092956,9.608161,9.6083501,9.6111866,9.6098629,9.6151577,9.6113757,9.6091065,9.6077828,9.610052,9.6087283,9.608161,9.6096738,9.6060809,9.6121321,9.6136449,9.6183724,9.619507,9.621398
"rep28",8.465997,8.479234,8.4680771,8.4707245,8.4796122,8.4616477,8.4695899,8.4884999,8.4758302,8.4983331,8.4869871,8.5115701,8.5242398,8.5325602,8.5858864,8.6127386,8.6632283,8.7144744,8.7937073,8.8767222,8.9570897,9.0438866,9.1153664,9.1709618,9.2239098,9.2617298,9.2834763,9.3252674,9.3517414,9.3683822,9.3916415,9.4141444,9.4290833,9.4374037,9.4495061,9.4619867,9.4771147,9.4933773,9.5086944,9.5109636,9.5175821,9.5189058,9.5204186,9.51172,9.5209859,9.5266589,9.5270371,9.5378158,9.5391395,9.5346011,9.543867,9.553322,9.5610751,9.5663699,9.5695846,9.5710974,9.5697737,9.5737448,9.5716647,9.5735557,9.5801742,9.5850908,9.5866036,9.58736,9.5862254,9.5877382,9.5867927,9.589251,9.5932221,9.5943567,9.5915202,9.5917093,9.5917093,9.5945458,9.6004079,9.6038117,9.6104302,9.6128885,9.6094847,9.6172378,9.6210198,9.6274492,9.6282056,9.6266928,9.6276383,9.6242345,9.6234781,9.6225326,9.6229108,9.6200743,9.6223435,9.6265037,9.6246127,9.6259364,9.6266928,9.6266928,9.6278274,9.6278274,9.6265037,9.6242345
"rep29",8.4676989,8.4815032,8.5098682,8.4597567,8.4701572,8.5064644,8.4871762,8.4881217,8.4843397,8.4780994,8.4790449,8.4820705,8.4915255,8.4762084,8.4864198,8.4949293,8.4956857,8.4903909,8.4958748,8.513272,8.5217815,8.5439062,8.590803,8.6136841,8.6732506,8.7190128,8.7897362,8.8702928,8.936856,9.0227074,9.0771682,9.1503499,9.2154003,9.2462236,9.2751559,9.3116522,9.3487158,9.3721642,9.3895614,9.4217084,9.437971,9.4540445,9.4616085,9.4653905,9.4756019,9.483355,9.4931882,9.498483,9.513611,9.5264698,9.5310082,9.5332774,9.5372485,9.5372485,9.5415978,9.5451907,9.5451907,9.5389504,9.5410305,9.5450016,9.5478381,9.5506746,9.5572931,9.5659917,9.5699628,9.5701519,9.5686391,9.5752576,9.581687,9.5837671,9.5790396,9.5771486,9.572232,9.5710974,9.5830107,9.5788505,9.5767704,9.5763922,9.5743121,9.576014,9.572232,9.5750685,9.5754467,9.5731775,9.5671263,9.5631552,9.5641007,9.5569149,9.5537002,9.5641007,9.5606969,9.5635334,9.5625879,9.5675045,9.5648571,9.5699628,9.5693955,9.5782832,9.5790396,9.5796069
"rep30",8.473561,8.4646733,8.4877435,8.5045734,8.4711027,8.4828269,8.475452,8.4888781,8.4953075,8.4953075,8.4875544,8.4843397,8.4703463,8.4714809,8.4807468,8.4803686,8.4833942,8.4954966,8.483016,8.4890672,8.4815032,8.4807468,8.5070317,8.4919037,8.4964421,8.5155412,8.5501465,8.5486337,8.5771878,8.6227609,8.6931061,8.7611821,8.8307709,8.9194588,8.9854547,9.0794374,9.125956,9.1690708,9.2102946,9.2668355,9.315056,9.3447447,9.3727315,9.3986382,9.4158463,9.4256795,9.4506407,9.4604739,9.4791948,9.4846787,9.4854351,9.4914863,9.4967811,9.5026432,9.5086944,9.5111527,9.5126655,9.5291172,9.5328992,9.5387613,9.5425433,9.5429215,9.5397068,9.5440561,9.5432997,9.5493509,9.5485945,9.5465144,9.5554021,9.5569149,9.5633443,9.5656135,9.5693955,9.5733666,9.5716647,9.5754467,9.5784723,9.581687,9.5822543,9.5822543,9.5767704,9.5777159,9.5814979,9.5884946,9.5937894,9.5941676,9.5883055,9.5898183,9.5956804,9.5966259,9.6030553,9.5970041,9.5956804,9.6028662,9.6019207,9.6051354,9.6026771,9.6034335,9.6072155,9.6040008
"rep31",8.4854743,8.4813141,8.4992786,8.4756411,8.4894454,8.4920928,8.4741283,8.4898236,8.4920928,8.49058,8.4746956,8.4801795,8.4953075,8.4883108,8.5074099,8.5268872,8.5353967,8.5768096,8.6170879,8.675898,8.7296024,8.798813,8.8727511,8.9379906,9.0272458,9.0905943,9.1425968,9.2084036,9.256435,9.2957678,9.3231873,9.3574144,9.3836993,9.4088496,9.4277596,9.4411857,9.449317,9.4608521,9.4652014,9.4725763,9.4899735,9.4981048,9.5120982,9.5215532,9.5270371,9.5328992,9.5380049,9.5453798,9.5544566,9.5567258,9.564668,9.5731775,9.5758249,9.5849017,9.5818761,9.5831998,9.5867927,9.5850908,9.5883055,9.5924657,9.5971932,9.5988951,9.604379,9.6055136,9.6091065,9.6058918,9.6064591,9.6087283,9.6111866,9.6123212,9.6187506,9.6183724,9.6117539,9.6108084,9.615725,9.6125103,9.6087283,9.6085392,9.6045681,9.6009752,9.6019207,9.6058918,9.6053245,9.60627,9.6051354,9.6075937,9.608161,9.6113757,9.6159141,9.619507,9.6187506,9.6183724,9.6255582,9.6238563,9.6265037,9.6255582,9.6280165,9.6317985,9.6331222,9.6312312
"rep32",8.4743174,8.4767757,8.5049516,8.4816923,8.4692117,8.4847179,8.4862307,8.4894454,8.501926,8.4939838,8.4909582,8.5297237,8.5499574,8.5951523,8.6596354,8.721282,8.7986239,8.8805042,8.9512276,9.0206273,9.0875687,9.1650997,9.2127529,9.2352558,9.279127,9.2993607,9.3097612,9.3366134,9.362331,9.3854012,9.4097951,9.4330544,9.4544227,9.4600957,9.4752237,9.4807076,9.4831659,9.4846787,9.4935664,9.4971593,9.5077489,9.5215532,9.5223096,9.5247679,9.5302518,9.5319537,9.5361139,9.5398959,9.5512419,9.5508637,9.5508637,9.5544566,9.5455689,9.5499182,9.557104,9.5597514,9.5622097,9.560886,9.560886,9.5688282,9.5737448,9.5724211,9.5780941,9.5790396,9.5799851,9.5849017,9.5867927,9.5881164,9.5901965,9.5943567,9.5939785,9.5941676,9.6007861,9.6015425,9.6064591,9.6108084,9.6094847,9.6072155,9.60627,9.6108084,9.6106193,9.6053245,9.6083501,9.6087283,9.6108084,9.6087283,9.6128885,9.6096738,9.6028662,9.6002188,9.5926548,9.5917093,9.5943567,9.5971932,9.5941676,9.5875491,9.5877382,9.5941676,9.6022989,9.6094847
"rep33",8.4748847,8.4915255,8.4614586,8.4818814,8.4913364,8.4996568,8.4860416,8.4775321,8.5041952,8.5138393,8.5308583,8.5456081,8.5501465,8.6027163,8.6392126,8.7019938,8.766666,8.8392804,8.919837,9.0094704,9.0758445,9.1412731,9.1796604,9.2231534,9.275345,9.3103285,9.3430428,9.3789718,9.3859685,9.4086605,9.434189,9.4404293,9.4659578,9.4822204,9.4992394,9.498483,9.5054797,9.5100181,9.5181494,9.519284,9.5293063,9.5366812,9.540085,9.5406523,9.5484054,9.5599405,9.564668,9.5667481,9.5676936,9.5737448,9.574123,9.5750685,9.5727993,9.5709083,9.5805524,9.5849017,9.5947349,9.6030553,9.6072155,9.6074046,9.6060809,9.6038117,9.608161,9.6104302,9.6140231,9.6170487,9.6155359,9.615725,9.6202634,9.6234781,9.623289,9.627071,9.6276383,9.6295293,9.6291511,9.6335004,9.6325549,9.6340677,9.6340677,9.6329331,9.6287729,9.6325549,9.6314203,9.6312312,9.6331222,9.636526,9.6387952,9.6374715,9.6372824,9.6378497,9.6380388,9.6378497,9.638417,9.6387952,9.6378497,9.6387952,9.6397407,9.6416317,9.6414426,9.6408753
"rep34",8.4909582,8.483016,8.4644842,8.4782885,8.4775321,8.4703463,8.4809359,8.4896345,8.5041952,8.4841506,8.4818814,8.4902018,8.483016,8.4832051,8.4850961,8.4945511,8.5045734,8.5185668,8.5316147,8.5626271,8.6221936,8.6738179,8.7313043,8.8162102,8.8986578,8.9567115,9.0319733,9.0941872,9.148648,9.1932756,9.2477364,9.2976588,9.3279148,9.3513632,9.3835102,9.4099842,9.426625,9.441753,9.4491279,9.4483715,9.4623649,9.4636886,9.4697398,9.4818422,9.4912972,9.4952683,9.5066143,9.5090726,9.5187167,9.5194731,9.5257134,9.5332774,9.5474599,9.5491618,9.5527547,9.5595623,9.5625879,9.5652353,9.5654244,9.5697737,9.5752576,9.5809306,9.5809306,9.5839562,9.5883055,9.5837671,9.5886837,9.589251,9.5903856,9.5951131,9.5915202,9.5932221,9.5975714,9.6002188,9.6038117,9.6064591,9.6072155,9.6057027,9.6013534,9.6053245,9.6041899,9.604379,9.6092956,9.6178051,9.6191288,9.6185615,9.619507,9.621398,9.6210198,9.6217762,9.6215871,9.6200743,9.6172378,9.6161032,9.615725,9.6242345,9.6229108,9.6229108,9.6229108,9.6255582
"rep35",8.4822596,8.4833942,8.4813141,8.4879326,8.4858525,8.4720482,8.4807468,8.4807468,8.4809359,8.4743174,8.4926601,8.5021151,8.4896345,8.4985222,8.4917146,8.4903909,8.5034388,8.5119483,8.5353967,8.5779442,8.6159533,8.6679558,8.7456759,8.8372003,8.9323176,9.0166562,9.0939981,9.1564011,9.2131311,9.2509511,9.2908512,9.3129759,9.339639,9.3621419,9.3882377,9.4122534,9.4184937,9.43608,9.4521535,9.4667142,9.4739,9.4790057,9.4856242,9.4941337,9.4992394,9.5020759,9.5028323,9.507938,9.5251461,9.5264698,9.5414087,9.5489727,9.5525656,9.5588059,9.5618315,9.5642898,9.5682609,9.5675045,9.5682609,9.5678827,9.5686391,9.5669372,9.5641007,9.5716647,9.5716647,9.5762031,9.5758249,9.5822543,9.58736,9.5896292,9.5869818,9.5932221,9.5958695,9.5953022,9.598706,9.5973823,9.5958695,9.5971932,9.5953022,9.5990842,9.6004079,9.600597,9.6036226,9.6030553,9.6028662,9.602488,9.6017316,9.6047572,9.6123212,9.6092956,9.6079719,9.6053245,9.6030553,9.6072155,9.6034335,9.6066482,9.6094847,9.6026771,9.6011643,9.5983278
"rep36",8.4818814,8.479234,8.4799904,8.4869871,8.486798,8.4775321,8.4822596,8.4803686,8.4815032,8.5064644,8.5040061,8.5083554,8.5355858,8.5558195,8.5940177,8.6416709,8.6927279,8.7783902,8.8670781,8.9654101,9.0242202,9.1006166,9.1399494,9.1836315,9.2171022,9.2751559,9.2916076,9.3078702,9.3441774,9.3596836,9.386914,9.4012856,9.4088496,9.4273814,9.4383492,9.4476151,9.4542336,9.472009,9.4824095,9.4911081,9.4924318,9.5051015,9.5109636,9.5209859,9.5255243,9.5289281,9.5310082,9.5412196,9.5408414,9.5450016,9.5455689,9.5484054,9.5544566,9.5535111,9.5605078,9.5614533,9.5710974,9.5726102,9.5762031,9.5826325,9.5813088,9.5864145,9.5917093,9.5981387,9.591142,9.5928439,9.5881164,9.5907638,9.5970041,9.6002188,9.6004079,9.5992733,9.6015425,9.6055136,9.6128885,9.6174269,9.6198852,9.6162923,9.6191288,9.6174269,9.6147795,9.6140231,9.6204525,9.6221544,9.6227217,9.6210198,9.6240454,9.6249909,9.6274492,9.6272601,9.6265037,9.6234781,9.6223435,9.6261255,9.6272601,9.630853,9.6257473,9.6268819,9.6265037,9.6295293
"rep37",8.4729937,8.4873653,8.4765866,8.4803686,8.5077881,8.4826378,8.4850961,8.4779103,8.4956857,8.5091118,8.5336948,8.5467427,8.5800243,8.6157642,8.6823274,8.7369773,8.8162102,8.8805042,8.9669229,9.0363226,9.1095043,9.1798495,9.2290155,9.2479255,9.290473,9.3271584,9.3591163,9.3959908,9.4092278,9.4130098,9.432298,9.4426985,9.4525317,9.4773038,9.4863806,9.4878934,9.4899735,9.5016977,9.5134219,9.5274153,9.5351684,9.5372485,9.5346011,9.5251461,9.5328992,9.5393286,9.5459471,9.547649,9.5461362,9.5512419,9.5453798,9.5467035,9.5518092,9.5603187,9.5658026,9.570341,9.5735557,9.5729884,9.5750685,9.579796,9.5807415,9.5811197,9.5915202,9.5918984,9.5905747,9.5926548,9.594924,9.5956804,9.5970041,9.5981387,9.5970041,9.5924657,9.5962477,9.5988951,9.598706,9.6047572,9.6040008,9.6058918,9.6089174,9.6051354,9.6028662,9.6047572,9.6047572,9.6036226,9.6040008,9.6104302,9.6075937,9.6055136,9.6068373,9.604379,9.6060809,9.6057027,9.6057027,9.6066482,9.6098629,9.6083501,9.6091065,9.6075937,9.6064591,9.6104302
"rep38",8.4860416,8.4939838,8.4892563,8.494362,8.4966312,8.5058971,8.5257526,8.549201,8.5734058,8.6150078,8.6619046,8.7418939,8.8381458,8.9154877,9.0123069,9.0696042,9.1374911,9.1834424,9.2233425,9.2745886,9.3148669,9.3351006,9.3714078,9.3908851,9.4080932,9.4298397,9.4317307,9.4421312,9.453099,9.4686052,9.4767365,9.4801403,9.4912972,9.4950792,9.4939446,9.4943228,9.5024541,9.5064252,9.5189058,9.5232551,9.5317646,9.541976,9.5380049,9.5436779,9.5472708,9.5538893,9.5535111,9.5531329,9.5567258,9.5508637,9.5506746,9.5574822,9.5550239,9.5538893,9.5584277,9.5644789,9.5578604,9.5667481,9.5690173,9.5726102,9.5792287,9.5860363,9.5833889,9.5826325,9.5866036,9.5975714,9.6013534,9.5979496,9.5958695,9.6015425,9.6040008,9.6032444,9.6028662,9.6026771,9.60627,9.6032444,9.6045681,9.6007861,9.6047572,9.6022989,9.60627,9.6034335,9.6058918,9.5998406,9.6053245,9.6060809,9.6041899,9.6036226,9.6075937,9.6113757,9.6104302,9.6215871,9.6210198,9.6193179,9.6125103,9.6089174,9.6123212,9.610052,9.6106193,9.604379
"rep39",8.4937947,8.4809359,8.4782885,8.4875544,8.4956857,8.4989004,8.4930383,8.4745065,8.483016,8.4892563,8.4909582,8.4856634,8.479234,8.4973876,8.4816923,8.4809359,8.4879326,8.4841506,8.4970094,8.4873653,8.4934165,8.4926601,8.5004132,8.5040061,8.5040061,8.5070317,8.5034388,8.5242398,8.5433389,8.5675437,8.6082002,8.664552,8.757211,8.8341747,8.9168114,8.9941533,9.0516397,9.1263342,9.1785258,9.2239098,9.2588933,9.2876365,9.3222418,9.3494722,9.390696,9.3990164,9.4071477,9.4232212,9.4339999,9.4555573,9.4659578,9.4727654,9.4950792,9.5132328,9.5181494,9.5187167,9.5238224,9.5357357,9.5455689,9.5463253,9.5478381,9.5518092,9.5559694,9.5661808,9.5629661,9.5654244,9.5709083,9.5792287,9.5807415,9.58736,9.5847126,9.5811197,9.5813088,9.5883055,9.5894401,9.5926548,9.5947349,9.598706,9.5956804,9.5983278,9.5970041,9.6000297,9.5988951,9.5990842,9.5913311,9.5971932,9.6009752,9.6002188,9.6000297,9.5992733,9.600597,9.6034335,9.6047572,9.600597,9.5953022,9.5956804,9.5990842,9.6019207,9.6036226,9.6021098
"rep40",8.4852852,8.4813141,8.4850961,8.4762084,8.4707245,8.4902018,8.4951184,8.5085445,8.4782885,8.5161085,8.5287782,8.535964,8.5783224,8.6272993,8.6881895,8.764775,8.8311491,8.9107602,8.997368,9.0783028,9.1401385,9.1980031,9.222397,9.2723194,9.3038991,9.354767,9.3689495,9.3927761,9.409606,9.41717,9.4328653,9.4478042,9.4712526,9.4848678,9.4861915,9.4943228,9.5026432,9.517393,9.5279826,9.5417869,9.54954,9.5597514,9.5676936,9.572232,9.5756358,9.5786614,9.5843344,9.5820652,9.5822543,9.5803633,9.5780941,9.579796,9.579796,9.5788505,9.5794178,9.5860363,9.5879273,9.5954913,9.589251,9.5924657,9.5884946,9.5918984,9.5981387,9.5958695,9.5945458,9.5939785,9.5924657,9.5936003,9.5901965,9.598706,9.5970041,9.596815,9.5977605,9.5973823,9.6007861,9.6051354,9.6092956,9.6136449,9.6140231,9.6128885,9.6126994,9.6142122,9.6149686,9.6164814,9.6162923,9.6136449,9.6145904,9.6136449,9.613834,9.615725,9.6125103,9.6130776,9.6113757,9.6108084,9.6087283,9.6108084,9.6108084,9.6077828,9.6028662,9.5994624
"rep41",8.4780994,8.4822596,8.4826378,8.4837724,8.4820705,8.4663752,8.4801795,8.4973876,8.5011696,8.5077881,8.522727,8.5556304,8.5639508,8.6259756,8.6662539,8.7290351,8.8003258,8.8941194,8.9780798,9.0461558,9.122174,9.1647215,9.2040543,9.2571914,9.2959569,9.330184,9.3530651,9.3785936,9.3969363,9.4130098,9.4226539,9.4357018,9.4387274,9.4434549,9.4627431,9.4756019,9.4911081,9.4967811,9.5024541,9.5130437,9.5190949,9.5190949,9.5308191,9.5279826,9.5368703,9.5510528,9.5567258,9.5572931,9.5692064,9.576014,9.5803633,9.5833889,9.5818761,9.5743121,9.5716647,9.5682609,9.5794178,9.5782832,9.5784723,9.5831998,9.5850908,9.5862254,9.5905747,9.5871709,9.5833889,9.5852799,9.5786614,9.5828216,9.5843344,9.5867927,9.5894401,9.5850908,9.591142,9.5909529,9.5926548,9.5951131,9.5960586,9.5964368,9.5973823,9.5990842,9.5990842,9.6019207,9.6036226,9.6085392,9.6085392,9.6064591,9.6070264,9.6074046,9.6045681,9.6130776,9.6134558,9.6022989,9.6072155,9.6072155,9.6121321,9.615725,9.6191288,9.6210198,9.6185615,9.6162923
"rep42",8.4828269,8.4824487,8.4815032,8.4902018,8.4839615,8.5087336,8.4850961,8.4902018,8.5072208,8.5028715,8.5162976,8.5420152,8.5796461,8.6100912,8.6862985,8.7608039,8.8336074,8.8929848,8.9769452,9.0412392,9.1231195,9.1673689,9.2161567,9.2617298,9.2906621,9.3252674,9.3494722,9.3810519,9.3984491,9.4203847,9.4383492,9.4513971,9.4657687,9.4744673,9.4761692,9.4922427,9.5005631,9.5054797,9.5100181,9.5177712,9.5177712,9.5264698,9.524957,9.5378158,9.5368703,9.5451907,9.5521874,9.5540784,9.5554021,9.5485945,9.5480272,9.5516201,9.5510528,9.5542675,9.5603187,9.5656135,9.5680718,9.5710974,9.5656135,9.5663699,9.5705301,9.5771486,9.5762031,9.5822543,9.5822543,9.5845235,9.5866036,9.583578,9.58736,9.5850908,9.5847126,9.5833889,9.5799851,9.5805524,9.5883055,9.5951131,9.5934112,9.5954913,9.5934112,9.5954913,9.5945458,9.5975714,9.6022989,9.6060809,9.6030553,9.6055136,9.6070264,9.6026771,9.6070264,9.6087283,9.6144013,9.6106193,9.6034335,9.6041899,9.5981387,9.6038117,9.6087283,9.6083501,9.6096738,9.6104302
"rep43",8.4743174,8.4780994,8.4694008,8.4809359,8.4801795,8.4939838,8.4920928,8.496253,8.4966312,8.4936056,8.5323711,8.5493901,8.5760532,8.6237064,8.6970772,8.7929509,8.8632961,8.9343977,9.0134415,9.0716843,9.1291707,9.1700163,9.2189932,9.2776142,9.3080593,9.3390717,9.3668694,9.3922088,9.415279,9.4305961,9.4406184,9.4591502,9.4721981,9.4824095,9.4960247,9.5077489,9.5122873,9.5266589,9.5298736,9.532521,9.5298736,9.5412196,9.5482163,9.5565367,9.557104,9.5673154,9.562777,9.5616424,9.562777,9.5652353,9.5669372,9.5659917,9.5709083,9.566559,9.5709083,9.5794178,9.585469,9.5871709,9.5866036,9.5801742,9.5860363,9.5845235,9.5886837,9.5922766,9.5936003,9.5973823,9.5977605,9.6015425,9.6011643,9.5983278,9.602488,9.6022989,9.6002188,9.5985169,9.6015425,9.5985169,9.6015425,9.6032444,9.6049463,9.6034335,9.5985169,9.6055136,9.6058918,9.6028662,9.6019207,9.6064591,9.6070264,9.60627,9.6030553,9.6045681,9.6041899,9.6092956,9.6092956,9.6104302,9.611943,9.6075937,9.6072155,9.6040008,9.6074046,9.6040008
"rep44",8.4767757,8.477343,8.4937947,8.4779103,8.4813141,8.4703463,8.5041952,8.4841506,8.4845288,8.4852852,8.484907,8.4824487,8.4701572,8.5045734,8.4835833,8.5004132,8.4932274,8.5011696,8.5221597,8.5376659,8.5720821,8.6083893,8.6917824,8.7330062,8.8213159,8.8944976,8.9901822,9.0393482,9.1125299,9.1775803,9.2284482,9.2643772,9.2851782,9.3222418,9.345312,9.3543888,9.3663021,9.3865358,9.409606,9.4351345,9.4595284,9.4733327,9.4818422,9.4992394,9.5045342,9.5088835,9.5068034,9.506047,9.5242006,9.5387613,9.5436779,9.5493509,9.5412196,9.5451907,9.5461362,9.5440561,9.5538893,9.5548348,9.5586168,9.5623988,9.5618315,9.5606969,9.560886,9.564668,9.5637225,9.5718538,9.576014,9.5769595,9.5813088,9.5830107,9.5858472,9.5941676,9.5932221,9.5932221,9.5932221,9.6013534,9.6028662,9.6066482,9.6068373,9.6123212,9.6130776,9.6077828,9.6013534,9.6000297,9.6004079,9.5975714,9.6009752,9.6022989,9.6034335,9.6074046,9.6085392,9.6094847,9.6111866,9.6140231,9.6145904,9.6109975,9.6121321,9.6155359,9.6178051,9.6179942
